Fechas,Global_Avg,Difusa_Avg,Directa_Avg,PTemp_Max,PTemp_Min,Temp_Avg,Temp_Max,Temp_Min,RH_Avg,RH_Max,RH_Min,Pressure_Avg,Pressure_Max,Pressure_Min,Rain_Avg,Rain_Max,Rain_Min,WindDir_Avg,WindDir_Max
2017-10-07 00:00:00,28722250.0,3268647.0,32197650.0,30.780000000000001,11.66,10.994374999999998,15.58,8.5099999999999998,85.014930555555566,96.900000000000006,63.539999999999999,953.92103402777821,957.0625,950.57510000000002,0.0,0.0,0.0,2.52370138888889,6.0549999999999997
2017-10-08 00:00:00,14349040.0,6680435.0,9051198.0,22.949999999999999,12.74,12.153625,17.329999999999998,7.524,71.090625000000017,93.200000000000003,43.579999999999998,955.27395694444442,956.78110000000004,953.72559999999999,0.0,0.0,0.0,1.5994513888888893,3.7269999999999999
2017-10-09 00:00:00,12242900.0,1451460.0,14928140.0,24.780000000000001,17.16,13.289243055555556,19.48,7.8019999999999996,62.448819444444489,93.700000000000003,32.659999999999997,952.18350763888941,954.48140000000001,950.17589999999996,0.0,0.0,0.0,1.8428125,4.2110000000000003
2017-10-10 00:00:00,26009500.0,8120342.0,19787830.0,25.609999999999999,11.27,11.295833333333336,15.81,6.7300000000000004,56.966458333333335,84.099999999999994,23.34,952.31997569444479,953.32539999999995,950.05309999999997,0.0,0.0,0.0,2.4174097222222226,5.5190000000000001
2017-10-11 00:00:00,27751310.0,5964717.0,23386340.0,23.52,12.44,9.2007638888888863,13.73,5.0670000000000002,66.227430555555529,88.099999999999994,45.75,952.39112152777773,954.29790000000003,950.8546,0.0,0.0,0.0,2.311506944444444,5.6120000000000001
2017-10-12 00:00:00,21752490.0,10003890.0,9699515.0,21.969999999999999,8.5199999999999996,11.44512500000001,16.850000000000001,6.8520000000000003,55.97312500000001,78.0,25.41,955.71347152777764,956.54930000000002,954.05240000000003,0.0,0.0,0.0,2.0481180555555554,4.4249999999999998
2017-10-13 00:00:00,30662120.0,3787393.0,33554930.0,24.039999999999999,10.699999999999999,15.003090277777776,21.710000000000001,7.5999999999999996,52.214305555555569,78.370000000000005,19.27,954.45252777777773,956.4692,951.41570000000002,0.0,0.0,0.0,1.6353888888888892,4.5640000000000001
2017-10-14 00:00:00,30329230.0,3249025.0,34147200.0,28.23,10.699999999999999,18.199722222222228,27.149999999999999,10.67,48.321597222222209,73.340000000000003,15.31,948.05692222222251,951.22320000000002,945.96889999999996,0.0,0.0,0.0,1.6142499999999997,4.1689999999999996
2017-10-15 00:00:00,31297020.0,2830662.0,36437640.0,33.170000000000002,13.49,16.769999999999996,22.300000000000001,10.789999999999999,57.371736111111105,83.400000000000006,31.030000000000001,946.57098819444479,947.55539999999996,945.60569999999996,0.0,0.0,0.0,1.9226041666666671,5.944
2017-10-16 00:00:00,30552680.0,3611106.0,33123470.0,30.050000000000001,14.52,11.498638888888891,17.609999999999999,7.0270000000000001,77.549444444444475,99.200000000000003,51.369999999999997,950.96454236111117,953.68830000000003,946.75419999999997,0.0,0.0,0.0,2.4597500000000014,5.3029999999999999
2017-10-17 00:00:00,25584280.0,7242942.0,19309180.0,23.52,11.289999999999999,13.446180555555557,20.329999999999998,8.2599999999999998,71.93472222222222,88.900000000000006,41.310000000000002,951.8864874999997,953.09569999999997,950.70659999999998,0.0,0.0,0.0,1.8325416666666665,4.7830000000000004
2017-10-18 00:00:00,18780210.0,12149580.0,3913478.0,27.91,11.220000000000001,14.528541666666667,21.309999999999999,9.3100000000000005,67.557569444444454,91.099999999999994,36.359999999999999,953.72746944444407,955.51340000000005,951.10910000000001,0.0,0.0,0.0,1.6945347222222218,4.2400000000000002
2017-10-19 00:00:00,17272250.0,4227510.0,15220190.0,26.93,20.66,18.17583333333333,25.68,10.85,50.766319444444463,77.829999999999998,25.809999999999999,949.30087361111066,953.15570000000002,946.30250000000001,0.0,0.0,0.0,2.0960625000000008,6.077
2017-10-20 00:00:00,-2225.71,-1778.048,0.0,24.07,23.550000000000001,13.359791666666673,16.460000000000001,10.140000000000001,64.69625000000002,71.719999999999999,54.490000000000002,951.01217638888897,953.24379999999996,948.98180000000002,0.0,0.0,0.0,1.6086249999999995,4.1369999999999996
2017-10-21 00:00:00,7176095.0,5467249.0,170324.0,23.550000000000001,16.170000000000002,17.650347222222212,26.27,9.4100000000000001,44.510069444444433,77.659999999999997,19.27,951.2114937499997,953.26149999999996,949.3723,0.0,0.0,0.0,1.6516180555555555,3.851
2017-10-22 00:00:00,32066400.0,3322821.0,35347140.0,31.399999999999999,12.42,19.749652777777779,26.140000000000001,12.699999999999999,34.762361111111126,59.509999999999998,11.98,950.7808034722226,952.19129999999996,949.08619999999996,0.0,0.0,0.0,2.0218611111111104,5.6929999999999996
2017-10-23 00:00:00,31078920.0,7685604.0,27430400.0,33.43,16.039999999999999,18.567777777777778,24.52,13.57,33.310763888888886,60.969999999999999,9.8100000000000005,951.75474861111115,954.44349999999997,949.96349999999995,0.0,0.0,0.0,2.3160347222222213,6.359
2017-10-24 00:00:00,30686290.0,5515474.0,26429780.0,32.659999999999997,17.260000000000002,16.538125000000001,23.649999999999999,10.58,49.609999999999985,70.829999999999998,22.859999999999999,952.02671944444489,953.18799999999999,950.17639999999994,0.0,0.0,0.0,2.0981944444444447,5.9969999999999999
2017-10-25 00:00:00,32142310.0,3786212.0,33892730.0,30.329999999999998,14.279999999999999,16.40326388888888,23.34,10.52,59.580833333333331,79.049999999999997,34.359999999999999,950.4697291666663,951.76059999999995,948.59950000000003,0.0,0.0,0.0,2.1865138888888898,5.4109999999999996
2017-10-26 00:00:00,31800270.0,4077397.0,33383830.0,29.550000000000001,13.800000000000001,14.370486111111111,19.059999999999999,9.5500000000000007,67.616527777777776,84.599999999999994,49.030000000000001,952.01288888888905,954.41060000000004,949.65570000000002,0.0,0.0,0.0,2.3816250000000001,5.7359999999999998
2017-10-27 00:00:00,30104880.0,7319212.0,23601740.0,28.140000000000001,13.210000000000001,16.310347222222219,23.57,9.9299999999999997,60.262708333333322,88.400000000000006,33.0,949.6547569444449,953.63879999999995,946.83950000000004,0.0,0.0,0.0,2.2416041666666677,5.2960000000000003
2017-10-28 00:00:00,31360840.0,7127517.0,26405050.0,30.879999999999999,13.4,11.141451388888893,17.02,7.1740000000000004,73.602291666666645,93.0,43.469999999999999,951.77403055555567,954.6277,949.14919999999995,0.0,0.0,0.0,3.0921319444444437,6.2000000000000002
2017-10-29 00:00:00,28456470.0,7553361.0,20449400.0,24.75,10.99,10.814166666666662,17.140000000000001,8.0700000000000003,69.35465277777773,91.200000000000003,38.289999999999999,954.42012569444421,956.51649999999995,952.5335,0.0,0.0,0.0,1.941701388888889,4.6749999999999998
2017-10-30 00:00:00,191289.60000000001,67820.649999999994,733744.09999999998,23.010000000000002,15.460000000000001,13.620000000000005,21.539999999999999,5.9470000000000001,52.041944444444439,77.620000000000005,20.050000000000001,954.31949444444456,955.80870000000004,952.62120000000004,0.0,0.0,0.0,1.8441736111111113,4.7679999999999998
2017-10-31 00:00:00,33565220.0,3501912.0,35737760.0,27.149999999999999,9.1500000000000004,13.108333333333333,19.039999999999999,8.0099999999999998,56.648055555555516,70.939999999999998,35.369999999999997,951.94971180555513,953.0136,950.82510000000002,0.0,0.0,0.0,2.1997708333333335,4.7599999999999998
2017-11-01 00:00:00,21159120.0,13138060.0,4772626.0,25.920000000000002,11.49,12.053888888888888,15.1,9.3100000000000005,63.78965277777781,87.200000000000003,35.979999999999997,951.04228333333333,951.80889999999999,950.18769999999995,0.0,0.0,0.0,1.3724930555555559,4.7939999999999996
2017-11-02 00:00:00,8002785.0,6118223.0,-17073.91,20.640000000000001,13.470000000000001,11.674930555555555,14.4,10.08,73.921250000000001,95.200000000000003,62.969999999999999,952.97095277777771,955.19200000000001,950.18050000000005,0.0,0.0,0.0,2.4864236111111122,7.0679999999999996
2017-11-03 00:00:00,21886030.0,9784962.0,9051882.0,23.210000000000001,14.369999999999999,14.299722222222224,21.550000000000001,8.8300000000000001,58.398541666666659,82.0,29.75,952.38821458333325,953.84550000000002,950.29300000000001,0.0,0.0,0.0,1.8577569444444444,5.6260000000000003
2017-11-04 00:00:00,24664230.0,9807377.0,15530430.0,27.370000000000001,12.859999999999999,14.79944444444445,19.969999999999999,10.279999999999999,55.580000000000005,69.069999999999993,36.659999999999997,951.53967291666652,952.90589999999997,949.94640000000004,0.0,0.0,0.0,1.4778888888888893,4.8129999999999997
2017-11-05 00:00:00,11665210.0,8882737.0,70136.460000000006,26.07,14.369999999999999,18.30993055555555,24.920000000000002,11.609999999999999,52.244166666666686,74.730000000000004,26.02,951.62761736111111,952.82719999999995,950.55330000000004,0.0,0.0,0.0,2.1744375000000007,5.3940000000000001
2017-11-06 00:00:00,31872410.0,6380788.0,25233770.0,31.399999999999999,16.02,16.930833333333325,21.859999999999999,13.119999999999999,72.205208333333317,94.900000000000006,49.469999999999999,950.95539861111081,952.00689999999997,950.26049999999998,0.0,0.0,0.0,1.8887986111111117,5.4530000000000003
2017-11-07 00:00:00,18170910.0,11068830.0,4700370.0,30.399999999999999,17.210000000000001,16.600833333333334,20.879999999999999,13.6,74.36562499999998,93.5,49.409999999999997,951.23979999999983,952.40830000000005,949.8279,0.0,0.0,0.0,2.0150972222222228,4.9580000000000002
2017-11-08 00:00:00,15608590.0,10716760.0,1550972.0,28.530000000000001,21.02,18.670347222222219,25.629999999999999,13.609999999999999,55.279583333333335,81.200000000000003,29.27,951.09307986111037,952.17370000000005,949.30989999999997,0.0,0.0,0.0,1.8181597222222221,5.0540000000000003
2017-11-09 00:00:00,26445450.0,12736320.0,10553270.0,32.990000000000002,18.07,19.567569444444437,26.0,12.960000000000001,45.244305555555528,75.030000000000001,15.199999999999999,952.1524486111108,953.91740000000004,950.45709999999997,0.0,0.0,0.0,1.9147222222222215,5.7080000000000002
2017-11-10 00:00:00,33727350.0,3678644.0,33683570.0,32.509999999999998,17.539999999999999,22.177430555555553,30.0,14.43,37.210416666666681,67.170000000000002,12.359999999999999,947.82665138888797,950.68349999999998,945.13909999999998,0.0,0.0,0.0,1.9503750000000002,5.3680000000000003
2017-11-11 00:00:00,34417480.0,3142956.0,35851780.0,35.439999999999998,23.93,22.484861111111105,29.57,15.140000000000001,37.353819444444447,55.609999999999999,17.0,946.38028263888873,947.56349999999998,945.06449999999995,0.0,0.0,0.0,2.1801041666666663,6.1909999999999998
2017-11-12 00:00:00,35663440.0,3053249.0,39310100.0,37.399999999999999,18.43,20.419236111111115,26.48,13.76,45.758888888888897,68.120000000000005,30.219999999999999,947.14503958333341,948.54660000000001,945.55539999999996,0.0,0.0,0.0,2.2803333333333344,5.9930000000000003
