Fechas,WS_ms_S_WVT
2017-05-12 22:10:00,0.64500000000000002
2017-05-12 22:20:00,1.117
2017-05-12 22:30:00,0.58099999999999996
2017-05-12 22:40:00,0.20300000000000001
2017-05-12 22:50:00,0.12
2017-05-12 23:00:00,0.151
2017-05-12 23:10:00,0.39300000000000002
2017-05-12 23:20:00,0.99299999999999999
2017-05-12 23:30:00,0.66300000000000003
2017-05-12 23:40:00,0.60199999999999998
2017-05-12 23:50:00,0.35399999999999998
2017-05-13 00:00:00,0.66300000000000003
2017-05-13 00:10:00,0.13400000000000001
2017-05-13 00:20:00,0.091999999999999998
2017-05-13 00:30:00,0.94499999999999995
2017-05-13 00:40:00,0.48999999999999999
2017-05-13 00:50:00,0.44700000000000001
2017-05-13 01:00:00,0.56899999999999995
2017-05-13 01:10:00,0.159
2017-05-13 01:20:00,0.111
2017-05-13 01:30:00,0.47899999999999998
2017-05-13 01:40:00,0.58699999999999997
2017-05-13 01:50:00,0.65900000000000003
2017-05-13 02:00:00,0.59799999999999998
2017-05-13 02:10:00,0.59299999999999997
2017-05-13 02:20:00,0.67400000000000004
2017-05-13 02:30:00,0.70099999999999996
2017-05-13 02:40:00,0.94999999999999996
2017-05-13 02:50:00,0.998
2017-05-13 03:00:00,0.31900000000000001
2017-05-13 03:10:00,0.46400000000000002
2017-05-13 03:20:00,0.98199999999999998
2017-05-13 03:30:00,1.206
2017-05-13 03:40:00,0.70199999999999996
2017-05-13 03:50:00,0.59699999999999998
2017-05-13 04:00:00,0.159
2017-05-13 04:10:00,0.40100000000000002
2017-05-13 04:20:00,0.11799999999999999
2017-05-13 04:30:00,0.66400000000000003
2017-05-13 04:40:00,1.0229999999999999
2017-05-13 04:50:00,1.119
2017-05-13 05:00:00,1.363
2017-05-13 05:10:00,0.52100000000000002
2017-05-13 05:20:00,0.48799999999999999
2017-05-13 05:30:00,0.56299999999999994
2017-05-13 05:40:00,0.94999999999999996
2017-05-13 05:50:00,1.5149999999999999
2017-05-13 06:00:00,1.444
2017-05-13 06:10:00,1.198
2017-05-13 06:20:00,0.65200000000000002
2017-05-13 06:30:00,0.78200000000000003
2017-05-13 06:40:00,0.66100000000000003
2017-05-13 06:50:00,0.64800000000000002
2017-05-13 07:00:00,0.89300000000000002
2017-05-13 07:10:00,0.59699999999999998
2017-05-13 07:20:00,1.169
2017-05-13 07:30:00,0.84499999999999997
2017-05-13 07:40:00,1.153
2017-05-13 07:50:00,0.72299999999999998
2017-05-13 08:00:00,0.39200000000000002
2017-05-13 08:10:00,0.123
2017-05-13 08:20:00,0.66700000000000004
2017-05-13 08:30:00,0.93700000000000006
2017-05-13 08:40:00,0.54600000000000004
2017-05-13 08:50:00,0.11899999999999999
2017-05-13 09:00:00,0.29999999999999999
2017-05-13 09:10:00,0.037999999999999999
2017-05-13 09:20:00,0.055
2017-05-13 09:30:00,0.248
2017-05-13 09:40:00,0.49099999999999999
2017-05-13 09:50:00,0.81100000000000005
2017-05-13 10:00:00,0.221
2017-05-13 10:10:00,0.47399999999999998
2017-05-13 10:20:00,0.20699999999999999
2017-05-13 10:30:00,0.28999999999999998
2017-05-13 10:40:00,0.58299999999999996
2017-05-13 10:50:00,0.38600000000000001
2017-05-13 11:00:00,0.53900000000000003
2017-05-13 11:10:00,0.68000000000000005
2017-05-13 11:20:00,0.33400000000000002
2017-05-13 11:30:00,0.71799999999999997
2017-05-13 11:40:00,0.92600000000000005
2017-05-13 11:50:00,0.50800000000000001
2017-05-13 12:00:00,0.57599999999999996
2017-05-13 12:10:00,0.73299999999999998
2017-05-13 12:20:00,0.91000000000000003
2017-05-13 12:30:00,0.82099999999999995
2017-05-13 12:40:00,0.68200000000000005
2017-05-13 12:50:00,1.6459999999999999
2017-05-13 13:00:00,1.371
2017-05-13 13:10:00,1.7849999999999999
2017-05-13 13:20:00,1.5900000000000001
