Fechas,WindDir_d1_WVT
2017-07-02 04:10:00,266.9
2017-07-02 04:20:00,289.1
2017-07-02 04:30:00,12.73
2017-07-02 04:40:00,333.4
2017-07-02 04:50:00,271.6
2017-07-02 05:00:00,166.8
2017-07-02 05:10:00,114.6
2017-07-02 05:20:00,98.5
2017-07-02 05:30:00,99.7
2017-07-02 05:40:00,103.6
2017-07-02 05:50:00,105.1
2017-07-02 06:00:00,103.3
2017-07-02 06:10:00,97.7
2017-07-02 06:20:00,94.9
2017-07-02 06:30:00,342.2
2017-07-02 06:40:00,302.6
2017-07-02 06:50:00,265.6
2017-07-02 07:00:00,290.4
2017-07-02 07:10:00,303.2
2017-07-02 07:20:00,274.6
2017-07-02 07:30:00,238.7
2017-07-02 07:40:00,233.7
2017-07-02 07:50:00,225.6
2017-07-02 08:00:00,213.8
2017-07-02 08:10:00,246.9
2017-07-02 08:20:00,258.2
2017-07-02 08:30:00,337.2
2017-07-02 08:40:00,144.3
2017-07-02 08:50:00,193.0
2017-07-02 09:00:00,273.4
2017-07-02 09:10:00,271.4
2017-07-02 09:20:00,265.0
2017-07-02 09:30:00,250.9
2017-07-02 09:40:00,203.8
2017-07-02 09:50:00,203.3
2017-07-02 10:00:00,272.0
2017-07-02 10:10:00,269.0
2017-07-02 10:20:00,297.3
2017-07-02 10:30:00,226.4
2017-07-02 10:40:00,215.3
2017-07-02 10:50:00,159.2
2017-07-02 11:00:00,171.2
2017-07-02 11:10:00,145.7
2017-07-02 11:20:00,179.7
2017-07-02 11:30:00,204.9
2017-07-02 11:40:00,215.9
2017-07-02 11:50:00,212.5
2017-07-02 12:00:00,245.8
2017-07-02 12:10:00,250.7
2017-07-02 12:20:00,257.7
2017-07-02 12:30:00,229.6
2017-07-02 12:40:00,308.1
2017-07-02 12:50:00,302.8
2017-07-02 13:00:00,352.4
2017-07-02 13:10:00,302.0
2017-07-02 13:20:00,276.0
2017-07-02 13:30:00,278.5
2017-07-02 13:40:00,294.8
2017-07-02 13:50:00,253.0
2017-07-02 14:00:00,236.1
2017-07-02 14:10:00,202.3
2017-07-02 14:20:00,220.9
2017-07-02 14:30:00,209.0
2017-07-02 14:40:00,220.1
2017-07-02 14:50:00,235.6
2017-07-02 15:00:00,237.0
2017-07-02 15:10:00,225.1
2017-07-02 15:20:00,219.8
2017-07-02 15:30:00,227.1
2017-07-02 15:40:00,227.8
2017-07-02 15:50:00,228.8
2017-07-02 16:00:00,225.3
2017-07-02 16:10:00,234.4
2017-07-02 16:20:00,233.3
2017-07-02 16:30:00,234.9
2017-07-02 16:40:00,232.8
2017-07-02 16:50:00,243.9
2017-07-02 17:00:00,238.2
2017-07-02 17:10:00,234.4
2017-07-02 17:20:00,250.2
2017-07-02 17:30:00,258.9
2017-07-02 17:40:00,280.6
2017-07-02 17:50:00,285.9
2017-07-02 18:00:00,258.2
2017-07-02 18:10:00,277.8
2017-07-02 18:20:00,295.7
2017-07-02 18:30:00,313.5
2017-07-02 18:40:00,335.5
2017-07-02 18:50:00,60.77
2017-07-02 19:00:00,76.6
2017-07-02 19:10:00,112.3
2017-07-02 19:20:00,109.6
2017-07-02 19:30:00,98.7
2017-07-02 19:40:00,106.7
2017-07-02 19:50:00,115.5
2017-07-02 20:00:00,106.7
2017-07-02 20:10:00,103.0
2017-07-02 20:20:00,96.2
2017-07-02 20:30:00,104.2
2017-07-02 20:40:00,99.6
2017-07-02 20:50:00,91.2
2017-07-02 21:00:00,68.14
2017-07-02 21:10:00,260.6
2017-07-02 21:20:00,226.8
2017-07-02 21:30:00,213.3
2017-07-02 21:40:00,221.3
2017-07-02 21:50:00,188.3
2017-07-02 22:00:00,200.8
2017-07-02 22:10:00,187.7
2017-07-02 22:20:00,183.6
2017-07-02 22:30:00,159.3
2017-07-02 22:40:00,263.9
2017-07-02 22:50:00,260.0
2017-07-02 23:00:00,242.6
2017-07-02 23:10:00,218.8
2017-07-02 23:20:00,226.4
2017-07-02 23:30:00,223.5
2017-07-02 23:40:00,224.6
2017-07-02 23:50:00,211.0
2017-07-03 00:00:00,221.3
2017-07-03 00:10:00,229.7
2017-07-03 00:20:00,218.7
2017-07-03 00:30:00,227.2
2017-07-03 00:40:00,215.0
2017-07-03 00:50:00,197.0
2017-07-03 01:00:00,222.0
2017-07-03 01:10:00,261.6
2017-07-03 01:20:00,252.0
2017-07-03 01:30:00,241.0
2017-07-03 01:40:00,234.9
2017-07-03 01:50:00,231.9
2017-07-03 02:00:00,232.7
2017-07-03 02:10:00,244.7
2017-07-03 02:20:00,220.7
2017-07-03 02:30:00,222.2
2017-07-03 02:40:00,228.5
2017-07-03 02:50:00,221.6
2017-07-03 03:00:00,199.8
2017-07-03 03:10:00,210.8
2017-07-03 03:20:00,218.2
2017-07-03 03:30:00,143.5
2017-07-03 03:40:00,114.8
2017-07-03 03:50:00,125.7
2017-07-03 04:00:00,127.4
2017-07-03 04:10:00,136.7
2017-07-03 04:20:00,132.1
2017-07-03 04:30:00,130.5
2017-07-03 04:40:00,153.5
2017-07-03 04:50:00,212.8
2017-07-03 05:00:00,219.8
2017-07-03 05:10:00,213.7
2017-07-03 05:20:00,225.6
2017-07-03 05:30:00,229.9
2017-07-03 05:40:00,212.5
2017-07-03 05:50:00,202.0
2017-07-03 06:00:00,208.4
2017-07-03 06:10:00,193.4
2017-07-03 06:20:00,153.0
2017-07-03 06:30:00,119.8
2017-07-03 06:40:00,125.1
2017-07-03 06:50:00,124.8
2017-07-03 07:00:00,127.3
2017-07-03 07:10:00,156.3
2017-07-03 07:20:00,119.2
2017-07-03 07:30:00,141.5
2017-07-03 07:40:00,119.8
2017-07-03 07:50:00,130.4
2017-07-03 08:00:00,207.0
2017-07-03 08:10:00,254.6
2017-07-03 08:20:00,146.8
2017-07-03 08:30:00,110.9
2017-07-03 08:40:00,148.1
2017-07-03 08:50:00,258.2
2017-07-03 09:00:00,223.5
2017-07-03 09:10:00,158.9
2017-07-03 09:20:00,107.5
2017-07-03 09:30:00,139.5
2017-07-03 09:40:00,134.0
2017-07-03 09:50:00,186.3
2017-07-03 10:00:00,241.5
2017-07-03 10:10:00,228.1
2017-07-03 10:20:00,229.7
2017-07-03 10:30:00,205.0
2017-07-03 10:40:00,232.7
2017-07-03 10:50:00,249.3
2017-07-03 11:00:00,221.0
2017-07-03 11:10:00,213.8
2017-07-03 11:20:00,218.1
2017-07-03 11:30:00,232.0
2017-07-03 11:40:00,226.6
2017-07-03 11:50:00,222.2
2017-07-03 12:00:00,198.1
2017-07-03 12:10:00,163.3
2017-07-03 12:20:00,190.9
2017-07-03 12:30:00,198.3
2017-07-03 12:40:00,202.5
2017-07-03 12:50:00,212.6
2017-07-03 13:00:00,185.1
2017-07-03 13:10:00,147.7
2017-07-03 13:20:00,142.4
2017-07-03 13:30:00,142.1
2017-07-03 13:40:00,181.8
2017-07-03 13:50:00,182.3
2017-07-03 14:00:00,128.4
2017-07-03 14:10:00,122.2
2017-07-03 14:20:00,107.8
2017-07-03 14:30:00,112.3
2017-07-03 14:40:00,124.8
2017-07-03 14:50:00,108.8
2017-07-03 15:00:00,108.7
2017-07-03 15:10:00,106.9
2017-07-03 15:20:00,136.9
2017-07-03 15:30:00,125.6
2017-07-03 15:40:00,137.9
2017-07-03 15:50:00,297.8
2017-07-03 16:00:00,292.4
2017-07-03 16:10:00,314.9
2017-07-03 16:20:00,322.9
2017-07-03 16:30:00,274.3
2017-07-03 16:40:00,282.4
2017-07-03 16:50:00,326.6
2017-07-03 17:00:00,56.31
2017-07-03 17:10:00,81.9
2017-07-03 17:20:00,23.73
2017-07-03 17:30:00,315.0
2017-07-03 17:40:00,84.5
2017-07-03 17:50:00,108.7
2017-07-03 18:00:00,344.5
2017-07-03 18:10:00,340.4
2017-07-03 18:20:00,336.0
2017-07-03 18:30:00,299.4
2017-07-03 18:40:00,254.1
2017-07-03 18:50:00,304.4
2017-07-03 19:00:00,138.9
2017-07-03 19:10:00,243.4
2017-07-03 19:20:00,275.1
2017-07-03 19:30:00,257.7
2017-07-03 19:40:00,259.3
2017-07-03 19:50:00,259.9
2017-07-03 20:00:00,181.7
2017-07-03 20:10:00,136.0
2017-07-03 20:20:00,133.6
2017-07-03 20:30:00,125.1
2017-07-03 20:40:00,130.9
2017-07-03 20:50:00,128.5
2017-07-03 21:00:00,123.6
2017-07-03 21:10:00,117.5
2017-07-03 21:20:00,105.1
2017-07-03 21:30:00,106.8
2017-07-03 21:40:00,100.8
2017-07-03 21:50:00,108.5
2017-07-03 22:00:00,108.8
2017-07-03 22:10:00,104.7
2017-07-03 22:20:00,86.5
2017-07-03 22:30:00,122.6
2017-07-03 22:40:00,355.5
2017-07-03 22:50:00,328.4
2017-07-03 23:00:00,335.7
2017-07-03 23:10:00,334.3
2017-07-03 23:20:00,330.2
2017-07-03 23:30:00,323.0
2017-07-03 23:40:00,307.9
2017-07-03 23:50:00,278.5
2017-07-04 00:00:00,304.8
2017-07-04 00:10:00,308.7
2017-07-04 00:20:00,286.8
2017-07-04 00:30:00,308.7
2017-07-04 00:40:00,297.2
2017-07-04 00:50:00,246.5
2017-07-04 01:00:00,248.3
2017-07-04 01:10:00,309.4
2017-07-04 01:20:00,210.9
2017-07-04 01:30:00,89.4
2017-07-04 01:40:00,130.8
2017-07-04 01:50:00,37.56
2017-07-04 02:00:00,294.0
2017-07-04 02:10:00,135.9
2017-07-04 02:20:00,158.9
2017-07-04 02:30:00,264.9
2017-07-04 02:40:00,289.9
2017-07-04 02:50:00,311.9
2017-07-04 03:00:00,307.9
2017-07-04 03:10:00,312.3
2017-07-04 03:20:00,327.3
2017-07-04 03:30:00,330.8
2017-07-04 03:40:00,350.2
2017-07-04 03:50:00,5.986
2017-07-04 04:00:00,10.97
2017-07-04 04:10:00,47.78
2017-07-04 04:20:00,59.81
2017-07-04 04:30:00,100.9
2017-07-04 04:40:00,84.8
2017-07-04 04:50:00,98.8
2017-07-04 05:00:00,96.8
2017-07-04 05:10:00,100.3
2017-07-04 05:20:00,98.9
2017-07-04 05:30:00,94.4
2017-07-04 05:40:00,110.8
2017-07-04 05:50:00,78.03
2017-07-04 06:00:00,358.1
2017-07-04 06:10:00,291.1
2017-07-04 06:20:00,289.0
2017-07-04 06:30:00,273.6
2017-07-04 06:40:00,156.6
2017-07-04 06:50:00,109.7
2017-07-04 07:00:00,102.2
2017-07-04 07:10:00,107.0
2017-07-04 07:20:00,102.2
2017-07-04 07:30:00,104.6
2017-07-04 07:40:00,213.6
2017-07-04 07:50:00,244.9
2017-07-04 08:00:00,181.6
2017-07-04 08:10:00,305.8
2017-07-04 08:20:00,275.6
2017-07-04 08:30:00,257.6
2017-07-04 08:40:00,254.7
2017-07-04 08:50:00,236.7
2017-07-04 09:00:00,230.8
2017-07-04 09:10:00,251.0
2017-07-04 09:20:00,245.7
2017-07-04 09:30:00,269.0
2017-07-04 09:40:00,244.3
2017-07-04 09:50:00,252.5
2017-07-04 10:00:00,167.2
2017-07-04 10:10:00,131.4
2017-07-04 10:20:00,127.6
2017-07-04 10:30:00,122.6
2017-07-04 10:40:00,110.9
2017-07-04 10:50:00,113.1
2017-07-04 11:00:00,106.0
2017-07-04 11:10:00,112.2
2017-07-04 11:20:00,107.0
2017-07-04 11:30:00,94.7
2017-07-04 11:40:00,102.7
2017-07-04 11:50:00,103.0
2017-07-04 12:00:00,121.6
2017-07-04 12:10:00,2.327
2017-07-04 12:20:00,355.7
2017-07-04 12:30:00,358.1
2017-07-04 12:40:00,34.62
2017-07-04 12:50:00,96.0
2017-07-04 13:00:00,102.7
2017-07-04 13:10:00,98.5
2017-07-04 13:20:00,94.2
2017-07-04 13:30:00,92.3
2017-07-04 13:40:00,84.2
2017-07-04 13:50:00,83.8
2017-07-04 14:00:00,88.9
2017-07-04 14:10:00,329.7
2017-07-04 14:20:00,289.0
2017-07-04 14:30:00,280.1
2017-07-04 14:40:00,284.6
2017-07-04 14:50:00,278.6
2017-07-04 15:00:00,291.3
2017-07-04 15:10:00,294.4
2017-07-04 15:20:00,310.0
2017-07-04 15:30:00,344.6
2017-07-04 15:40:00,25.75
2017-07-04 15:50:00,85.7
2017-07-04 16:00:00,23.74
2017-07-04 16:10:00,305.8
2017-07-04 16:20:00,292.9
2017-07-04 16:30:00,333.8
2017-07-04 16:40:00,1.219
2017-07-04 16:50:00,22.88
2017-07-04 17:00:00,343.6
2017-07-04 17:10:00,45.17
2017-07-04 17:20:00,330.8
2017-07-04 17:30:00,246.2
2017-07-04 17:40:00,222.6
2017-07-04 17:50:00,222.9
2017-07-04 18:00:00,213.0
2017-07-04 18:10:00,216.4
2017-07-04 18:20:00,208.0
2017-07-04 18:30:00,205.6
2017-07-04 18:40:00,211.2
2017-07-04 18:50:00,223.5
2017-07-04 19:00:00,214.8
2017-07-04 19:10:00,223.5
2017-07-04 19:20:00,206.5
2017-07-04 19:30:00,173.3
2017-07-04 19:40:00,205.4
2017-07-04 19:50:00,165.9
2017-07-04 20:00:00,170.4
2017-07-04 20:10:00,149.2
2017-07-04 20:20:00,123.9
2017-07-04 20:30:00,121.3
2017-07-04 20:40:00,121.9
2017-07-04 20:50:00,110.5
2017-07-04 21:00:00,109.1
2017-07-04 21:10:00,113.2
2017-07-04 21:20:00,110.8
2017-07-04 21:30:00,90.2
2017-07-04 21:40:00,151.7
2017-07-04 21:50:00,144.6
2017-07-04 22:00:00,109.3
2017-07-04 22:10:00,310.5
2017-07-04 22:20:00,291.3
2017-07-04 22:30:00,287.2
2017-07-04 22:40:00,253.8
2017-07-04 22:50:00,260.8
2017-07-04 23:00:00,265.1
2017-07-04 23:10:00,269.1
2017-07-04 23:20:00,261.4
2017-07-04 23:30:00,274.0
2017-07-04 23:40:00,286.4
2017-07-04 23:50:00,302.6
2017-07-05 00:00:00,311.0
2017-07-05 00:10:00,311.9
2017-07-05 00:20:00,295.5
2017-07-05 00:30:00,184.0
2017-07-05 00:40:00,198.4
2017-07-05 00:50:00,183.2
2017-07-05 01:00:00,130.8
2017-07-05 01:10:00,143.8
2017-07-05 01:20:00,203.4
2017-07-05 01:30:00,216.5
2017-07-05 01:40:00,177.2
2017-07-05 01:50:00,171.2
2017-07-05 02:00:00,127.5
2017-07-05 02:10:00,128.2
2017-07-05 02:20:00,138.9
2017-07-05 02:30:00,208.3
2017-07-05 02:40:00,109.3
2017-07-05 02:50:00,118.9
2017-07-05 03:00:00,91.3
2017-07-05 03:10:00,108.7
2017-07-05 03:20:00,102.9
2017-07-05 03:30:00,87.0
2017-07-05 03:40:00,112.9
2017-07-05 03:50:00,137.1
2017-07-05 04:00:00,123.9
2017-07-05 04:10:00,105.6
2017-07-05 04:20:00,118.7
2017-07-05 04:30:00,100.7
2017-07-05 04:40:00,68.64
2017-07-05 04:50:00,35.26
2017-07-05 05:00:00,40.22
2017-07-05 05:10:00,112.3
2017-07-05 05:20:00,97.0
2017-07-05 05:30:00,96.9
2017-07-05 05:40:00,97.2
2017-07-05 05:50:00,107.8
2017-07-05 06:00:00,100.1
2017-07-05 06:10:00,78.4
2017-07-05 06:20:00,330.6
2017-07-05 06:30:00,275.9
2017-07-05 06:40:00,251.6
2017-07-05 06:50:00,263.9
2017-07-05 07:00:00,256.5
2017-07-05 07:10:00,247.1
2017-07-05 07:20:00,186.3
2017-07-05 07:30:00,132.9
2017-07-05 07:40:00,116.3
2017-07-05 07:50:00,112.2
2017-07-05 08:00:00,114.6
2017-07-05 08:10:00,128.4
2017-07-05 08:20:00,127.6
2017-07-05 08:30:00,138.5
2017-07-05 08:40:00,169.9
2017-07-05 08:50:00,231.2
2017-07-05 09:00:00,124.0
2017-07-05 09:10:00,110.6
2017-07-05 09:20:00,96.8
2017-07-05 09:30:00,135.5
2017-07-05 09:40:00,327.6
2017-07-05 09:50:00,315.4
2017-07-05 10:00:00,292.1
2017-07-05 10:10:00,319.2
2017-07-05 10:20:00,323.6
2017-07-05 10:30:00,337.1
2017-07-05 10:40:00,325.0
2017-07-05 10:50:00,327.9
2017-07-05 11:00:00,0.247
2017-07-05 11:10:00,139.6
2017-07-05 11:20:00,110.9
2017-07-05 11:30:00,121.4
2017-07-05 11:40:00,118.5
2017-07-05 11:50:00,135.9
2017-07-05 12:00:00,138.4
2017-07-05 12:10:00,144.1
2017-07-05 12:20:00,225.6
2017-07-05 12:30:00,305.5
2017-07-05 12:40:00,294.4
2017-07-05 12:50:00,321.5
2017-07-05 13:00:00,300.0
2017-07-05 13:10:00,330.3
2017-07-05 13:20:00,280.8
2017-07-05 13:30:00,231.5
2017-07-05 13:40:00,185.7
2017-07-05 13:50:00,203.0
2017-07-05 14:00:00,231.7
2017-07-05 14:10:00,272.6
2017-07-05 14:20:00,188.1
2017-07-05 14:30:00,113.3
2017-07-05 14:40:00,186.5
2017-07-05 14:50:00,108.6
2017-07-05 15:00:00,180.3
2017-07-05 15:10:00,211.2
2017-07-05 15:20:00,261.3
2017-07-05 15:30:00,177.5
2017-07-05 15:40:00,191.3
2017-07-05 15:50:00,222.7
2017-07-05 16:00:00,239.2
2017-07-05 16:10:00,180.9
2017-07-05 16:20:00,117.7
2017-07-05 16:30:00,277.3
2017-07-05 16:40:00,287.8
2017-07-05 16:50:00,258.1
2017-07-05 17:00:00,264.6
2017-07-05 17:10:00,253.0
2017-07-05 17:20:00,212.7
2017-07-05 17:30:00,258.5
2017-07-05 17:40:00,274.9
2017-07-05 17:50:00,201.9
2017-07-05 18:00:00,249.5
2017-07-05 18:10:00,251.0
2017-07-05 18:20:00,286.7
2017-07-05 18:30:00,124.4
2017-07-05 18:40:00,118.6
2017-07-05 18:50:00,69.5
2017-07-05 19:00:00,278.1
2017-07-05 19:10:00,256.1
2017-07-05 19:20:00,261.5
2017-07-05 19:30:00,346.9
2017-07-05 19:40:00,296.8
2017-07-05 19:50:00,256.5
2017-07-05 20:00:00,138.7
2017-07-05 20:10:00,85.2
2017-07-05 20:20:00,94.2
2017-07-05 20:30:00,131.6
2017-07-05 20:40:00,102.3
2017-07-05 20:50:00,58.21
2017-07-05 21:00:00,288.9
2017-07-05 21:10:00,289.9
2017-07-05 21:20:00,274.7
2017-07-05 21:30:00,262.3
2017-07-05 21:40:00,269.3
2017-07-05 21:50:00,320.7
2017-07-05 22:00:00,60.36
2017-07-05 22:10:00,102.0
2017-07-05 22:20:00,105.8
2017-07-05 22:30:00,156.8
2017-07-05 22:40:00,268.3
2017-07-05 22:50:00,255.2
2017-07-05 23:00:00,255.4
2017-07-05 23:10:00,243.4
2017-07-05 23:20:00,96.0
2017-07-05 23:30:00,148.8
2017-07-05 23:40:00,104.2
2017-07-05 23:50:00,99.4
2017-07-06 00:00:00,135.3
2017-07-06 00:10:00,309.9
2017-07-06 00:20:00,171.9
2017-07-06 00:30:00,246.4
2017-07-06 00:40:00,345.3
2017-07-06 00:50:00,312.8
2017-07-06 01:00:00,285.7
2017-07-06 01:10:00,211.8
2017-07-06 01:20:00,322.7
2017-07-06 01:30:00,296.5
2017-07-06 01:40:00,303.4
2017-07-06 01:50:00,346.1
2017-07-06 02:00:00,141.1
2017-07-06 02:10:00,178.1
2017-07-06 02:20:00,113.8
2017-07-06 02:30:00,84.6
2017-07-06 02:40:00,145.2
2017-07-06 02:50:00,80.3
2017-07-06 03:00:00,84.8
2017-07-06 03:10:00,115.5
2017-07-06 03:20:00,102.8
2017-07-06 03:30:00,109.1
2017-07-06 03:40:00,103.7
2017-07-06 03:50:00,92.0
2017-07-06 04:00:00,120.8
2017-07-06 04:10:00,207.2
2017-07-06 04:20:00,228.3
2017-07-06 04:30:00,239.7
2017-07-06 04:40:00,229.4
2017-07-06 04:50:00,228.9
2017-07-06 05:00:00,213.6
2017-07-06 05:10:00,174.5
2017-07-06 05:20:00,211.5
2017-07-06 05:30:00,127.0
2017-07-06 05:40:00,110.9
2017-07-06 05:50:00,112.6
2017-07-06 06:00:00,101.2
2017-07-06 06:10:00,117.5
2017-07-06 06:20:00,114.0
2017-07-06 06:30:00,111.8
2017-07-06 06:40:00,105.9
2017-07-06 06:50:00,103.4
2017-07-06 07:00:00,83.7
2017-07-06 07:10:00,89.6
2017-07-06 07:20:00,10.33
2017-07-06 07:30:00,299.0
2017-07-06 07:40:00,321.1
2017-07-06 07:50:00,97.9
2017-07-06 08:00:00,114.3
2017-07-06 08:10:00,144.8
2017-07-06 08:20:00,284.4
2017-07-06 08:30:00,293.7
2017-07-06 08:40:00,299.6
2017-07-06 08:50:00,348.1
2017-07-06 09:00:00,339.4
2017-07-06 09:10:00,279.2
2017-07-06 09:20:00,283.8
2017-07-06 09:30:00,296.7
2017-07-06 09:40:00,320.6
2017-07-06 09:50:00,87.0
2017-07-06 10:00:00,118.7
2017-07-06 10:10:00,185.5
2017-07-06 10:20:00,282.1
2017-07-06 10:30:00,282.2
2017-07-06 10:40:00,334.3
2017-07-06 10:50:00,101.8
2017-07-06 11:00:00,123.4
2017-07-06 11:10:00,134.2
2017-07-06 11:20:00,177.0
2017-07-06 11:30:00,159.0
2017-07-06 11:40:00,148.1
2017-07-06 11:50:00,145.0
2017-07-06 12:00:00,218.4
2017-07-06 12:10:00,232.8
2017-07-06 12:20:00,225.6
2017-07-06 12:30:00,251.0
2017-07-06 12:40:00,290.7
2017-07-06 12:50:00,243.0
2017-07-06 13:00:00,249.0
2017-07-06 13:10:00,260.5
2017-07-06 13:20:00,269.0
2017-07-06 13:30:00,267.7
2017-07-06 13:40:00,269.5
2017-07-06 13:50:00,320.5
2017-07-06 14:00:00,354.0
2017-07-06 14:10:00,325.7
2017-07-06 14:20:00,319.3
2017-07-06 14:30:00,325.2
2017-07-06 14:40:00,331.4
2017-07-06 14:50:00,323.6
2017-07-06 15:00:00,339.5
2017-07-06 15:10:00,333.0
2017-07-06 15:20:00,326.8
2017-07-06 15:30:00,307.0
2017-07-06 15:40:00,342.8
2017-07-06 15:50:00,0.09
2017-07-06 16:00:00,333.7
2017-07-06 16:10:00,312.3
2017-07-06 16:20:00,318.7
2017-07-06 16:30:00,288.6
2017-07-06 16:40:00,256.1
2017-07-06 16:50:00,233.9
2017-07-06 17:00:00,235.3
2017-07-06 17:10:00,246.2
2017-07-06 17:20:00,261.6
2017-07-06 17:30:00,245.3
2017-07-06 17:40:00,226.8
2017-07-06 17:50:00,251.4
2017-07-06 18:00:00,229.4
2017-07-06 18:10:00,253.0
2017-07-06 18:20:00,250.0
2017-07-06 18:30:00,249.0
2017-07-06 18:40:00,269.5
2017-07-06 18:50:00,264.4
2017-07-06 19:00:00,272.4
2017-07-06 19:10:00,267.5
2017-07-06 19:20:00,253.7
2017-07-06 19:30:00,248.3
2017-07-06 19:40:00,219.4
2017-07-06 19:50:00,342.1
2017-07-06 20:00:00,295.6
2017-07-06 20:10:00,288.7
2017-07-06 20:20:00,291.9
2017-07-06 20:30:00,311.6
2017-07-06 20:40:00,294.2
2017-07-06 20:50:00,304.4
2017-07-06 21:00:00,350.3
2017-07-06 21:10:00,130.4
2017-07-06 21:20:00,142.1
2017-07-06 21:30:00,136.1
2017-07-06 21:40:00,118.3
2017-07-06 21:50:00,99.4
2017-07-06 22:00:00,99.0
2017-07-06 22:10:00,102.4
2017-07-06 22:20:00,102.0
2017-07-06 22:30:00,97.2
2017-07-06 22:40:00,102.6
2017-07-06 22:50:00,94.7
2017-07-06 23:00:00,91.3
2017-07-06 23:10:00,111.6
2017-07-06 23:20:00,150.7
2017-07-06 23:30:00,219.6
2017-07-06 23:40:00,170.2
2017-07-06 23:50:00,147.3
2017-07-07 00:00:00,131.6
2017-07-07 00:10:00,113.6
2017-07-07 00:20:00,111.2
2017-07-07 00:30:00,319.7
2017-07-07 00:40:00,315.3
2017-07-07 00:50:00,331.2
2017-07-07 01:00:00,11.26
2017-07-07 01:10:00,32.39
2017-07-07 01:20:00,14.6
2017-07-07 01:30:00,300.0
2017-07-07 01:40:00,314.8
2017-07-07 01:50:00,296.4
2017-07-07 02:00:00,8.94
2017-07-07 02:10:00,29.96
2017-07-07 02:20:00,62.21
2017-07-07 02:30:00,113.8
2017-07-07 02:40:00,157.6
2017-07-07 02:50:00,243.4
2017-07-07 03:00:00,269.0
2017-07-07 03:10:00,326.3
2017-07-07 03:20:00,357.8
2017-07-07 03:30:00,66.98
2017-07-07 03:40:00,116.8
2017-07-07 03:50:00,111.1
2017-07-07 04:00:00,100.0
2017-07-07 04:10:00,105.3
2017-07-07 04:20:00,146.5
2017-07-07 04:30:00,246.7
2017-07-07 04:40:00,326.6
2017-07-07 04:50:00,331.3
2017-07-07 05:00:00,270.2
2017-07-07 05:10:00,118.5
2017-07-07 05:20:00,106.0
2017-07-07 05:30:00,98.6
2017-07-07 05:40:00,104.6
2017-07-07 05:50:00,99.2
2017-07-07 06:00:00,89.2
2017-07-07 06:10:00,105.2
2017-07-07 06:20:00,99.9
2017-07-07 06:30:00,172.2
2017-07-07 06:40:00,199.8
2017-07-07 06:50:00,242.9
2017-07-07 07:00:00,134.3
2017-07-07 07:10:00,182.5
2017-07-07 07:20:00,239.8
2017-07-07 07:30:00,168.8
2017-07-07 07:40:00,173.4
2017-07-07 07:50:00,129.5
2017-07-07 08:00:00,301.3
2017-07-07 08:10:00,246.5
2017-07-07 08:20:00,161.4
2017-07-07 08:30:00,124.2
2017-07-07 08:40:00,200.4
2017-07-07 08:50:00,242.2
2017-07-07 09:00:00,257.5
2017-07-07 09:10:00,232.0
2017-07-07 09:20:00,106.0
2017-07-07 09:30:00,129.0
2017-07-07 09:40:00,102.8
2017-07-07 09:50:00,107.4
2017-07-07 10:00:00,106.5
2017-07-07 10:10:00,114.9
2017-07-07 10:20:00,112.5
2017-07-07 10:30:00,116.1
2017-07-07 10:40:00,125.8
2017-07-07 10:50:00,234.1
2017-07-07 11:00:00,239.3
2017-07-07 11:10:00,251.8
2017-07-07 11:20:00,296.6
2017-07-07 11:30:00,342.1
2017-07-07 11:40:00,334.8
2017-07-07 11:50:00,317.1
2017-07-07 12:00:00,322.1
2017-07-07 12:10:00,342.1
2017-07-07 12:20:00,343.6
2017-07-07 12:30:00,317.6
2017-07-07 12:40:00,331.3
2017-07-07 12:50:00,345.7
2017-07-07 13:00:00,333.9
2017-07-07 13:10:00,301.1
2017-07-07 13:20:00,254.3
2017-07-07 13:30:00,264.7
2017-07-07 13:40:00,330.8
2017-07-07 13:50:00,298.1
2017-07-07 14:00:00,299.7
2017-07-07 14:10:00,309.0
2017-07-07 14:20:00,256.0
2017-07-07 14:30:00,221.9
2017-07-07 14:40:00,256.3
2017-07-07 14:50:00,258.6
2017-07-07 15:00:00,234.7
2017-07-07 15:10:00,223.0
2017-07-07 15:20:00,240.4
2017-07-07 15:30:00,266.5
2017-07-07 15:40:00,222.5
2017-07-07 15:50:00,247.9
2017-07-07 16:00:00,235.9
2017-07-07 16:10:00,235.6
2017-07-07 16:20:00,250.2
2017-07-07 16:30:00,264.9
2017-07-07 16:40:00,257.6
2017-07-07 16:50:00,240.6
2017-07-07 17:00:00,227.2
2017-07-07 17:10:00,235.8
2017-07-07 17:20:00,225.6
2017-07-07 17:30:00,221.7
2017-07-07 17:40:00,246.8
2017-07-07 17:50:00,246.0
2017-07-07 18:00:00,242.3
2017-07-07 18:10:00,237.5
2017-07-07 18:20:00,241.4
2017-07-07 18:30:00,252.4
2017-07-07 18:40:00,249.7
2017-07-07 18:50:00,237.0
2017-07-07 19:00:00,245.4
2017-07-07 19:10:00,246.9
2017-07-07 19:20:00,276.4
2017-07-07 19:30:00,312.8
2017-07-07 19:40:00,347.2
2017-07-07 19:50:00,117.8
2017-07-07 20:00:00,115.6
2017-07-07 20:10:00,129.1
2017-07-07 20:20:00,78.13
2017-07-07 20:30:00,19.85
2017-07-07 20:40:00,13.32
2017-07-07 20:50:00,356.1
2017-07-07 21:00:00,81.0
