Fechas,Directa_Avg
2017-07-04 08:53:00,486.3166
2017-07-04 08:54:00,490.8565
2017-07-04 08:55:00,163.3828
2017-07-04 08:56:00,309.6016
2017-07-04 08:57:00,-78.07409
2017-07-04 08:58:00,49.8503
2017-07-04 08:59:00,249.4664
2017-07-04 09:00:00,740.6041
2017-07-04 09:01:00,314.4236
2017-07-04 09:02:00,848.7501
2017-07-04 09:03:00,915.408
2017-07-04 09:04:00,618.4299
2017-07-04 09:05:00,238.3376
2017-07-04 09:06:00,430.1523
2017-07-04 09:07:00,557.1553
2017-07-04 09:08:00,314.9178
2017-07-04 09:09:00,194.6517
2017-07-04 09:10:00,-0.4254662
2017-07-04 09:11:00,105.3024
2017-07-04 09:12:00,228.1904
2017-07-04 09:13:00,324.2738
2017-07-04 09:14:00,-76.86681
2017-07-04 09:15:00,221.0984
2017-07-04 09:16:00,-260.6656
2017-07-04 09:17:00,-209.7531
2017-07-04 09:18:00,171.3208
2017-07-04 09:19:00,7.87148
2017-07-04 09:20:00,-250.7398
2017-07-04 09:21:00,-312.6439
2017-07-04 09:22:00,-360.6497
2017-07-04 09:23:00,-213.7278
2017-07-04 09:24:00,-2.198315
2017-07-04 09:25:00,35.17257
2017-07-04 09:26:00,146.8598
2017-07-04 09:27:00,-62.61534
2017-07-04 09:28:00,-155.8642
2017-07-04 09:29:00,-63.11206
2017-07-04 09:30:00,142.6046
2017-07-04 09:31:00,-452.2096
2017-07-04 09:32:00,-308.4699
2017-07-04 09:33:00,-69.28094
2017-07-04 09:34:00,25.95383
2017-07-04 09:35:00,-248.1179
2017-07-04 09:36:00,-363.1358
2017-07-04 09:37:00,-47.54775
2017-07-04 09:38:00,-64.17472
2017-07-04 09:39:00,-591.4697
2017-07-04 09:40:00,-461.0646
2017-07-04 09:41:00,-361.5078
2017-07-04 09:42:00,-338.6022
2017-07-04 09:43:00,-333.6369
2017-07-04 09:44:00,-105.5156
2017-07-04 09:45:00,12.33863
2017-07-04 09:46:00,-26.73388
2017-07-04 09:47:00,-170.1182
