Fechas,Temperatura
2017/7/26 6:30:00,7.737
2017/7/26 6:40:00,7.549
2017/7/26 6:50:00,7.863
2017/7/26 7:00:00,7.708
2017/7/26 7:10:00,6.68
2017/7/26 7:20:00,6.44
2017/7/26 7:30:00,6.277
2017/7/26 7:40:00,6.23
2017/7/26 7:50:00,6.058
2017/7/26 8:00:00,5.972
2017/7/26 8:10:00,5.846
2017/7/26 8:20:00,5.787
2017/7/26 8:30:00,5.657
2017/7/26 8:40:00,5.597
2017/7/26 8:50:00,5.322
2017/7/26 9:00:00,5.301
2017/7/26 9:10:00,5.556
2017/7/26 9:20:00,5.907
2017/7/26 9:30:00,6.011
2017/7/26 9:40:00,6.671
2017/7/26 9:50:00,7.481
2017/7/26 10:00:00,7.541
2017/7/26 10:10:00,7.786
2017/7/26 10:20:00,8.12
2017/7/26 10:30:00,7.936
2017/7/26 10:40:00,7.773
2017/7/26 10:50:00,8.05
2017/7/26 11:00:00,8.72
2017/7/26 11:10:00,8.97
2017/7/26 11:20:00,9.32
2017/7/26 11:30:00,10.06
2017/7/26 11:40:00,11.1
2017/7/26 11:50:00,12.31
2017/7/26 12:00:00,12.57
2017/7/26 12:10:00,12.08
2017/7/26 12:20:00,12.38
2017/7/26 12:30:00,12.85
2017/7/26 12:40:00,13.4
2017/7/26 12:50:00,14.2
2017/7/26 13:00:00,14.12
2017/7/26 13:10:00,14.49
2017/7/26 13:20:00,14.86
2017/7/26 13:30:00,15.27
2017/7/26 13:40:00,15.46
2017/7/26 13:50:00,15.75
2017/7/26 14:00:00,15.89
2017/7/26 14:10:00,16.13
2017/7/26 14:20:00,16.32
2017/7/26 14:30:00,16.75
2017/7/26 14:40:00,17.07
2017/7/26 14:50:00,17.38
2017/7/26 15:00:00,17.77
2017/7/26 15:10:00,18.25
2017/7/26 15:20:00,18.66
2017/7/26 15:30:00,19.06
2017/7/26 15:40:00,19.36
2017/7/26 15:50:00,19.11
2017/7/26 16:00:00,19.41
2017/7/26 16:10:00,20.25
2017/7/26 16:20:00,19.91
2017/7/26 16:30:00,19.9
2017/7/26 16:40:00,20.82
2017/7/26 16:50:00,21.26
2017/7/26 17:00:00,21.13
2017/7/26 17:10:00,21.18
2017/7/26 17:20:00,21.26
2017/7/26 17:30:00,20.96
2017/7/26 17:40:00,20.41
2017/7/26 17:50:00,20.27
2017/7/26 18:00:00,19.93
2017/7/26 18:10:00,19.93
2017/7/26 18:20:00,19.89
2017/7/26 18:30:00,19.78
2017/7/26 18:40:00,19.46
2017/7/26 18:50:00,19.28
2017/7/26 19:00:00,18.94
2017/7/26 19:10:00,18.77
2017/7/26 19:20:00,18.51
2017/7/26 19:30:00,18.23
2017/7/26 19:40:00,17.99
2017/7/26 19:50:00,17.84
2017/7/26 20:00:00,17.74
2017/7/26 20:10:00,16.8
2017/7/26 20:20:00,15.58
2017/7/26 20:30:00,15.1
2017/7/26 20:40:00,14.74
2017/7/26 20:50:00,14.33
2017/7/26 21:00:00,13.89
2017/7/26 21:10:00,13.7
2017/7/26 21:20:00,13.47
2017/7/26 21:30:00,13.33
2017/7/26 21:40:00,13.31
2017/7/26 21:50:00,13.32
2017/7/26 22:00:00,13.27
2017/7/26 22:10:00,13.07
2017/7/26 22:20:00,12.85
2017/7/26 22:30:00,12.7
2017/7/26 22:40:00,12.61
2017/7/26 22:50:00,12.52
2017/7/26 23:00:00,12.68
2017/7/26 23:10:00,12.64
2017/7/26 23:20:00,12.19
2017/7/26 23:30:00,11.74
2017/7/26 23:40:00,11.43
2017/7/26 23:50:00,11.05
2017/7/27 0:00:00,11.15
2017/7/27 0:10:00,11.46
2017/7/27 0:20:00,11.35
2017/7/27 0:30:00,11.32
2017/7/27 0:40:00,11.76
2017/7/27 0:50:00,11.82
2017/7/27 1:00:00,11.37
2017/7/27 1:10:00,11.4
2017/7/27 1:20:00,11.69
2017/7/27 1:30:00,11.4
2017/7/27 1:40:00,10.25
2017/7/27 1:50:00,10.01
2017/7/27 2:00:00,10.11
2017/7/27 2:10:00,10.02
2017/7/27 2:20:00,9.77
2017/7/27 2:30:00,9.39
2017/7/27 2:40:00,9.14
2017/7/27 2:50:00,9.1
2017/7/27 3:00:00,9.12
2017/7/27 3:10:00,9.26
2017/7/27 3:20:00,9.75
2017/7/27 3:30:00,10.52
2017/7/27 3:40:00,10.39
2017/7/27 3:50:00,10.56
2017/7/27 4:00:00,10.39
2017/7/27 4:10:00,10.37
2017/7/27 4:20:00,10.13
2017/7/27 4:30:00,9.58
2017/7/27 4:40:00,9.32
2017/7/27 4:50:00,8.84
2017/7/27 5:00:00,8.88
2017/7/27 5:10:00,8.61
2017/7/27 5:20:00,8.04
2017/7/27 5:30:00,7.8
2017/7/27 5:40:00,7.658
2017/7/27 5:50:00,7.935
2017/7/27 6:00:00,7.947
2017/7/27 6:10:00,7.62
2017/7/27 6:20:00,7.663
2017/7/27 6:30:00,7.539
2017/7/27 6:40:00,7.315
2017/7/27 6:50:00,7.675
2017/7/27 7:00:00,8.2
2017/7/27 7:10:00,7.956
2017/7/27 7:20:00,7.802
2017/7/27 7:30:00,7.212
2017/7/27 7:40:00,6.616
2017/7/27 7:50:00,6.757
2017/7/27 8:00:00,7.303
2017/7/27 8:10:00,7.184
2017/7/27 8:20:00,7.134
2017/7/27 8:30:00,7.771
2017/7/27 8:40:00,7.753
2017/7/27 8:50:00,7.799
2017/7/27 9:00:00,7.98
2017/7/27 9:10:00,7.492
2017/7/27 9:20:00,7.845
2017/7/27 9:30:00,7.863
2017/7/27 9:40:00,8.43
2017/7/27 9:50:00,9.11
2017/7/27 10:00:00,9
2017/7/27 10:10:00,8.93
2017/7/27 10:20:00,9.18
2017/7/27 10:30:00,9.1
2017/7/27 10:40:00,9.63
2017/7/27 10:50:00,9.9
2017/7/27 11:00:00,10.09
2017/7/27 11:10:00,10.54
2017/7/27 11:20:00,10.96
2017/7/27 11:30:00,11.39
2017/7/27 11:40:00,11.64
2017/7/27 11:50:00,12.05
2017/7/27 12:00:00,12.34
2017/7/27 12:10:00,12.48
2017/7/27 12:20:00,12.53
2017/7/27 12:30:00,12.79
2017/7/27 12:40:00,12.87
2017/7/27 12:50:00,13.02
2017/7/27 13:00:00,12.77
2017/7/27 13:10:00,12.82
2017/7/27 13:20:00,13.09
2017/7/27 13:30:00,13.15
2017/7/27 13:40:00,13.54
2017/7/27 13:50:00,13.74
2017/7/27 14:00:00,14.12
2017/7/27 14:10:00,14.38
2017/7/27 14:20:00,14.73
2017/7/27 14:30:00,14.91
2017/7/27 14:40:00,15.39
2017/7/27 14:50:00,15.34
2017/7/27 15:00:00,15.36
2017/7/27 15:10:00,15.24
2017/7/27 15:20:00,15.15
2017/7/27 15:30:00,15.31
2017/7/27 15:40:00,15.42
2017/7/27 15:50:00,15.93
2017/7/27 16:00:00,15.74
2017/7/27 16:10:00,15.67
2017/7/27 16:20:00,15.75
2017/7/27 16:30:00,15.88
2017/7/27 16:40:00,15.54
2017/7/27 16:50:00,15.43
2017/7/27 17:00:00,15.36
2017/7/27 17:10:00,15.03
2017/7/27 17:20:00,14.95
2017/7/27 17:30:00,14.93
2017/7/27 17:40:00,14.84
2017/7/27 17:50:00,14.61
2017/7/27 18:00:00,14.44
2017/7/27 18:10:00,14.28
2017/7/27 18:20:00,14.01
2017/7/27 18:30:00,13.78
2017/7/27 18:40:00,13.63
2017/7/27 18:50:00,13.37
2017/7/27 19:00:00,13.02
2017/7/27 19:10:00,12.8
2017/7/27 19:20:00,12.54
2017/7/27 19:30:00,12.22
2017/7/27 19:40:00,11.91
2017/7/27 19:50:00,11.97
2017/7/27 20:00:00,11.97
2017/7/27 20:10:00,11.61
2017/7/27 20:20:00,11.39
2017/7/27 20:30:00,11.43
2017/7/27 20:40:00,11.46
2017/7/27 20:50:00,11.44
2017/7/27 21:00:00,11.26
2017/7/27 21:10:00,11.18
2017/7/27 21:20:00,11.01
2017/7/27 21:30:00,10.76
2017/7/27 21:40:00,10.67
2017/7/27 21:50:00,10.84
2017/7/27 22:00:00,10.74
2017/7/27 22:10:00,10.97
2017/7/27 22:20:00,11.2
2017/7/27 22:30:00,11.25
2017/7/27 22:40:00,11.19
2017/7/27 22:50:00,11.31
2017/7/27 23:00:00,11.05
2017/7/27 23:10:00,10.64
2017/7/27 23:20:00,10.64
2017/7/27 23:30:00,10.5
2017/7/27 23:40:00,9.94
2017/7/27 23:50:00,9.6
2017/7/28 0:00:00,9.61
2017/7/28 0:10:00,9.15
2017/7/28 0:20:00,8.64
2017/7/28 0:30:00,8.43
2017/7/28 0:40:00,7.932
2017/7/28 0:50:00,7.601
2017/7/28 1:00:00,7.488
2017/7/28 1:10:00,7.465
2017/7/28 1:20:00,7.363
2017/7/28 1:30:00,7.411
2017/7/28 1:40:00,7.689
2017/7/28 1:50:00,7.968
2017/7/28 2:00:00,8.13
2017/7/28 2:10:00,8.09
2017/7/28 2:20:00,7.958
2017/7/28 2:30:00,7.829
2017/7/28 2:40:00,7.843
2017/7/28 2:50:00,7.736
2017/7/28 3:00:00,7.87
2017/7/28 3:10:00,8.1
2017/7/28 3:20:00,7.953
2017/7/28 3:30:00,7.926
2017/7/28 3:40:00,7.74
2017/7/28 3:50:00,7.892
2017/7/28 4:00:00,8.01
2017/7/28 4:10:00,7.974
2017/7/28 4:20:00,7.588
2017/7/28 4:30:00,7.553
2017/7/28 4:40:00,7.158
2017/7/28 4:50:00,7.044
2017/7/28 5:00:00,7.14
2017/7/28 5:10:00,6.87
2017/7/28 5:20:00,7.467
2017/7/28 5:30:00,7.381
2017/7/28 5:40:00,7.04
2017/7/28 5:50:00,6.38
2017/7/28 6:00:00,5.705
2017/7/28 6:10:00,5.33
2017/7/28 6:20:00,5.028
2017/7/28 6:30:00,5.234
2017/7/28 6:40:00,5.433
2017/7/28 6:50:00,5.573
2017/7/28 7:00:00,5.92
2017/7/28 7:10:00,6.215
2017/7/28 7:20:00,6.237
2017/7/28 7:30:00,6.365
2017/7/28 7:40:00,6.273
2017/7/28 7:50:00,6.068
2017/7/28 8:00:00,5.981
2017/7/28 8:10:00,6.356
2017/7/28 8:20:00,6.754
2017/7/28 8:30:00,6.747
2017/7/28 8:40:00,6.616
2017/7/28 8:50:00,6.727
2017/7/28 9:00:00,6.796
2017/7/28 9:10:00,6.722
2017/7/28 9:20:00,6.81
2017/7/28 9:30:00,7.227
2017/7/28 9:40:00,7.498
2017/7/28 9:50:00,7.37
2017/7/28 10:00:00,7.235
2017/7/28 10:10:00,6.828
2017/7/28 10:20:00,6.598
2017/7/28 10:30:00,6.629
2017/7/28 10:40:00,6.939
2017/7/28 10:50:00,7.148
2017/7/28 11:00:00,7.705
2017/7/28 11:10:00,7.621
2017/7/28 11:20:00,8.06
2017/7/28 11:30:00,8.22
2017/7/28 11:40:00,8.69
2017/7/28 11:50:00,9.14
2017/7/28 12:00:00,9.23
2017/7/28 12:10:00,9.55
2017/7/28 12:20:00,9.39
2017/7/28 12:30:00,9.98
2017/7/28 12:40:00,11.08
2017/7/28 12:50:00,11.36
2017/7/28 13:00:00,11.56
2017/7/28 13:10:00,12.17
2017/7/28 13:20:00,11.53
2017/7/28 13:30:00,12.56
2017/7/28 13:40:00,12.3
2017/7/28 13:50:00,12.49
2017/7/28 14:00:00,12.62
2017/7/28 14:10:00,12.74
2017/7/28 14:20:00,13.21
2017/7/28 14:30:00,13.55
2017/7/28 14:40:00,13.85
2017/7/28 14:50:00,14.13
2017/7/28 15:00:00,15.04
2017/7/28 15:10:00,15.09
2017/7/28 15:20:00,15.06
2017/7/28 15:30:00,15.09
2017/7/28 15:40:00,14.76
2017/7/28 15:50:00,14.59
2017/7/28 16:00:00,15.2
2017/7/28 16:10:00,14.78
2017/7/28 16:20:00,14.6
2017/7/28 16:30:00,14.81
2017/7/28 16:40:00,14.89
2017/7/28 16:50:00,15.24
2017/7/28 17:00:00,15.43
2017/7/28 17:10:00,15.47
2017/7/28 17:20:00,15.48
2017/7/28 17:30:00,15.33
2017/7/28 17:40:00,14.84
2017/7/28 17:50:00,14.5
2017/7/28 18:00:00,14.21
2017/7/28 18:10:00,13.97
2017/7/28 18:20:00,13.81
2017/7/28 18:30:00,13.66
2017/7/28 18:40:00,13.51
2017/7/28 18:50:00,13.2
2017/7/28 19:00:00,13.04
2017/7/28 19:10:00,12.76
2017/7/28 19:20:00,12.55
2017/7/28 19:30:00,12.38
2017/7/28 19:40:00,12.31
2017/7/28 19:50:00,12.24
2017/7/28 20:00:00,12.23
2017/7/28 20:10:00,12.11
2017/7/28 20:20:00,12.01
2017/7/28 20:30:00,11.84
2017/7/28 20:40:00,11.68
2017/7/28 20:50:00,11.46
2017/7/28 21:00:00,11.32
2017/7/28 21:10:00,11.38
2017/7/28 21:20:00,11.51
2017/7/28 21:30:00,11.44
2017/7/28 21:40:00,11.38
2017/7/28 21:50:00,11.23
2017/7/28 22:00:00,11.21
2017/7/28 22:10:00,11.36
2017/7/28 22:20:00,11.3
2017/7/28 22:30:00,11.14
2017/7/28 22:40:00,11.1
2017/7/28 22:50:00,11.1
2017/7/28 23:00:00,10.97
2017/7/28 23:10:00,10.87
2017/7/28 23:20:00,10.41
2017/7/28 23:30:00,10.21
2017/7/28 23:40:00,10.2
2017/7/28 23:50:00,10.32
2017/7/29 0:00:00,9.93
2017/7/29 0:10:00,9.81
2017/7/29 0:20:00,9.83
2017/7/29 0:30:00,9.85
2017/7/29 0:40:00,9.88
2017/7/29 0:50:00,9.73
2017/7/29 1:00:00,9.62
2017/7/29 1:10:00,9.45
2017/7/29 1:20:00,9.2
2017/7/29 1:30:00,8.86
2017/7/29 1:40:00,8.97
2017/7/29 1:50:00,9.09
2017/7/29 2:00:00,9.21
2017/7/29 2:10:00,9.29
2017/7/29 2:20:00,9.35
2017/7/29 2:30:00,9.19
2017/7/29 2:40:00,8.6
2017/7/29 2:50:00,8.37
2017/7/29 3:00:00,8.33
2017/7/29 3:10:00,8.23
2017/7/29 3:20:00,8.16
2017/7/29 3:30:00,8.08
2017/7/29 3:40:00,8.01
2017/7/29 3:50:00,8.18
2017/7/29 4:00:00,8.34
2017/7/29 4:10:00,8.26
2017/7/29 4:20:00,7.973
2017/7/29 4:30:00,7.754
2017/7/29 4:40:00,7.693
2017/7/29 4:50:00,8.33
2017/7/29 5:00:00,8.31
2017/7/29 5:10:00,7.586
2017/7/29 5:20:00,7.112
2017/7/29 5:30:00,6.841
2017/7/29 5:40:00,6.738
2017/7/29 5:50:00,6.935
2017/7/29 6:00:00,6.744
2017/7/29 6:10:00,6.529
2017/7/29 6:20:00,6.673
2017/7/29 6:30:00,6.771
2017/7/29 6:40:00,6.767
2017/7/29 6:50:00,6.611
2017/7/29 7:00:00,6.482
2017/7/29 7:10:00,6.243
2017/7/29 7:20:00,6.436
2017/7/29 7:30:00,6.9
2017/7/29 7:40:00,6.879
2017/7/29 7:50:00,6.412
2017/7/29 8:00:00,6.414
2017/7/29 8:10:00,6.33
2017/7/29 8:20:00,6.436
2017/7/29 8:30:00,6.473
2017/7/29 8:40:00,6.495
2017/7/29 8:50:00,6.024
2017/7/29 9:00:00,5.88
2017/7/29 9:10:00,5.416
2017/7/29 9:20:00,5.208
2017/7/29 9:30:00,5.003
2017/7/29 9:40:00,5.299
2017/7/29 9:50:00,5.482
2017/7/29 10:00:00,5.568
2017/7/29 10:10:00,6.012
2017/7/29 10:20:00,6.242
2017/7/29 10:30:00,6.432
2017/7/29 10:40:00,7.015
2017/7/29 10:50:00,6.789
2017/7/29 11:00:00,6.919
2017/7/29 11:10:00,7.346
2017/7/29 11:20:00,7.439
2017/7/29 11:30:00,7.648
2017/7/29 11:40:00,7.615
2017/7/29 11:50:00,7.612
2017/7/29 12:00:00,7.71
2017/7/29 12:10:00,7.837
2017/7/29 12:20:00,8.21
2017/7/29 12:30:00,8.65
2017/7/29 12:40:00,9.01
2017/7/29 12:50:00,9.52
2017/7/29 13:00:00,9.36
2017/7/29 13:10:00,10.07
2017/7/29 13:20:00,9.95
2017/7/29 13:30:00,10.12
2017/7/29 13:40:00,10.57
2017/7/29 13:50:00,11.16
2017/7/29 14:00:00,11.26
2017/7/29 14:10:00,11.97
2017/7/29 14:20:00,12.11
2017/7/29 14:30:00,12.43
2017/7/29 14:40:00,12.47
2017/7/29 14:50:00,12.14
2017/7/29 15:00:00,12.35
2017/7/29 15:10:00,12.45
2017/7/29 15:20:00,12.62
2017/7/29 15:30:00,12.83
2017/7/29 15:40:00,12.94
2017/7/29 15:50:00,13.4
2017/7/29 16:00:00,13.51
2017/7/29 16:10:00,13.44
2017/7/29 16:20:00,13.38
2017/7/29 16:30:00,13.18
2017/7/29 16:40:00,13.14
2017/7/29 16:50:00,13.28
2017/7/29 17:00:00,13.38
2017/7/29 17:10:00,13.59
2017/7/29 17:20:00,13.55
2017/7/29 17:30:00,13.52
2017/7/29 17:40:00,13.23
2017/7/29 17:50:00,12.95
2017/7/29 18:00:00,12.8
2017/7/29 18:10:00,12.66
2017/7/29 18:20:00,12.61
2017/7/29 18:30:00,12.53
2017/7/29 18:40:00,12.36
2017/7/29 18:50:00,12.16
2017/7/29 19:00:00,12.01
2017/7/29 19:10:00,11.85
2017/7/29 19:20:00,11.64
2017/7/29 19:30:00,11.43
2017/7/29 19:40:00,11.07
2017/7/29 19:50:00,10.62
2017/7/29 20:00:00,10.36
2017/7/29 20:10:00,10.12
2017/7/29 20:20:00,10.02
2017/7/29 20:30:00,10.22
2017/7/29 20:40:00,10.12
2017/7/29 20:50:00,10.04
2017/7/29 21:00:00,10.01
2017/7/29 21:10:00,9.96
2017/7/29 21:20:00,9.91
2017/7/29 21:30:00,9.7
2017/7/29 21:40:00,9.62
2017/7/29 21:50:00,9.43
2017/7/29 22:00:00,9.36
2017/7/29 22:10:00,9.13
2017/7/29 22:20:00,8.88
2017/7/29 22:30:00,9.16
2017/7/29 22:40:00,9.76
2017/7/29 22:50:00,10.12
2017/7/29 23:00:00,10.13
2017/7/29 23:10:00,10.13
2017/7/29 23:20:00,10.39
2017/7/29 23:30:00,10.29
2017/7/29 23:40:00,10.28
2017/7/29 23:50:00,10.58
2017/7/30 0:00:00,9.61
2017/7/30 0:10:00,8.52
2017/7/30 0:20:00,7.987
2017/7/30 0:30:00,7.699
2017/7/30 0:40:00,7.623
2017/7/30 0:50:00,7.623
2017/7/30 1:00:00,7.51
2017/7/30 1:10:00,7.537
2017/7/30 1:20:00,7.669
2017/7/30 1:30:00,7.491
2017/7/30 1:40:00,7.487
2017/7/30 1:50:00,7.658
2017/7/30 2:00:00,7.912
2017/7/30 2:10:00,7.943
2017/7/30 2:20:00,7.975
2017/7/30 2:30:00,8.05
2017/7/30 2:40:00,8.09
2017/7/30 2:50:00,7.884
2017/7/30 3:00:00,7.67
2017/7/30 3:10:00,7.594
2017/7/30 3:20:00,7.6
2017/7/30 3:30:00,7.621
2017/7/30 3:40:00,7.875
2017/7/30 3:50:00,7.686
2017/7/30 4:00:00,7.948
2017/7/30 4:10:00,8.03
2017/7/30 4:20:00,7.821
2017/7/30 4:30:00,8.02
2017/7/30 4:40:00,8.01
2017/7/30 4:50:00,8.01
2017/7/30 5:00:00,7.836
2017/7/30 5:10:00,7.229
2017/7/30 5:20:00,7.148
2017/7/30 5:30:00,7.266
2017/7/30 5:40:00,7.088
2017/7/30 5:50:00,7.166
2017/7/30 6:00:00,7.141
2017/7/30 6:10:00,7.036
2017/7/30 6:20:00,6.977
2017/7/30 6:30:00,6.903
2017/7/30 6:40:00,6.669
2017/7/30 6:50:00,6.475
2017/7/30 7:00:00,6.473
2017/7/30 7:10:00,6.428
2017/7/30 7:20:00,6.376
2017/7/30 7:30:00,6.324
2017/7/30 7:40:00,6.367
2017/7/30 7:50:00,6.249
2017/7/30 8:00:00,6.127
2017/7/30 8:10:00,6.082
2017/7/30 8:20:00,6.104
2017/7/30 8:30:00,6.171
2017/7/30 8:40:00,6.2
2017/7/30 8:50:00,5.984
2017/7/30 9:00:00,5.873
2017/7/30 9:10:00,6.342
2017/7/30 9:20:00,6.506
2017/7/30 9:30:00,6.503
2017/7/30 9:40:00,6.574
2017/7/30 9:50:00,6.877
2017/7/30 10:00:00,7.351
2017/7/30 10:10:00,7.849
2017/7/30 10:20:00,8.01
2017/7/30 10:30:00,8.49
2017/7/30 10:40:00,8.83
2017/7/30 10:50:00,9.23
2017/7/30 11:00:00,9.74
2017/7/30 11:10:00,9.82
2017/7/30 11:20:00,10.18
2017/7/30 11:30:00,10.81
2017/7/30 11:40:00,11.08
2017/7/30 11:50:00,11.8
2017/7/30 12:00:00,12.37
2017/7/30 12:10:00,12.58
2017/7/30 12:20:00,12.13
2017/7/30 12:30:00,11.86
2017/7/30 12:40:00,12.15
2017/7/30 12:50:00,13.02
2017/7/30 13:00:00,12.99
2017/7/30 13:10:00,13
2017/7/30 13:20:00,13.26
2017/7/30 13:30:00,13.52
2017/7/30 13:40:00,13.65
2017/7/30 13:50:00,13.93
2017/7/30 14:00:00,14.14
2017/7/30 14:10:00,14.56
2017/7/30 14:20:00,14.77
2017/7/30 14:30:00,14.94
2017/7/30 14:40:00,15.14
2017/7/30 14:50:00,15.14
2017/7/30 15:00:00,15.57
2017/7/30 15:10:00,15.76
2017/7/30 15:20:00,16.06
2017/7/30 15:30:00,16.43
2017/7/30 15:40:00,16.24
2017/7/30 15:50:00,16.51
2017/7/30 16:00:00,17.08
2017/7/30 16:10:00,17.01
2017/7/30 16:20:00,17.1
2017/7/30 16:30:00,17.27
2017/7/30 16:40:00,17.51
2017/7/30 16:50:00,16.84
2017/7/30 17:00:00,16.74
2017/7/30 17:10:00,16.46
2017/7/30 17:20:00,16.78
2017/7/30 17:30:00,16.39
2017/7/30 17:40:00,15.91
2017/7/30 17:50:00,15.82
2017/7/30 18:00:00,15.73
2017/7/30 18:10:00,15.57
2017/7/30 18:20:00,15.35
2017/7/30 18:30:00,15.21
2017/7/30 18:40:00,15.07
2017/7/30 18:50:00,14.82
2017/7/30 19:00:00,14.54
2017/7/30 19:10:00,14.27
2017/7/30 19:20:00,13.94
2017/7/30 19:30:00,13.69
2017/7/30 19:40:00,13.45
2017/7/30 19:50:00,13.18
2017/7/30 20:00:00,13.01
2017/7/30 20:10:00,12.9
2017/7/30 20:20:00,12.62
2017/7/30 20:30:00,12.48
2017/7/30 20:40:00,12.22
2017/7/30 20:50:00,12.1
2017/7/30 21:00:00,11.8
2017/7/30 21:10:00,11.53
2017/7/30 21:20:00,11.45
2017/7/30 21:30:00,11.54
2017/7/30 21:40:00,11.49
2017/7/30 21:50:00,11.21
2017/7/30 22:00:00,10.77
2017/7/30 22:10:00,10.82
2017/7/30 22:20:00,10.94
2017/7/30 22:30:00,10.99
2017/7/30 22:40:00,10.99
2017/7/30 22:50:00,11.07
2017/7/30 23:00:00,11.15
2017/7/30 23:10:00,11.2
2017/7/30 23:20:00,11.24
2017/7/30 23:30:00,11.21
2017/7/30 23:40:00,11.26
2017/7/30 23:50:00,11.28
2017/7/31 0:00:00,11.03
2017/7/31 0:10:00,10.88
2017/7/31 0:20:00,10.47
2017/7/31 0:30:00,10.47
2017/7/31 0:40:00,10.32
2017/7/31 0:50:00,10.23
2017/7/31 1:00:00,9.99
2017/7/31 1:10:00,9.85
2017/7/31 1:20:00,9.94
2017/7/31 1:30:00,10.18
2017/7/31 1:40:00,10.26
2017/7/31 1:50:00,10.14
2017/7/31 2:00:00,9.98
2017/7/31 2:10:00,9.76
2017/7/31 2:20:00,9.99
2017/7/31 2:30:00,10.21
2017/7/31 2:40:00,10.22
2017/7/31 2:50:00,10.16
2017/7/31 3:00:00,10.2
2017/7/31 3:10:00,10.47
2017/7/31 3:20:00,10.68
2017/7/31 3:30:00,10.67
2017/7/31 3:40:00,10.51
2017/7/31 3:50:00,10.11
2017/7/31 4:00:00,9.77
2017/7/31 4:10:00,9.67
2017/7/31 4:20:00,9.61
2017/7/31 4:30:00,9.52
2017/7/31 4:40:00,9.39
2017/7/31 4:50:00,9.3
2017/7/31 5:00:00,9.01
2017/7/31 5:10:00,8.69
2017/7/31 5:20:00,8.57
2017/7/31 5:30:00,8.91
2017/7/31 5:40:00,8.71
2017/7/31 5:50:00,8.38
2017/7/31 6:00:00,8.34
2017/7/31 6:10:00,8.64
2017/7/31 6:20:00,8.62
2017/7/31 6:30:00,8.56
2017/7/31 6:40:00,8.41
2017/7/31 6:50:00,8.27
2017/7/31 7:00:00,8.73
2017/7/31 7:10:00,8.96
2017/7/31 7:20:00,8.7
2017/7/31 7:30:00,8.69
2017/7/31 7:40:00,8.42
2017/7/31 7:50:00,8.56
2017/7/31 8:00:00,8.58
2017/7/31 8:10:00,8.55
2017/7/31 8:20:00,8.94
2017/7/31 8:30:00,8.91
2017/7/31 8:40:00,9.41
2017/7/31 8:50:00,9.73
2017/7/31 9:00:00,9.8
2017/7/31 9:10:00,9.78
2017/7/31 9:20:00,9.13
2017/7/31 9:30:00,8.94
2017/7/31 9:40:00,9.27
2017/7/31 9:50:00,9.64
2017/7/31 10:00:00,9.32
2017/7/31 10:10:00,9.23
2017/7/31 10:20:00,9.21
2017/7/31 10:30:00,9.17
2017/7/31 10:40:00,9.52
2017/7/31 10:50:00,9.73
2017/7/31 11:00:00,10.05
2017/7/31 11:10:00,10.43
2017/7/31 11:20:00,10.84
2017/7/31 11:30:00,10.88
2017/7/31 11:40:00,10.71
2017/7/31 11:50:00,10.89
2017/7/31 12:00:00,10.79
2017/7/31 12:10:00,10.66
2017/7/31 12:20:00,10.41
2017/7/31 12:30:00,10.54
2017/7/31 12:40:00,11.01
2017/7/31 12:50:00,11.44
2017/7/31 13:00:00,11.61
2017/7/31 13:10:00,11.84
2017/7/31 13:20:00,11.92
2017/7/31 13:30:00,11.79
2017/7/31 13:40:00,12.46
2017/7/31 13:50:00,12.55
2017/7/31 14:00:00,13.01
2017/7/31 14:10:00,13.41
2017/7/31 14:20:00,13.63
2017/7/31 14:30:00,14.36
2017/7/31 14:40:00,14.79
2017/7/31 14:50:00,15.11
2017/7/31 15:00:00,15.28
2017/7/31 15:10:00,15.75
2017/7/31 15:20:00,15.97
2017/7/31 15:30:00,16.1
2017/7/31 15:40:00,15.97
2017/7/31 15:50:00,15.93
2017/7/31 16:00:00,15.8
2017/7/31 16:10:00,15.55
2017/7/31 16:20:00,15.49
2017/7/31 16:30:00,15.22
2017/7/31 16:40:00,14.99
2017/7/31 16:50:00,14.85
2017/7/31 17:00:00,14.65
2017/7/31 17:10:00,14.42
2017/7/31 17:20:00,14.34
2017/7/31 17:30:00,14.12
2017/7/31 17:40:00,14.09
2017/7/31 17:50:00,14.03
2017/7/31 18:00:00,13.96
2017/7/31 18:10:00,13.8
2017/7/31 18:20:00,13.79
2017/7/31 18:30:00,13.85
2017/7/31 18:40:00,13.88
2017/7/31 18:50:00,13.71
2017/7/31 19:00:00,13.73
2017/7/31 19:10:00,13.57
2017/7/31 19:20:00,13.5
2017/7/31 19:30:00,13.3
2017/7/31 19:40:00,13.26
2017/7/31 19:50:00,13.27
2017/7/31 20:00:00,13.24
2017/7/31 20:10:00,13.18
2017/7/31 20:20:00,13.1
2017/7/31 20:30:00,13.03
2017/7/31 20:40:00,12.86
2017/7/31 20:50:00,12.79
2017/7/31 21:00:00,12.65
2017/7/31 21:10:00,12.6
2017/7/31 21:20:00,12.69
2017/7/31 21:30:00,12.76
2017/7/31 21:40:00,12.79
2017/7/31 21:50:00,12.83
2017/7/31 22:00:00,12.78
2017/7/31 22:10:00,12.45
2017/7/31 22:20:00,12.07
2017/7/31 22:30:00,11.98
2017/7/31 22:40:00,11.69
2017/7/31 22:50:00,11.45
2017/7/31 23:00:00,11.16
2017/7/31 23:10:00,10.93
2017/7/31 23:20:00,10.76
2017/7/31 23:30:00,10.6
