Fechas,Temp_C_Min
2017-06-26 05:30:00,9.7300000000000004
2017-06-26 05:40:00,9.6999999999999993
2017-06-26 05:50:00,9.6300000000000008
2017-06-26 06:00:00,9.5299999999999994
2017-06-26 06:10:00,9.4600000000000009
2017-06-26 06:20:00,9.3599999999999994
2017-06-26 06:30:00,9.3300000000000001
2017-06-26 06:40:00,9.3599999999999994
2017-06-26 06:50:00,9.5600000000000005
2017-06-26 07:00:00,9.9000000000000004
2017-06-26 07:10:00,9.9000000000000004
2017-06-26 07:20:00,9.9000000000000004
2017-06-26 07:30:00,9.7599999999999998
2017-06-26 07:40:00,9.7599999999999998
2017-06-26 07:50:00,9.9299999999999997
2017-06-26 08:00:00,10.0
2017-06-26 08:10:00,10.0
2017-06-26 08:20:00,10.029999999999999
2017-06-26 08:30:00,10.1
2017-06-26 08:40:00,10.31
2017-06-26 08:50:00,10.029999999999999
2017-06-26 09:00:00,10.0
2017-06-26 09:10:00,10.029999999999999
2017-06-26 09:20:00,10.07
2017-06-26 09:30:00,10.0
2017-06-26 09:40:00,9.9700000000000006
2017-06-26 09:50:00,9.9299999999999997
2017-06-26 10:00:00,10.07
2017-06-26 10:10:00,10.07
2017-06-26 10:20:00,10.1
2017-06-26 10:30:00,9.9299999999999997
2017-06-26 10:40:00,9.8599999999999994
2017-06-26 10:50:00,10.0
2017-06-26 11:00:00,10.17
2017-06-26 11:10:00,10.07
2017-06-26 11:20:00,10.140000000000001
2017-06-26 11:30:00,10.140000000000001
2017-06-26 11:40:00,10.140000000000001
2017-06-26 11:50:00,10.31
2017-06-26 12:00:00,10.41
2017-06-26 12:10:00,10.470000000000001
2017-06-26 12:20:00,10.539999999999999
2017-06-26 12:30:00,10.609999999999999
2017-06-26 12:40:00,10.68
2017-06-26 12:50:00,10.609999999999999
2017-06-26 13:00:00,10.85
2017-06-26 13:10:00,10.880000000000001
2017-06-26 13:20:00,11.15
2017-06-26 13:30:00,11.15
2017-06-26 13:40:00,11.220000000000001
2017-06-26 13:50:00,11.390000000000001
2017-06-26 14:00:00,11.49
2017-06-26 14:10:00,11.73
2017-06-26 14:20:00,11.73
2017-06-26 14:30:00,11.529999999999999
2017-06-26 14:40:00,11.49
2017-06-26 14:50:00,11.390000000000001
2017-06-26 15:00:00,11.630000000000001
2017-06-26 15:10:00,11.9
2017-06-26 15:20:00,11.630000000000001
2017-06-26 15:30:00,11.56
2017-06-26 15:40:00,11.59
2017-06-26 15:50:00,11.42
2017-06-26 16:00:00,11.49
2017-06-26 16:10:00,11.42
2017-06-26 16:20:00,11.42
2017-06-26 16:30:00,11.49
2017-06-26 16:40:00,11.529999999999999
2017-06-26 16:50:00,11.15
2017-06-26 17:00:00,11.119999999999999
2017-06-26 17:10:00,11.15
2017-06-26 17:20:00,11.02
2017-06-26 17:30:00,10.779999999999999
2017-06-26 17:40:00,10.710000000000001
2017-06-26 17:50:00,10.81
2017-06-26 18:00:00,10.880000000000001
2017-06-26 18:10:00,11.050000000000001
2017-06-26 18:20:00,11.050000000000001
2017-06-26 18:30:00,10.779999999999999
2017-06-26 18:40:00,10.710000000000001
2017-06-26 18:50:00,10.68
2017-06-26 19:00:00,10.539999999999999
2017-06-26 19:10:00,10.51
2017-06-26 19:20:00,10.51
2017-06-26 19:30:00,10.51
2017-06-26 19:40:00,10.609999999999999
2017-06-26 19:50:00,10.609999999999999
2017-06-26 20:00:00,10.640000000000001
2017-06-26 20:10:00,10.58
2017-06-26 20:20:00,10.609999999999999
2017-06-26 20:30:00,10.41
2017-06-26 20:40:00,10.31
2017-06-26 20:50:00,10.27
2017-06-26 21:00:00,10.140000000000001
2017-06-26 21:10:00,10.1
2017-06-26 21:20:00,10.1
2017-06-26 21:30:00,10.41
2017-06-26 21:40:00,10.81
2017-06-26 21:50:00,10.92
2017-06-26 22:00:00,11.119999999999999
2017-06-26 22:10:00,10.92
2017-06-26 22:20:00,10.31
2017-06-26 22:30:00,10.17
2017-06-26 22:40:00,10.34
2017-06-26 22:50:00,10.24
2017-06-26 23:00:00,10.369999999999999
2017-06-26 23:10:00,10.17
2017-06-26 23:20:00,9.8599999999999994
2017-06-26 23:30:00,9.5299999999999994
2017-06-26 23:40:00,9.5299999999999994
2017-06-26 23:50:00,9.4900000000000002
2017-06-27 00:00:00,9.4900000000000002
2017-06-27 00:10:00,9.5600000000000005
2017-06-27 00:20:00,9.8000000000000007
2017-06-27 00:30:00,9.6300000000000008
2017-06-27 00:40:00,9.8300000000000001
2017-06-27 00:50:00,10.0
2017-06-27 01:00:00,9.8599999999999994
2017-06-27 01:10:00,9.7599999999999998
2017-06-27 01:20:00,9.6300000000000008
2017-06-27 01:30:00,9.6300000000000008
2017-06-27 01:40:00,9.9700000000000006
2017-06-27 01:50:00,10.140000000000001
2017-06-27 02:00:00,10.17
2017-06-27 02:10:00,9.9000000000000004
2017-06-27 02:20:00,9.8300000000000001
2017-06-27 02:30:00,9.4299999999999997
2017-06-27 02:40:00,9.3599999999999994
2017-06-27 02:50:00,9.2899999999999991
2017-06-27 03:00:00,9.1500000000000004
2017-06-27 03:10:00,9.1199999999999992
2017-06-27 03:20:00,9.2599999999999998
2017-06-27 03:30:00,9.2200000000000006
2017-06-27 03:40:00,9.2899999999999991
2017-06-27 03:50:00,9.3599999999999994
2017-06-27 04:00:00,9.2899999999999991
2017-06-27 04:10:00,9.1600000000000001
2017-06-27 04:20:00,9.2200000000000006
2017-06-27 04:30:00,9.1899999999999995
2017-06-27 04:40:00,9.3599999999999994
2017-06-27 04:50:00,9.3599999999999994
2017-06-27 05:00:00,9.4900000000000002
2017-06-27 05:10:00,9.4299999999999997
2017-06-27 05:20:00,9.5299999999999994
2017-06-27 05:30:00,9.5
2017-06-27 05:40:00,9.5
2017-06-27 05:50:00,9.4900000000000002
2017-06-27 06:00:00,9.3300000000000001
2017-06-27 06:10:00,9.0899999999999999
2017-06-27 06:20:00,9.0199999999999996
2017-06-27 06:30:00,8.9900000000000002
2017-06-27 06:40:00,9.0899999999999999
2017-06-27 06:50:00,8.9900000000000002
2017-06-27 07:00:00,8.9499999999999993
2017-06-27 07:10:00,8.9900000000000002
2017-06-27 07:20:00,8.7899999999999991
2017-06-27 07:30:00,8.8900000000000006
2017-06-27 07:40:00,8.8900000000000006
2017-06-27 07:50:00,9.2899999999999991
2017-06-27 08:00:00,8.8900000000000006
2017-06-27 08:10:00,8.6500000000000004
2017-06-27 08:20:00,8.5800000000000001
2017-06-27 08:30:00,8.4800000000000004
2017-06-27 08:40:00,8.4800000000000004
2017-06-27 08:50:00,8.4100000000000001
2017-06-27 09:00:00,8.3800000000000008
2017-06-27 09:10:00,8.3100000000000005
2017-06-27 09:20:00,8.2100000000000009
2017-06-27 09:30:00,8.2799999999999994
2017-06-27 09:40:00,8.25
2017-06-27 09:50:00,8.3100000000000005
2017-06-27 10:00:00,8.4499999999999993
2017-06-27 10:10:00,8.5199999999999996
2017-06-27 10:20:00,8.7200000000000006
2017-06-27 10:30:00,8.5800000000000001
2017-06-27 10:40:00,8.6500000000000004
2017-06-27 10:50:00,8.8200000000000003
2017-06-27 11:00:00,8.9900000000000002
2017-06-27 11:10:00,8.9900000000000002
2017-06-27 11:20:00,9.1899999999999995
2017-06-27 11:30:00,9.5299999999999994
2017-06-27 11:40:00,9.6600000000000001
2017-06-27 11:50:00,9.8599999999999994
2017-06-27 12:00:00,10.31
2017-06-27 12:10:00,10.17
2017-06-27 12:20:00,9.8300000000000001
2017-06-27 12:30:00,9.9700000000000006
2017-06-27 12:40:00,10.17
2017-06-27 12:50:00,10.470000000000001
2017-06-27 13:00:00,10.609999999999999
2017-06-27 13:10:00,10.98
2017-06-27 13:20:00,10.949999999999999
2017-06-27 13:30:00,11.02
2017-06-27 13:40:00,11.390000000000001
2017-06-27 13:50:00,11.49
2017-06-27 14:00:00,11.69
2017-06-27 14:10:00,11.83
2017-06-27 14:20:00,12.539999999999999
2017-06-27 14:30:00,12.710000000000001
2017-06-27 14:40:00,12.470000000000001
2017-06-27 14:50:00,12.710000000000001
2017-06-27 15:00:00,12.98
2017-06-27 15:10:00,13.390000000000001
2017-06-27 15:20:00,13.08
2017-06-27 15:30:00,13.49
2017-06-27 15:40:00,13.859999999999999
2017-06-27 15:50:00,14.0
2017-06-27 16:00:00,13.59
2017-06-27 16:10:00,14.369999999999999
2017-06-27 16:20:00,14.85
2017-06-27 16:30:00,14.710000000000001
2017-06-27 16:40:00,14.34
2017-06-27 16:50:00,14.140000000000001
2017-06-27 17:00:00,14.140000000000001
2017-06-27 17:10:00,14.92
2017-06-27 17:20:00,14.880000000000001
2017-06-27 17:30:00,14.75
2017-06-27 17:40:00,14.92
2017-06-27 17:50:00,15.08
2017-06-27 18:00:00,15.119999999999999
2017-06-27 18:10:00,15.050000000000001
2017-06-27 18:20:00,14.640000000000001
2017-06-27 18:30:00,14.1
2017-06-27 18:40:00,13.83
2017-06-27 18:50:00,13.49
2017-06-27 19:00:00,13.390000000000001
2017-06-27 19:10:00,13.359999999999999
2017-06-27 19:20:00,13.19
2017-06-27 19:30:00,12.949999999999999
2017-06-27 19:40:00,12.81
2017-06-27 19:50:00,12.81
2017-06-27 20:00:00,12.98
2017-06-27 20:10:00,12.85
2017-06-27 20:20:00,12.779999999999999
2017-06-27 20:30:00,12.710000000000001
2017-06-27 20:40:00,12.609999999999999
2017-06-27 20:50:00,12.51
2017-06-27 21:00:00,12.27
2017-06-27 21:10:00,12.24
2017-06-27 21:20:00,12.140000000000001
2017-06-27 21:30:00,12.0
2017-06-27 21:40:00,12.140000000000001
2017-06-27 21:50:00,12.17
2017-06-27 22:00:00,12.199999999999999
2017-06-27 22:10:00,12.0
2017-06-27 22:20:00,11.9
2017-06-27 22:30:00,11.699999999999999
2017-06-27 22:40:00,11.66
2017-06-27 22:50:00,11.289999999999999
2017-06-27 23:00:00,11.09
2017-06-27 23:10:00,10.880000000000001
2017-06-27 23:20:00,10.82
2017-06-27 23:30:00,10.41
2017-06-27 23:40:00,10.210000000000001
2017-06-27 23:50:00,10.17
2017-06-28 00:00:00,9.8699999999999992
2017-06-28 00:10:00,9.7699999999999996
2017-06-28 00:20:00,9.4700000000000006
2017-06-28 00:30:00,9.5299999999999994
2017-06-28 00:40:00,9.5299999999999994
2017-06-28 00:50:00,9.2300000000000004
2017-06-28 01:00:00,8.9600000000000009
2017-06-28 01:10:00,8.9900000000000002
2017-06-28 01:20:00,9.0899999999999999
2017-06-28 01:30:00,9.3300000000000001
2017-06-28 01:40:00,9.0600000000000005
2017-06-28 01:50:00,9.3300000000000001
2017-06-28 02:00:00,8.9900000000000002
2017-06-28 02:10:00,8.9600000000000009
2017-06-28 02:20:00,8.75
2017-06-28 02:30:00,8.75
2017-06-28 02:40:00,8.8900000000000006
2017-06-28 02:50:00,8.9600000000000009
2017-06-28 03:00:00,8.7200000000000006
2017-06-28 03:10:00,8.4800000000000004
2017-06-28 03:20:00,8.25
2017-06-28 03:30:00,8.0099999999999998
2017-06-28 03:40:00,7.7370000000000001
2017-06-28 03:50:00,7.5330000000000004
2017-06-28 04:00:00,7.601
2017-06-28 04:10:00,7.6689999999999996
2017-06-28 04:20:00,7.8730000000000002
2017-06-28 04:30:00,7.7370000000000001
2017-06-28 04:40:00,7.194
2017-06-28 04:50:00,7.1269999999999998
2017-06-28 05:00:00,7.3979999999999997
2017-06-28 05:10:00,7.4660000000000002
2017-06-28 05:20:00,7.3979999999999997
2017-06-28 05:30:00,7.6349999999999998
2017-06-28 05:40:00,7.7709999999999999
2017-06-28 05:50:00,7.6349999999999998
2017-06-28 06:00:00,6.9909999999999997
2017-06-28 06:10:00,6.9909999999999997
2017-06-28 06:20:00,6.8890000000000002
2017-06-28 06:30:00,6.7880000000000003
2017-06-28 06:40:00,6.9569999999999999
2017-06-28 06:50:00,7.9740000000000002
2017-06-28 07:00:00,7.7370000000000001
2017-06-28 07:10:00,7.2960000000000003
2017-06-28 07:20:00,7.2960000000000003
2017-06-28 07:30:00,7.3300000000000001
2017-06-28 07:40:00,6.2450000000000001
2017-06-28 07:50:00,6.4820000000000002
2017-06-28 08:00:00,6.923
2017-06-28 08:10:00,6.4489999999999998
2017-06-28 08:20:00,6.415
2017-06-28 08:30:00,6.3810000000000002
2017-06-28 08:40:00,6.7199999999999998
2017-06-28 08:50:00,6.6180000000000003
2017-06-28 09:00:00,6.6859999999999999
2017-06-28 09:10:00,7.3979999999999997
2017-06-28 09:20:00,7.3639999999999999
2017-06-28 09:30:00,7.0590000000000002
2017-06-28 09:40:00,7.0590000000000002
2017-06-28 09:50:00,7.2960000000000003
2017-06-28 10:00:00,8.1799999999999997
2017-06-28 10:10:00,7.9740000000000002
2017-06-28 10:20:00,7.9740000000000002
2017-06-28 10:30:00,8.1099999999999994
2017-06-28 10:40:00,8.1099999999999994
2017-06-28 10:50:00,8.2400000000000002
2017-06-28 11:00:00,8.5099999999999998
2017-06-28 11:10:00,8.7799999999999994
2017-06-28 11:20:00,9.6300000000000008
2017-06-28 11:30:00,9.8000000000000007
2017-06-28 11:40:00,10.07
2017-06-28 11:50:00,10.609999999999999
2017-06-28 12:00:00,10.85
2017-06-28 12:10:00,10.949999999999999
2017-06-28 12:20:00,12.029999999999999
2017-06-28 12:30:00,11.9
2017-06-28 12:40:00,12.609999999999999
2017-06-28 12:50:00,12.58
2017-06-28 13:00:00,13.220000000000001
2017-06-28 13:10:00,13.49
2017-06-28 13:20:00,13.800000000000001
2017-06-28 13:30:00,13.73
2017-06-28 13:40:00,13.76
2017-06-28 13:50:00,14.369999999999999
2017-06-28 14:00:00,14.98
2017-06-28 14:10:00,15.359999999999999
2017-06-28 14:20:00,14.949999999999999
2017-06-28 14:30:00,15.08
2017-06-28 14:40:00,14.92
2017-06-28 14:50:00,15.220000000000001
2017-06-28 15:00:00,15.66
2017-06-28 15:10:00,15.15
2017-06-28 15:20:00,15.08
2017-06-28 15:30:00,15.32
2017-06-28 15:40:00,15.83
2017-06-28 15:50:00,15.83
2017-06-28 16:00:00,15.83
2017-06-28 16:10:00,16.170000000000002
2017-06-28 16:20:00,16.0
2017-06-28 16:30:00,16.469999999999999
2017-06-28 16:40:00,16.309999999999999
2017-06-28 16:50:00,16.579999999999998
2017-06-28 17:00:00,16.949999999999999
2017-06-28 17:10:00,16.949999999999999
2017-06-28 17:20:00,17.120000000000001
2017-06-28 17:30:00,16.949999999999999
2017-06-28 17:40:00,16.440000000000001
2017-06-28 17:50:00,16.0
2017-06-28 18:00:00,15.9
2017-06-28 18:10:00,15.42
2017-06-28 18:20:00,15.119999999999999
2017-06-28 18:30:00,14.85
2017-06-28 18:40:00,14.640000000000001
2017-06-28 18:50:00,14.369999999999999
2017-06-28 19:00:00,14.07
2017-06-28 19:10:00,13.800000000000001
2017-06-28 19:20:00,13.56
2017-06-28 19:30:00,13.289999999999999
2017-06-28 19:40:00,13.119999999999999
2017-06-28 19:50:00,12.81
2017-06-28 20:00:00,12.539999999999999
2017-06-28 20:10:00,12.51
2017-06-28 20:20:00,12.539999999999999
2017-06-28 20:30:00,12.31
2017-06-28 20:40:00,12.24
2017-06-28 20:50:00,12.24
2017-06-28 21:00:00,12.539999999999999
2017-06-28 21:10:00,12.44
2017-06-28 21:20:00,12.369999999999999
2017-06-28 21:30:00,11.859999999999999
2017-06-28 21:40:00,11.76
2017-06-28 21:50:00,11.800000000000001
2017-06-28 22:00:00,11.83
2017-06-28 22:10:00,12.34
2017-06-28 22:20:00,12.539999999999999
2017-06-28 22:30:00,12.029999999999999
2017-06-28 22:40:00,11.460000000000001
2017-06-28 22:50:00,11.25
2017-06-28 23:00:00,11.25
2017-06-28 23:10:00,10.880000000000001
2017-06-28 23:20:00,10.92
2017-06-28 23:30:00,11.050000000000001
2017-06-28 23:40:00,10.85
2017-06-28 23:50:00,10.210000000000001
2017-06-29 00:00:00,9.8699999999999992
2017-06-29 00:10:00,9.8300000000000001
2017-06-29 00:20:00,9.4000000000000004
2017-06-29 00:30:00,9.0600000000000005
2017-06-29 00:40:00,9.0299999999999994
2017-06-29 00:50:00,9.1300000000000008
2017-06-29 01:00:00,9.3300000000000001
2017-06-29 01:10:00,9.8399999999999999
2017-06-29 01:20:00,9.7400000000000002
2017-06-29 01:30:00,9.2300000000000004
2017-06-29 01:40:00,9.0899999999999999
2017-06-29 01:50:00,8.7200000000000006
2017-06-29 02:00:00,8.7899999999999991
2017-06-29 02:10:00,9.4700000000000006
2017-06-29 02:20:00,9.0899999999999999
2017-06-29 02:30:00,9.2599999999999998
2017-06-29 02:40:00,9.7400000000000002
2017-06-29 02:50:00,10.039999999999999
2017-06-29 03:00:00,9.6400000000000006
2017-06-29 03:10:00,9.0899999999999999
2017-06-29 03:20:00,8.25
2017-06-29 03:30:00,7.3979999999999997
2017-06-29 03:40:00,7.3639999999999999
2017-06-29 03:50:00,7.2279999999999998
2017-06-29 04:00:00,8.0800000000000001
2017-06-29 04:10:00,8.7899999999999991
2017-06-29 04:20:00,8.7899999999999991
2017-06-29 04:30:00,8.75
2017-06-29 04:40:00,8.4499999999999993
2017-06-29 04:50:00,7.9740000000000002
2017-06-29 05:00:00,8.1400000000000006
2017-06-29 05:10:00,8.4499999999999993
2017-06-29 05:20:00,8.9600000000000009
2017-06-29 05:30:00,7.9740000000000002
2017-06-29 05:40:00,7.6689999999999996
2017-06-29 05:50:00,7.4660000000000002
2017-06-29 06:00:00,6.0759999999999996
2017-06-29 06:10:00,5.7030000000000003
2017-06-29 06:20:00,5.8380000000000001
2017-06-29 06:30:00,6.1100000000000003
2017-06-29 06:40:00,6.2110000000000003
2017-06-29 06:50:00,6.3810000000000002
2017-06-29 07:00:00,6.5839999999999996
2017-06-29 07:10:00,7.2279999999999998
2017-06-29 07:20:00,6.923
2017-06-29 07:30:00,6.6520000000000001
2017-06-29 07:40:00,6.6859999999999999
2017-06-29 07:50:00,6.2450000000000001
2017-06-29 08:00:00,5.601
2017-06-29 08:10:00,5.6689999999999996
2017-06-29 08:20:00,6.6520000000000001
2017-06-29 08:30:00,7.4320000000000004
2017-06-29 08:40:00,7.5330000000000004
2017-06-29 08:50:00,6.4820000000000002
2017-06-29 09:00:00,6.4489999999999998
2017-06-29 09:10:00,5.9740000000000002
2017-06-29 09:20:00,5.7699999999999996
2017-06-29 09:30:00,5.6689999999999996
2017-06-29 09:40:00,6.3810000000000002
2017-06-29 09:50:00,6.7880000000000003
2017-06-29 10:00:00,7.2619999999999996
2017-06-29 10:10:00,7.3300000000000001
2017-06-29 10:20:00,7.601
2017-06-29 10:30:00,8.5500000000000007
2017-06-29 10:40:00,8.5800000000000001
2017-06-29 10:50:00,8.2400000000000002
2017-06-29 11:00:00,8.5099999999999998
2017-06-29 11:10:00,9.0500000000000007
2017-06-29 11:20:00,9.6899999999999995
2017-06-29 11:30:00,10.0
2017-06-29 11:40:00,10.0
2017-06-29 11:50:00,11.119999999999999
2017-06-29 12:00:00,11.69
2017-06-29 12:10:00,12.140000000000001
2017-06-29 12:20:00,12.17
2017-06-29 12:30:00,12.75
2017-06-29 12:40:00,13.02
2017-06-29 12:50:00,13.19
2017-06-29 13:00:00,13.289999999999999
2017-06-29 13:10:00,13.76
2017-06-29 13:20:00,14.0
2017-06-29 13:30:00,13.73
2017-06-29 13:40:00,14.029999999999999
2017-06-29 13:50:00,14.029999999999999
2017-06-29 14:00:00,14.24
2017-06-29 14:10:00,14.949999999999999
2017-06-29 14:20:00,14.779999999999999
2017-06-29 14:30:00,14.779999999999999
2017-06-29 14:40:00,14.779999999999999
2017-06-29 14:50:00,14.92
2017-06-29 15:00:00,15.15
2017-06-29 15:10:00,15.460000000000001
2017-06-29 15:20:00,15.859999999999999
2017-06-29 15:30:00,15.859999999999999
2017-06-29 15:40:00,16.140000000000001
2017-06-29 15:50:00,16.710000000000001
2017-06-29 16:00:00,16.809999999999999
2017-06-29 16:10:00,17.120000000000001
2017-06-29 16:20:00,17.219999999999999
2017-06-29 16:30:00,17.25
2017-06-29 16:40:00,17.120000000000001
2017-06-29 16:50:00,17.149999999999999
2017-06-29 17:00:00,17.219999999999999
2017-06-29 17:10:00,17.32
2017-06-29 17:20:00,17.420000000000002
2017-06-29 17:30:00,16.75
2017-06-29 17:40:00,16.41
2017-06-29 17:50:00,16.030000000000001
2017-06-29 18:00:00,15.970000000000001
2017-06-29 18:10:00,15.93
2017-06-29 18:20:00,15.970000000000001
2017-06-29 18:30:00,15.529999999999999
2017-06-29 18:40:00,15.390000000000001
2017-06-29 18:50:00,15.25
2017-06-29 19:00:00,15.32
2017-06-29 19:10:00,14.98
2017-06-29 19:20:00,14.880000000000001
2017-06-29 19:30:00,14.68
2017-06-29 19:40:00,14.640000000000001
2017-06-29 19:50:00,14.34
2017-06-29 20:00:00,14.199999999999999
2017-06-29 20:10:00,13.859999999999999
2017-06-29 20:20:00,13.529999999999999
2017-06-29 20:30:00,13.359999999999999
2017-06-29 20:40:00,13.289999999999999
2017-06-29 20:50:00,13.49
2017-06-29 21:00:00,13.25
2017-06-29 21:10:00,13.220000000000001
2017-06-29 21:20:00,13.289999999999999
2017-06-29 21:30:00,13.49
2017-06-29 21:40:00,13.359999999999999
2017-06-29 21:50:00,12.92
2017-06-29 22:00:00,12.199999999999999
2017-06-29 22:10:00,12.17
2017-06-29 22:20:00,11.970000000000001
2017-06-29 22:30:00,11.76
2017-06-29 22:40:00,11.800000000000001
2017-06-29 22:50:00,12.029999999999999
2017-06-29 23:00:00,11.49
2017-06-29 23:10:00,11.42
2017-06-29 23:20:00,11.800000000000001
2017-06-29 23:30:00,11.630000000000001
2017-06-29 23:40:00,10.92
2017-06-29 23:50:00,10.24
2017-06-30 00:00:00,10.31
2017-06-30 00:10:00,10.27
2017-06-30 00:20:00,10.210000000000001
2017-06-30 00:30:00,10.109999999999999
2017-06-30 00:40:00,9.9700000000000006
2017-06-30 00:50:00,9.9700000000000006
2017-06-30 01:00:00,9.6699999999999999
2017-06-30 01:10:00,9.5999999999999996
2017-06-30 01:20:00,9.6999999999999993
2017-06-30 01:30:00,10.08
2017-06-30 01:40:00,9.8399999999999999
2017-06-30 01:50:00,9.5
2017-06-30 02:00:00,9.2599999999999998
2017-06-30 02:10:00,9.4299999999999997
2017-06-30 02:20:00,9.5700000000000003
2017-06-30 02:30:00,9.5700000000000003
2017-06-30 02:40:00,9.8699999999999992
2017-06-30 02:50:00,10.31
2017-06-30 03:00:00,10.69
2017-06-30 03:10:00,10.58
2017-06-30 03:20:00,9.8399999999999999
2017-06-30 03:30:00,9.3599999999999994
2017-06-30 03:40:00,9.1899999999999995
2017-06-30 03:50:00,10.140000000000001
2017-06-30 04:00:00,10.48
2017-06-30 04:10:00,9.0899999999999999
2017-06-30 04:20:00,8.9199999999999999
2017-06-30 04:30:00,9.8100000000000005
2017-06-30 04:40:00,9.2599999999999998
2017-06-30 04:50:00,8.4800000000000004
2017-06-30 05:00:00,7.8730000000000002
2017-06-30 05:10:00,7.601
2017-06-30 05:20:00,7.601
2017-06-30 05:30:00,7.601
2017-06-30 05:40:00,7.5330000000000004
2017-06-30 05:50:00,7.6349999999999998
2017-06-30 06:00:00,7.601
2017-06-30 06:10:00,7.601
2017-06-30 06:20:00,7.8390000000000004
2017-06-30 06:30:00,7.9740000000000002
2017-06-30 06:40:00,8.4499999999999993
2017-06-30 06:50:00,8.7200000000000006
2017-06-30 07:00:00,8.75
2017-06-30 07:10:00,8.8900000000000006
2017-06-30 07:20:00,8.8599999999999994
2017-06-30 07:30:00,9.2300000000000004
2017-06-30 07:40:00,9.2300000000000004
2017-06-30 07:50:00,9.4700000000000006
2017-06-30 08:00:00,9.0299999999999994
2017-06-30 08:10:00,7.8730000000000002
2017-06-30 08:20:00,7.194
2017-06-30 08:30:00,6.7880000000000003
2017-06-30 08:40:00,7.093
2017-06-30 08:50:00,7.1609999999999996
2017-06-30 09:00:00,6.923
2017-06-30 09:10:00,6.5839999999999996
2017-06-30 09:20:00,7.3979999999999997
2017-06-30 09:30:00,8.1799999999999997
2017-06-30 09:40:00,8.7200000000000006
2017-06-30 09:50:00,10.08
2017-06-30 10:00:00,6.923
2017-06-30 10:10:00,6.8890000000000002
2017-06-30 10:20:00,8.4800000000000004
2017-06-30 10:30:00,9.5299999999999994
2017-06-30 10:40:00,9.2899999999999991
2017-06-30 10:50:00,9.4600000000000009
2017-06-30 11:00:00,9.5600000000000005
2017-06-30 11:10:00,10.199999999999999
2017-06-30 11:20:00,10.539999999999999
2017-06-30 11:30:00,11.15
2017-06-30 11:40:00,11.9
2017-06-30 11:50:00,12.24
2017-06-30 12:00:00,12.470000000000001
2017-06-30 12:10:00,12.75
2017-06-30 12:20:00,12.75
2017-06-30 12:30:00,13.15
2017-06-30 12:40:00,13.93
2017-06-30 12:50:00,15.220000000000001
2017-06-30 13:00:00,15.220000000000001
2017-06-30 13:10:00,15.630000000000001
2017-06-30 13:20:00,16.27
2017-06-30 13:30:00,16.98
2017-06-30 13:40:00,17.120000000000001
2017-06-30 13:50:00,17.390000000000001
2017-06-30 14:00:00,16.98
2017-06-30 14:10:00,17.25
2017-06-30 14:20:00,17.59
2017-06-30 14:30:00,17.899999999999999
2017-06-30 14:40:00,18.27
2017-06-30 14:50:00,18.440000000000001
2017-06-30 15:00:00,18.469999999999999
2017-06-30 15:10:00,18.440000000000001
2017-06-30 15:20:00,18.68
2017-06-30 15:30:00,18.510000000000002
2017-06-30 15:40:00,18.75
2017-06-30 15:50:00,19.02
2017-06-30 16:00:00,19.25
2017-06-30 16:10:00,19.190000000000001
2017-06-30 16:20:00,18.780000000000001
2017-06-30 16:30:00,18.27
2017-06-30 16:40:00,18.199999999999999
2017-06-30 16:50:00,18.510000000000002
2017-06-30 17:00:00,18.469999999999999
2017-06-30 17:10:00,18.469999999999999
2017-06-30 17:20:00,18.469999999999999
2017-06-30 17:30:00,18.41
2017-06-30 17:40:00,18.34
2017-06-30 17:50:00,18.100000000000001
2017-06-30 18:00:00,18.0
2017-06-30 18:10:00,18.34
2017-06-30 18:20:00,18.170000000000002
2017-06-30 18:30:00,18.100000000000001
2017-06-30 18:40:00,17.829999999999998
2017-06-30 18:50:00,17.559999999999999
2017-06-30 19:00:00,17.289999999999999
2017-06-30 19:10:00,16.98
2017-06-30 19:20:00,16.68
2017-06-30 19:30:00,16.239999999999998
2017-06-30 19:40:00,15.859999999999999
2017-06-30 19:50:00,15.859999999999999
2017-06-30 20:00:00,15.56
2017-06-30 20:10:00,15.390000000000001
2017-06-30 20:20:00,15.220000000000001
2017-06-30 20:30:00,15.220000000000001
2017-06-30 20:40:00,15.25
2017-06-30 20:50:00,15.19
2017-06-30 21:00:00,15.289999999999999
2017-06-30 21:10:00,14.880000000000001
2017-06-30 21:20:00,14.640000000000001
2017-06-30 21:30:00,14.199999999999999
2017-06-30 21:40:00,13.9
2017-06-30 21:50:00,13.59
2017-06-30 22:00:00,13.73
2017-06-30 22:10:00,13.73
2017-06-30 22:20:00,14.0
2017-06-30 22:30:00,14.41
2017-06-30 22:40:00,13.59
2017-06-30 22:50:00,13.56
2017-06-30 23:00:00,13.460000000000001
2017-06-30 23:10:00,12.51
2017-06-30 23:20:00,12.51
2017-06-30 23:30:00,12.58
2017-06-30 23:40:00,12.51
2017-06-30 23:50:00,12.98
2017-07-01 00:00:00,12.470000000000001
2017-07-01 00:10:00,12.44
2017-07-01 00:20:00,12.44
2017-07-01 00:30:00,12.470000000000001
2017-07-01 00:40:00,11.529999999999999
2017-07-01 00:50:00,11.630000000000001
2017-07-01 01:00:00,12.0
2017-07-01 01:10:00,12.199999999999999
2017-07-01 01:20:00,12.31
2017-07-01 01:30:00,11.66
2017-07-01 01:40:00,12.199999999999999
2017-07-01 01:50:00,11.800000000000001
2017-07-01 02:00:00,10.31
