Fechas,Temp_C_Max
2017-07-25 14:10:00,13.19
2017-07-25 14:20:00,14.0
2017-07-25 14:30:00,14.17
2017-07-25 14:40:00,14.17
2017-07-25 14:50:00,14.98
2017-07-25 15:00:00,15.25
2017-07-25 15:10:00,15.25
2017-07-25 15:20:00,15.42
2017-07-25 15:30:00,15.36
2017-07-25 15:40:00,15.42
2017-07-25 15:50:00,15.25
2017-07-25 16:00:00,14.98
2017-07-25 16:10:00,13.8
2017-07-25 16:20:00,13.69
2017-07-25 16:30:00,13.69
2017-07-25 16:40:00,14.44
2017-07-25 16:50:00,14.47
2017-07-25 17:00:00,13.93
2017-07-25 17:10:00,13.9
2017-07-25 17:20:00,13.56
2017-07-25 17:30:00,13.39
2017-07-25 17:40:00,13.36
2017-07-25 17:50:00,13.25
2017-07-25 18:00:00,13.39
2017-07-25 18:10:00,13.97
2017-07-25 18:20:00,14.07
2017-07-25 18:30:00,14.1
2017-07-25 18:40:00,14.2
2017-07-25 18:50:00,13.9
2017-07-25 19:00:00,12.85
2017-07-25 19:10:00,12.07
2017-07-25 19:20:00,11.42
2017-07-25 19:30:00,11.08
2017-07-25 19:40:00,10.68
2017-07-25 19:50:00,10.51
2017-07-25 20:00:00,10.37
2017-07-25 20:10:00,10.14
2017-07-25 20:20:00,10.0
2017-07-25 20:30:00,10.0
2017-07-25 20:40:00,10.11
2017-07-25 20:50:00,10.11
2017-07-25 21:00:00,10.28
2017-07-25 21:10:00,10.14
2017-07-25 21:20:00,10.04
2017-07-25 21:30:00,10.11
2017-07-25 21:40:00,10.28
2017-07-25 21:50:00,10.18
2017-07-25 22:00:00,10.08
2017-07-25 22:10:00,10.18
2017-07-25 22:20:00,10.14
2017-07-25 22:30:00,10.04
2017-07-25 22:40:00,9.97
2017-07-25 22:50:00,10.01
2017-07-25 23:00:00,9.87
2017-07-25 23:10:00,9.74
2017-07-25 23:20:00,9.47
2017-07-25 23:30:00,9.4
2017-07-25 23:40:00,9.26
2017-07-25 23:50:00,9.36
2017-07-26 00:00:00,9.33
2017-07-26 00:10:00,9.36
2017-07-26 00:20:00,9.3
2017-07-26 00:30:00,9.19
2017-07-26 00:40:00,9.36
2017-07-26 00:50:00,9.47
2017-07-26 01:00:00,9.33
2017-07-26 01:10:00,8.75
2017-07-26 01:20:00,8.72
2017-07-26 01:30:00,8.31
2017-07-26 01:40:00,8.25
2017-07-26 01:50:00,7.873
2017-07-26 02:00:00,7.5
2017-07-26 02:10:00,7.771
2017-07-26 02:20:00,7.805
2017-07-26 02:30:00,7.839
2017-07-26 02:40:00,7.771
2017-07-26 02:50:00,7.737
2017-07-26 03:00:00,8.01
2017-07-26 03:10:00,8.58
2017-07-26 03:20:00,8.58
2017-07-26 03:30:00,8.82
2017-07-26 03:40:00,8.82
2017-07-26 03:50:00,8.21
2017-07-26 04:00:00,8.14
2017-07-26 04:10:00,8.21
2017-07-26 04:20:00,7.873
2017-07-26 04:30:00,7.466
2017-07-26 04:40:00,6.923
2017-07-26 04:50:00,7.025
2017-07-26 05:00:00,6.788
2017-07-26 05:10:00,6.618
2017-07-26 05:20:00,6.482
2017-07-26 05:30:00,6.584
2017-07-26 05:40:00,6.686
2017-07-26 05:50:00,6.788
2017-07-26 06:00:00,6.923
2017-07-26 06:10:00,6.889
2017-07-26 06:20:00,7.737
2017-07-26 06:30:00,7.873
2017-07-26 06:40:00,7.737
2017-07-26 06:50:00,8.11
2017-07-26 07:00:00,8.08
2017-07-26 07:10:00,6.991
2017-07-26 07:20:00,6.584
2017-07-26 07:30:00,6.482
2017-07-26 07:40:00,6.381
2017-07-26 07:50:00,6.211
2017-07-26 08:00:00,6.076
2017-07-26 08:10:00,5.974
2017-07-26 08:20:00,5.974
2017-07-26 08:30:00,5.94
2017-07-26 08:40:00,5.737
2017-07-26 08:50:00,5.465
2017-07-26 09:00:00,5.432
2017-07-26 09:10:00,5.873
2017-07-26 09:20:00,6.042
2017-07-26 09:30:00,6.313
2017-07-26 09:40:00,7.059
2017-07-26 09:50:00,7.703
2017-07-26 10:00:00,7.635
2017-07-26 10:10:00,8.01
2017-07-26 10:20:00,8.21
2017-07-26 10:30:00,8.11
2017-07-26 10:40:00,7.869
2017-07-26 10:50:00,8.31
2017-07-26 11:00:00,8.95
2017-07-26 11:10:00,9.15
2017-07-26 11:20:00,9.83
2017-07-26 11:30:00,10.51
2017-07-26 11:40:00,11.8
2017-07-26 11:50:00,12.78
2017-07-26 12:00:00,12.78
2017-07-26 12:10:00,12.37
2017-07-26 12:20:00,12.75
2017-07-26 12:30:00,13.05
2017-07-26 12:40:00,14.0
2017-07-26 12:50:00,14.47
2017-07-26 13:00:00,14.31
2017-07-26 13:10:00,14.81
2017-07-26 13:20:00,15.12
2017-07-26 13:30:00,15.46
2017-07-26 13:40:00,15.59
2017-07-26 13:50:00,16.1
2017-07-26 14:00:00,16.03
2017-07-26 14:10:00,16.31
2017-07-26 14:20:00,16.51
2017-07-26 14:30:00,16.92
2017-07-26 14:40:00,17.32
2017-07-26 14:50:00,17.66
2017-07-26 15:00:00,17.97
2017-07-26 15:10:00,18.54
2017-07-26 15:20:00,19.05
2017-07-26 15:30:00,19.32
2017-07-26 15:40:00,19.59
2017-07-26 15:50:00,19.29
2017-07-26 16:00:00,19.8
2017-07-26 16:10:00,20.54
2017-07-26 16:20:00,20.34
2017-07-26 16:30:00,20.51
2017-07-26 16:40:00,21.25
2017-07-26 16:50:00,21.42
2017-07-26 17:00:00,21.59
2017-07-26 17:10:00,21.36
2017-07-26 17:20:00,21.42
2017-07-26 17:30:00,21.19
2017-07-26 17:40:00,20.81
2017-07-26 17:50:00,20.41
2017-07-26 18:00:00,20.34
2017-07-26 18:10:00,20.1
2017-07-26 18:20:00,20.07
2017-07-26 18:30:00,19.93
2017-07-26 18:40:00,19.66
2017-07-26 18:50:00,19.56
2017-07-26 19:00:00,19.05
2017-07-26 19:10:00,18.92
2017-07-26 19:20:00,18.71
2017-07-26 19:30:00,18.41
2017-07-26 19:40:00,18.17
2017-07-26 19:50:00,17.97
2017-07-26 20:00:00,17.9
2017-07-26 20:10:00,17.69
2017-07-26 20:20:00,15.93
2017-07-26 20:30:00,15.32
2017-07-26 20:40:00,14.95
2017-07-26 20:50:00,14.68
2017-07-26 21:00:00,14.1
2017-07-26 21:10:00,13.83
2017-07-26 21:20:00,13.69
2017-07-26 21:30:00,13.39
2017-07-26 21:40:00,13.42
2017-07-26 21:50:00,13.42
2017-07-26 22:00:00,13.39
2017-07-26 22:10:00,13.19
2017-07-26 22:20:00,13.02
2017-07-26 22:30:00,12.85
2017-07-26 22:40:00,12.78
2017-07-26 22:50:00,12.61
2017-07-26 23:00:00,12.88
2017-07-26 23:10:00,12.85
2017-07-26 23:20:00,12.51
2017-07-26 23:30:00,11.93
2017-07-26 23:40:00,11.76
2017-07-26 23:50:00,11.22
2017-07-27 00:00:00,11.39
2017-07-27 00:10:00,11.63
2017-07-27 00:20:00,11.56
2017-07-27 00:30:00,11.63
2017-07-27 00:40:00,11.94
2017-07-27 00:50:00,12.01
2017-07-27 01:00:00,11.67
2017-07-27 01:10:00,11.63
2017-07-27 01:20:00,11.81
2017-07-27 01:30:00,11.77
2017-07-27 01:40:00,10.82
2017-07-27 01:50:00,10.08
2017-07-27 02:00:00,10.18
2017-07-27 02:10:00,10.18
2017-07-27 02:20:00,9.91
2017-07-27 02:30:00,9.67
2017-07-27 02:40:00,9.23
2017-07-27 02:50:00,9.16
2017-07-27 03:00:00,9.19
2017-07-27 03:10:00,9.36
2017-07-27 03:20:00,10.58
2017-07-27 03:30:00,10.62
2017-07-27 03:40:00,10.48
2017-07-27 03:50:00,10.69
2017-07-27 04:00:00,10.65
2017-07-27 04:10:00,10.52
2017-07-27 04:20:00,10.45
2017-07-27 04:30:00,9.84
2017-07-27 04:40:00,9.67
2017-07-27 04:50:00,9.13
2017-07-27 05:00:00,9.09
2017-07-27 05:10:00,8.96
2017-07-27 05:20:00,8.31
2017-07-27 05:30:00,7.906
2017-07-27 05:40:00,7.805
2017-07-27 05:50:00,8.28
2017-07-27 06:00:00,8.28
2017-07-27 06:10:00,7.839
2017-07-27 06:20:00,8.01
2017-07-27 06:30:00,7.839
2017-07-27 06:40:00,7.466
2017-07-27 06:50:00,8.08
2017-07-27 07:00:00,8.38
2017-07-27 07:10:00,8.14
2017-07-27 07:20:00,7.873
2017-07-27 07:30:00,7.737
2017-07-27 07:40:00,6.821
2017-07-27 07:50:00,7.093
2017-07-27 08:00:00,7.432
2017-07-27 08:10:00,7.432
2017-07-27 08:20:00,7.533
2017-07-27 08:30:00,7.974
2017-07-27 08:40:00,7.873
2017-07-27 08:50:00,8.31
2017-07-27 09:00:00,8.38
2017-07-27 09:10:00,7.805
2017-07-27 09:20:00,8.11
2017-07-27 09:30:00,8.11
2017-07-27 09:40:00,8.92
2017-07-27 09:50:00,9.26
2017-07-27 10:00:00,9.16
2017-07-27 10:10:00,9.3
2017-07-27 10:20:00,9.33
2017-07-27 10:30:00,9.39
2017-07-27 10:40:00,9.86
2017-07-27 10:50:00,10.03
2017-07-27 11:00:00,10.37
2017-07-27 11:10:00,10.78
2017-07-27 11:20:00,11.19
2017-07-27 11:30:00,11.56
2017-07-27 11:40:00,11.86
2017-07-27 11:50:00,12.31
2017-07-27 12:00:00,12.61
2017-07-27 12:10:00,12.61
2017-07-27 12:20:00,12.68
2017-07-27 12:30:00,12.95
2017-07-27 12:40:00,13.02
2017-07-27 12:50:00,13.12
2017-07-27 13:00:00,13.05
2017-07-27 13:10:00,13.29
2017-07-27 13:20:00,13.29
2017-07-27 13:30:00,13.36
2017-07-27 13:40:00,13.83
2017-07-27 13:50:00,13.93
2017-07-27 14:00:00,14.34
2017-07-27 14:10:00,14.54
2017-07-27 14:20:00,14.95
2017-07-27 14:30:00,15.05
2017-07-27 14:40:00,15.73
2017-07-27 14:50:00,15.56
2017-07-27 15:00:00,15.59
2017-07-27 15:10:00,15.46
2017-07-27 15:20:00,15.29
2017-07-27 15:30:00,15.56
2017-07-27 15:40:00,15.73
2017-07-27 15:50:00,16.34
2017-07-27 16:00:00,15.86
2017-07-27 16:10:00,15.86
2017-07-27 16:20:00,16.0
2017-07-27 16:30:00,16.2
2017-07-27 16:40:00,15.97
2017-07-27 16:50:00,15.69
2017-07-27 17:00:00,15.59
2017-07-27 17:10:00,15.36
2017-07-27 17:20:00,15.19
2017-07-27 17:30:00,15.05
2017-07-27 17:40:00,15.05
2017-07-27 17:50:00,15.05
2017-07-27 18:00:00,14.51
2017-07-27 18:10:00,14.44
2017-07-27 18:20:00,14.24
2017-07-27 18:30:00,13.97
2017-07-27 18:40:00,13.83
2017-07-27 18:50:00,13.53
2017-07-27 19:00:00,13.19
2017-07-27 19:10:00,12.95
2017-07-27 19:20:00,12.64
2017-07-27 19:30:00,12.47
2017-07-27 19:40:00,12.03
2017-07-27 19:50:00,12.1
2017-07-27 20:00:00,12.1
2017-07-27 20:10:00,11.8
2017-07-27 20:20:00,11.49
2017-07-27 20:30:00,11.56
2017-07-27 20:40:00,11.56
2017-07-27 20:50:00,11.53
2017-07-27 21:00:00,11.42
2017-07-27 21:10:00,11.29
2017-07-27 21:20:00,11.19
2017-07-27 21:30:00,10.95
2017-07-27 21:40:00,10.75
2017-07-27 21:50:00,11.02
2017-07-27 22:00:00,10.92
2017-07-27 22:10:00,11.19
2017-07-27 22:20:00,11.33
2017-07-27 22:30:00,11.36
2017-07-27 22:40:00,11.29
2017-07-27 22:50:00,11.43
2017-07-27 23:00:00,11.4
2017-07-27 23:10:00,10.79
2017-07-27 23:20:00,10.75
2017-07-27 23:30:00,10.62
2017-07-27 23:40:00,10.41
2017-07-27 23:50:00,9.7
2017-07-28 00:00:00,9.74
2017-07-28 00:10:00,9.63
2017-07-28 00:20:00,8.79
2017-07-28 00:30:00,8.72
2017-07-28 00:40:00,8.18
2017-07-28 00:50:00,7.839
2017-07-28 01:00:00,7.601
2017-07-28 01:10:00,7.601
2017-07-28 01:20:00,7.466
2017-07-28 01:30:00,7.601
2017-07-28 01:40:00,7.839
2017-07-28 01:50:00,8.08
2017-07-28 02:00:00,8.28
2017-07-28 02:10:00,8.21
2017-07-28 02:20:00,8.14
2017-07-28 02:30:00,7.94
2017-07-28 02:40:00,8.04
2017-07-28 02:50:00,7.873
2017-07-28 03:00:00,8.01
2017-07-28 03:10:00,8.28
2017-07-28 03:20:00,8.14
2017-07-28 03:30:00,8.04
2017-07-28 03:40:00,7.873
2017-07-28 03:50:00,8.01
2017-07-28 04:00:00,8.11
2017-07-28 04:10:00,8.14
2017-07-28 04:20:00,7.771
2017-07-28 04:30:00,7.737
2017-07-28 04:40:00,7.533
2017-07-28 04:50:00,7.262
2017-07-28 05:00:00,7.364
2017-07-28 05:10:00,7.262
2017-07-28 05:20:00,7.635
2017-07-28 05:30:00,7.635
2017-07-28 05:40:00,7.364
2017-07-28 05:50:00,6.72
2017-07-28 06:00:00,6.11
2017-07-28 06:10:00,5.567
2017-07-28 06:20:00,5.228
2017-07-28 06:30:00,5.465
2017-07-28 06:40:00,5.601
2017-07-28 06:50:00,5.838
2017-07-28 07:00:00,6.211
2017-07-28 07:10:00,6.313
2017-07-28 07:20:00,6.381
2017-07-28 07:30:00,6.482
2017-07-28 07:40:00,6.347
2017-07-28 07:50:00,6.313
2017-07-28 08:00:00,6.11
2017-07-28 08:10:00,6.686
2017-07-28 08:20:00,6.923
2017-07-28 08:30:00,6.855
2017-07-28 08:40:00,6.788
2017-07-28 08:50:00,6.855
2017-07-28 09:00:00,6.923
2017-07-28 09:10:00,6.855
2017-07-28 09:20:00,7.025
2017-07-28 09:30:00,7.466
2017-07-28 09:40:00,7.601
2017-07-28 09:50:00,7.5
2017-07-28 10:00:00,7.364
2017-07-28 10:10:00,7.025
2017-07-28 10:20:00,6.72
2017-07-28 10:30:00,6.72
2017-07-28 10:40:00,7.093
2017-07-28 10:50:00,7.5
2017-07-28 11:00:00,7.974
2017-07-28 11:10:00,7.771
2017-07-28 11:20:00,8.28
2017-07-28 11:30:00,8.35
2017-07-28 11:40:00,9.09
2017-07-28 11:50:00,9.46
2017-07-28 12:00:00,10.07
2017-07-28 12:10:00,10.17
2017-07-28 12:20:00,9.69
2017-07-28 12:30:00,10.47
2017-07-28 12:40:00,11.63
2017-07-28 12:50:00,11.86
2017-07-28 13:00:00,11.9
2017-07-28 13:10:00,12.75
2017-07-28 13:20:00,12.24
2017-07-28 13:30:00,12.88
2017-07-28 13:40:00,12.88
2017-07-28 13:50:00,12.81
2017-07-28 14:00:00,12.95
2017-07-28 14:10:00,13.02
2017-07-28 14:20:00,13.63
2017-07-28 14:30:00,13.76
2017-07-28 14:40:00,14.24
2017-07-28 14:50:00,14.71
2017-07-28 15:00:00,15.32
2017-07-28 15:10:00,15.32
2017-07-28 15:20:00,15.29
2017-07-28 15:30:00,15.25
2017-07-28 15:40:00,15.02
2017-07-28 15:50:00,15.08
2017-07-28 16:00:00,15.56
2017-07-28 16:10:00,15.12
2017-07-28 16:20:00,14.78
2017-07-28 16:30:00,15.05
2017-07-28 16:40:00,15.12
2017-07-28 16:50:00,15.56
2017-07-28 17:00:00,15.73
2017-07-28 17:10:00,15.76
2017-07-28 17:20:00,15.66
2017-07-28 17:30:00,15.46
2017-07-28 17:40:00,15.15
2017-07-28 17:50:00,14.71
2017-07-28 18:00:00,14.47
2017-07-28 18:10:00,14.1
2017-07-28 18:20:00,14.0
2017-07-28 18:30:00,13.83
2017-07-28 18:40:00,13.66
2017-07-28 18:50:00,13.39
2017-07-28 19:00:00,13.15
2017-07-28 19:10:00,13.02
2017-07-28 19:20:00,12.64
2017-07-28 19:30:00,12.51
2017-07-28 19:40:00,12.41
2017-07-28 19:50:00,12.41
2017-07-28 20:00:00,12.34
2017-07-28 20:10:00,12.2
2017-07-28 20:20:00,12.14
2017-07-28 20:30:00,12.03
2017-07-28 20:40:00,11.86
2017-07-28 20:50:00,11.59
2017-07-28 21:00:00,11.42
2017-07-28 21:10:00,11.49
2017-07-28 21:20:00,11.63
2017-07-28 21:30:00,11.53
2017-07-28 21:40:00,11.49
2017-07-28 21:50:00,11.42
2017-07-28 22:00:00,11.39
2017-07-28 22:10:00,11.46
2017-07-28 22:20:00,11.46
2017-07-28 22:30:00,11.29
2017-07-28 22:40:00,11.26
2017-07-28 22:50:00,11.26
2017-07-28 23:00:00,11.13
2017-07-28 23:10:00,11.02
2017-07-28 23:20:00,10.68
2017-07-28 23:30:00,10.34
2017-07-28 23:40:00,10.35
2017-07-28 23:50:00,10.45
2017-07-29 00:00:00,10.14
2017-07-29 00:10:00,10.04
2017-07-29 00:20:00,9.94
2017-07-29 00:30:00,9.97
2017-07-29 00:40:00,9.97
2017-07-29 00:50:00,9.94
2017-07-29 01:00:00,9.74
2017-07-29 01:10:00,9.64
2017-07-29 01:20:00,9.36
2017-07-29 01:30:00,9.09
2017-07-29 01:40:00,9.13
2017-07-29 01:50:00,9.3
2017-07-29 02:00:00,9.4
2017-07-29 02:10:00,9.4
2017-07-29 02:20:00,9.5
2017-07-29 02:30:00,9.36
2017-07-29 02:40:00,8.96
2017-07-29 02:50:00,8.48
2017-07-29 03:00:00,8.45
2017-07-29 03:10:00,8.31
2017-07-29 03:20:00,8.35
2017-07-29 03:30:00,8.25
2017-07-29 03:40:00,8.21
2017-07-29 03:50:00,8.38
2017-07-29 04:00:00,8.45
2017-07-29 04:10:00,8.45
2017-07-29 04:20:00,8.21
2017-07-29 04:30:00,7.873
2017-07-29 04:40:00,8.01
2017-07-29 04:50:00,8.62
2017-07-29 05:00:00,8.62
2017-07-29 05:10:00,7.94
2017-07-29 05:20:00,7.466
2017-07-29 05:30:00,6.991
2017-07-29 05:40:00,7.059
2017-07-29 05:50:00,7.127
2017-07-29 06:00:00,6.957
2017-07-29 06:10:00,6.652
2017-07-29 06:20:00,6.855
2017-07-29 06:30:00,6.889
2017-07-29 06:40:00,6.923
2017-07-29 06:50:00,6.788
2017-07-29 07:00:00,6.686
2017-07-29 07:10:00,6.313
2017-07-29 07:20:00,6.788
2017-07-29 07:30:00,7.059
2017-07-29 07:40:00,7.025
2017-07-29 07:50:00,6.652
2017-07-29 08:00:00,6.516
2017-07-29 08:10:00,6.449
2017-07-29 08:20:00,6.55
2017-07-29 08:30:00,6.584
2017-07-29 08:40:00,6.618
2017-07-29 08:50:00,6.381
2017-07-29 09:00:00,6.076
2017-07-29 09:10:00,5.77
2017-07-29 09:20:00,5.33
2017-07-29 09:30:00,5.228
2017-07-29 09:40:00,5.465
2017-07-29 09:50:00,5.635
2017-07-29 10:00:00,5.838
2017-07-29 10:10:00,6.245
2017-07-29 10:20:00,6.347
2017-07-29 10:30:00,6.618
2017-07-29 10:40:00,7.466
2017-07-29 10:50:00,7.194
2017-07-29 11:00:00,7.093
2017-07-29 11:10:00,7.567
2017-07-29 11:20:00,7.635
2017-07-29 11:30:00,7.906
2017-07-29 11:40:00,7.737
2017-07-29 11:50:00,7.669
2017-07-29 12:00:00,7.871
2017-07-29 12:10:00,7.972
2017-07-29 12:20:00,8.48
2017-07-29 12:30:00,8.88
2017-07-29 12:40:00,9.39
2017-07-29 12:50:00,9.73
2017-07-29 13:00:00,9.86
2017-07-29 13:10:00,10.31
2017-07-29 13:20:00,10.17
2017-07-29 13:30:00,10.47
2017-07-29 13:40:00,11.08
2017-07-29 13:50:00,11.42
2017-07-29 14:00:00,11.49
2017-07-29 14:10:00,12.34
2017-07-29 14:20:00,12.37
2017-07-29 14:30:00,12.61
2017-07-29 14:40:00,12.61
2017-07-29 14:50:00,12.34
2017-07-29 15:00:00,12.61
2017-07-29 15:10:00,12.68
2017-07-29 15:20:00,12.88
2017-07-29 15:30:00,13.02
2017-07-29 15:40:00,13.29
2017-07-29 15:50:00,13.63
2017-07-29 16:00:00,13.76
2017-07-29 16:10:00,13.8
2017-07-29 16:20:00,13.73
2017-07-29 16:30:00,13.36
2017-07-29 16:40:00,13.29
2017-07-29 16:50:00,13.42
2017-07-29 17:00:00,13.56
2017-07-29 17:10:00,13.9
2017-07-29 17:20:00,13.73
2017-07-29 17:30:00,13.76
2017-07-29 17:40:00,13.36
2017-07-29 17:50:00,13.15
2017-07-29 18:00:00,12.95
2017-07-29 18:10:00,12.78
2017-07-29 18:20:00,12.78
2017-07-29 18:30:00,12.64
2017-07-29 18:40:00,12.54
2017-07-29 18:50:00,12.34
2017-07-29 19:00:00,12.07
2017-07-29 19:10:00,12.03
2017-07-29 19:20:00,11.8
2017-07-29 19:30:00,11.56
2017-07-29 19:40:00,11.29
2017-07-29 19:50:00,10.75
2017-07-29 20:00:00,10.47
2017-07-29 20:10:00,10.24
2017-07-29 20:20:00,10.1
2017-07-29 20:30:00,10.41
2017-07-29 20:40:00,10.34
2017-07-29 20:50:00,10.17
2017-07-29 21:00:00,10.14
2017-07-29 21:10:00,10.04
2017-07-29 21:20:00,10.08
2017-07-29 21:30:00,9.77
2017-07-29 21:40:00,9.77
2017-07-29 21:50:00,9.6
2017-07-29 22:00:00,9.47
2017-07-29 22:10:00,9.36
2017-07-29 22:20:00,8.96
2017-07-29 22:30:00,9.64
2017-07-29 22:40:00,9.97
2017-07-29 22:50:00,10.31
2017-07-29 23:00:00,10.21
2017-07-29 23:10:00,10.25
2017-07-29 23:20:00,10.58
2017-07-29 23:30:00,10.52
2017-07-29 23:40:00,10.65
2017-07-29 23:50:00,10.75
2017-07-30 00:00:00,10.38
2017-07-30 00:10:00,8.89
2017-07-30 00:20:00,8.28
2017-07-30 00:30:00,7.804
2017-07-30 00:40:00,7.737
2017-07-30 00:50:00,7.737
2017-07-30 01:00:00,7.635
2017-07-30 01:10:00,7.703
2017-07-30 01:20:00,7.771
2017-07-30 01:30:00,7.669
2017-07-30 01:40:00,7.601
2017-07-30 01:50:00,7.839
2017-07-30 02:00:00,8.14
2017-07-30 02:10:00,8.11
2017-07-30 02:20:00,8.04
2017-07-30 02:30:00,8.14
2017-07-30 02:40:00,8.25
2017-07-30 02:50:00,8.14
2017-07-30 03:00:00,7.805
2017-07-30 03:10:00,7.703
2017-07-30 03:20:00,7.703
2017-07-30 03:30:00,7.771
2017-07-30 03:40:00,8.08
2017-07-30 03:50:00,7.839
2017-07-30 04:00:00,8.11
2017-07-30 04:10:00,8.14
2017-07-30 04:20:00,7.906
2017-07-30 04:30:00,8.18
2017-07-30 04:40:00,8.14
2017-07-30 04:50:00,8.14
2017-07-30 05:00:00,8.14
2017-07-30 05:10:00,7.533
2017-07-30 05:20:00,7.296
2017-07-30 05:30:00,7.364
2017-07-30 05:40:00,7.296
2017-07-30 05:50:00,7.262
2017-07-30 06:00:00,7.228
2017-07-30 06:10:00,7.127
2017-07-30 06:20:00,7.127
2017-07-30 06:30:00,7.059
2017-07-30 06:40:00,6.991
2017-07-30 06:50:00,6.584
2017-07-30 07:00:00,6.584
2017-07-30 07:10:00,6.516
2017-07-30 07:20:00,6.516
2017-07-30 07:30:00,6.415
2017-07-30 07:40:00,6.516
2017-07-30 07:50:00,6.482
2017-07-30 08:00:00,6.279
2017-07-30 08:10:00,6.279
2017-07-30 08:20:00,6.211
2017-07-30 08:30:00,6.245
2017-07-30 08:40:00,6.347
2017-07-30 08:50:00,6.143
2017-07-30 09:00:00,6.11
2017-07-30 09:10:00,6.584
2017-07-30 09:20:00,6.618
2017-07-30 09:30:00,6.652
2017-07-30 09:40:00,6.686
2017-07-30 09:50:00,7.093
2017-07-30 10:00:00,7.703
2017-07-30 10:10:00,8.08
2017-07-30 10:20:00,8.25
2017-07-30 10:30:00,8.72
2017-07-30 10:40:00,9.06
2017-07-30 10:50:00,9.46
2017-07-30 11:00:00,10.0
2017-07-30 11:10:00,10.14
2017-07-30 11:20:00,10.47
2017-07-30 11:30:00,11.22
2017-07-30 11:40:00,11.42
2017-07-30 11:50:00,12.31
2017-07-30 12:00:00,12.88
2017-07-30 12:10:00,13.02
2017-07-30 12:20:00,12.41
2017-07-30 12:30:00,12.14
2017-07-30 12:40:00,12.41
2017-07-30 12:50:00,13.69
2017-07-30 13:00:00,13.53
2017-07-30 13:10:00,13.22
2017-07-30 13:20:00,13.42
2017-07-30 13:30:00,13.73
2017-07-30 13:40:00,13.9
2017-07-30 13:50:00,14.24
2017-07-30 14:00:00,14.44
2017-07-30 14:10:00,14.75
2017-07-30 14:20:00,15.25
2017-07-30 14:30:00,15.56
2017-07-30 14:40:00,15.32
2017-07-30 14:50:00,15.46
2017-07-30 15:00:00,15.76
2017-07-30 15:10:00,15.97
2017-07-30 15:20:00,16.37
2017-07-30 15:30:00,16.64
2017-07-30 15:40:00,16.44
2017-07-30 15:50:00,16.75
2017-07-30 16:00:00,17.39
2017-07-30 16:10:00,17.36
2017-07-30 16:20:00,17.49
2017-07-30 16:30:00,17.76
2017-07-30 16:40:00,17.8
2017-07-30 16:50:00,17.15
2017-07-30 17:00:00,17.25
2017-07-30 17:10:00,16.64
2017-07-30 17:20:00,17.15
2017-07-30 17:30:00,16.61
2017-07-30 17:40:00,16.27
2017-07-30 17:50:00,16.03
2017-07-30 18:00:00,15.97
2017-07-30 18:10:00,15.8
2017-07-30 18:20:00,15.53
2017-07-30 18:30:00,15.39
2017-07-30 18:40:00,15.15
2017-07-30 18:50:00,15.12
2017-07-30 19:00:00,14.71
2017-07-30 19:10:00,14.47
2017-07-30 19:20:00,14.14
2017-07-30 19:30:00,13.93
2017-07-30 19:40:00,13.66
2017-07-30 19:50:00,13.36
2017-07-30 20:00:00,13.12
2017-07-30 20:10:00,13.02
2017-07-30 20:20:00,12.81
2017-07-30 20:30:00,12.68
2017-07-30 20:40:00,12.37
2017-07-30 20:50:00,12.2
2017-07-30 21:00:00,11.97
2017-07-30 21:10:00,11.66
2017-07-30 21:20:00,11.53
2017-07-30 21:30:00,11.63
2017-07-30 21:40:00,11.56
2017-07-30 21:50:00,11.49
2017-07-30 22:00:00,10.95
2017-07-30 22:10:00,10.95
2017-07-30 22:20:00,11.09
2017-07-30 22:30:00,11.12
2017-07-30 22:40:00,11.16
2017-07-30 22:50:00,11.16
2017-07-30 23:00:00,11.26
2017-07-30 23:10:00,11.29
2017-07-30 23:20:00,11.36
2017-07-30 23:30:00,11.33
2017-07-30 23:40:00,11.43
2017-07-30 23:50:00,11.43
2017-07-31 00:00:00,11.19
2017-07-31 00:10:00,11.05
2017-07-31 00:20:00,10.72
2017-07-31 00:30:00,10.58
2017-07-31 00:40:00,10.48
2017-07-31 00:50:00,10.41
2017-07-31 01:00:00,10.17
2017-07-31 01:10:00,9.97
2017-07-31 01:20:00,10.17
2017-07-31 01:30:00,10.38
2017-07-31 01:40:00,10.45
2017-07-31 01:50:00,10.31
2017-07-31 02:00:00,10.17
2017-07-31 02:10:00,9.94
2017-07-31 02:20:00,10.14
2017-07-31 02:30:00,10.41
2017-07-31 02:40:00,10.35
2017-07-31 02:50:00,10.25
2017-07-31 03:00:00,10.35
2017-07-31 03:10:00,10.62
2017-07-31 03:20:00,10.82
2017-07-31 03:30:00,10.79
2017-07-31 03:40:00,10.62
2017-07-31 03:50:00,10.48
2017-07-31 04:00:00,9.87
2017-07-31 04:10:00,9.8
2017-07-31 04:20:00,9.74
2017-07-31 04:30:00,9.64
2017-07-31 04:40:00,9.5
2017-07-31 04:50:00,9.4
2017-07-31 05:00:00,9.23
2017-07-31 05:10:00,8.89
2017-07-31 05:20:00,8.82
2017-07-31 05:30:00,9.09
2017-07-31 05:40:00,8.96
2017-07-31 05:50:00,8.55
2017-07-31 06:00:00,8.48
2017-07-31 06:10:00,8.86
2017-07-31 06:20:00,8.72
2017-07-31 06:30:00,8.69
2017-07-31 06:40:00,8.58
2017-07-31 06:50:00,8.35
2017-07-31 07:00:00,9.23
