Fechas,RH
2017-05-14 16:30:00,63.149999999999999
2017-05-14 16:40:00,61.899999999999999
2017-05-14 16:50:00,61.899999999999999
2017-05-14 17:00:00,55.590000000000003
2017-05-14 17:10:00,56.780000000000001
2017-05-14 17:20:00,61.020000000000003
2017-05-14 17:30:00,65.319999999999993
2017-05-14 17:40:00,64.950000000000003
2017-05-14 17:50:00,66.170000000000002
2017-05-14 18:00:00,64.950000000000003
2017-05-14 18:10:00,65.829999999999998
2017-05-14 18:20:00,66.370000000000005
2017-05-14 18:30:00,63.530000000000001
2017-05-14 18:40:00,65.189999999999998
2017-05-14 18:50:00,67.319999999999993
2017-05-14 19:00:00,68.879999999999995
2017-05-14 19:10:00,69.25
2017-05-14 19:20:00,70.069999999999993
2017-05-14 19:30:00,69.969999999999999
2017-05-14 19:40:00,71.319999999999993
2017-05-14 19:50:00,70.370000000000005
2017-05-14 20:00:00,70.030000000000001
2017-05-14 20:10:00,71.079999999999998
2017-05-14 20:20:00,68.579999999999998
2017-05-14 20:30:00,68.579999999999998
2017-05-14 20:40:00,69.969999999999999
2017-05-14 20:50:00,71.019999999999996
2017-05-14 21:00:00,72.780000000000001
2017-05-14 21:10:00,74.0
2017-05-14 21:20:00,73.930000000000007
2017-05-14 21:30:00,74.409999999999997
2017-05-14 21:40:00,77.150000000000006
2017-05-14 21:50:00,79.659999999999997
2017-05-14 22:00:00,78.269999999999996
2017-05-14 22:10:00,77.390000000000001
2017-05-14 22:20:00,77.659999999999997
2017-05-14 22:30:00,77.090000000000003
2017-05-14 22:40:00,78.549999999999997
2017-05-14 22:50:00,78.849999999999994
2017-05-14 23:00:00,81.299999999999997
2017-05-14 23:10:00,80.900000000000006
2017-05-14 23:20:00,80.700000000000003
2017-05-14 23:30:00,80.299999999999997
2017-05-14 23:40:00,80.299999999999997
2017-05-14 23:50:00,82.0
2017-05-15 00:00:00,81.5
2017-05-15 00:10:00,80.900000000000006
2017-05-15 00:20:00,81.0
2017-05-15 00:30:00,80.599999999999994
2017-05-15 00:40:00,79.060000000000002
2017-05-15 00:50:00,78.420000000000002
2017-05-15 01:00:00,79.060000000000002
2017-05-15 01:10:00,77.400000000000006
2017-05-15 01:20:00,80.400000000000006
2017-05-15 01:30:00,76.489999999999995
2017-05-15 01:40:00,77.879999999999995
2017-05-15 01:50:00,77.299999999999997
2017-05-15 02:00:00,73.909999999999997
2017-05-15 02:10:00,79.400000000000006
2017-05-15 02:20:00,78.519999999999996
2017-05-15 02:30:00,79.060000000000002
2017-05-15 02:40:00,81.0
2017-05-15 02:50:00,82.0
2017-05-15 03:00:00,84.200000000000003
2017-05-15 03:10:00,83.400000000000006
2017-05-15 03:20:00,82.5
2017-05-15 03:30:00,83.599999999999994
2017-05-15 03:40:00,81.200000000000003
2017-05-15 03:50:00,79.780000000000001
2017-05-15 04:00:00,80.200000000000003
2017-05-15 04:10:00,81.900000000000006
2017-05-15 04:20:00,83.099999999999994
2017-05-15 04:30:00,82.5
2017-05-15 04:40:00,80.799999999999997
2017-05-15 04:50:00,79.909999999999997
2017-05-15 05:00:00,81.799999999999997
2017-05-15 05:10:00,83.200000000000003
2017-05-15 05:20:00,80.900000000000006
2017-05-15 05:30:00,78.730000000000004
2017-05-15 05:40:00,80.299999999999997
2017-05-15 05:50:00,79.299999999999997
2017-05-15 06:00:00,78.890000000000001
2017-05-15 06:10:00,79.230000000000004
2017-05-15 06:20:00,81.400000000000006
2017-05-15 06:30:00,81.0
2017-05-15 06:40:00,78.620000000000005
2017-05-15 06:50:00,80.900000000000006
2017-05-15 07:00:00,80.700000000000003
2017-05-15 07:10:00,80.799999999999997
2017-05-15 07:20:00,80.0
2017-05-15 07:30:00,81.099999999999994
2017-05-15 07:40:00,78.620000000000005
2017-05-15 07:50:00,83.099999999999994
2017-05-15 08:00:00,82.599999999999994
2017-05-15 08:10:00,80.5
2017-05-15 08:20:00,80.599999999999994
2017-05-15 08:30:00,78.590000000000003
2017-05-15 08:40:00,77.840000000000003
2017-05-15 08:50:00,78.790000000000006
2017-05-15 09:00:00,79.640000000000001
2017-05-15 09:10:00,77.230000000000004
2017-05-15 09:20:00,76.489999999999995
2017-05-15 09:30:00,74.560000000000002
2017-05-15 09:40:00,74.219999999999999
2017-05-15 09:50:00,72.349999999999994
2017-05-15 10:00:00,73.700000000000003
2017-05-15 10:10:00,75.290000000000006
2017-05-15 10:20:00,77.189999999999998
2017-05-15 10:30:00,75.459999999999994
2017-05-15 10:40:00,73.659999999999997
2017-05-15 10:50:00,71.079999999999998
