Fechas,Presión
2017/7/20 18:00:00,951.2286
2017/7/20 18:10:00,951.2611
2017/7/20 18:20:00,951.3642
2017/7/20 18:30:00,951.4822
2017/7/20 18:40:00,951.569
2017/7/20 18:50:00,951.592
2017/7/20 19:00:00,951.6191
2017/7/20 19:10:00,951.6842
2017/7/20 19:20:00,951.7398
2017/7/20 19:30:00,951.8265
2017/7/20 19:40:00,951.9201
2017/7/20 19:50:00,952.0313
2017/7/20 20:00:00,952.0232
2017/7/20 20:10:00,952.1994
2017/7/20 20:20:00,952.3134
2017/7/20 20:30:00,952.3541
2017/7/20 20:40:00,952.4246
2017/7/20 20:50:00,952.5222
2017/7/20 21:00:00,952.5303
2017/7/20 21:10:00,952.5506
2017/7/20 21:20:00,952.575
2017/7/20 21:30:00,952.6157
2017/7/20 21:40:00,952.6198
2017/7/20 21:50:00,952.6794
2017/7/20 22:00:00,952.6306
2017/7/20 22:10:00,952.613
2017/7/20 22:20:00,952.7404
2017/7/20 22:30:00,952.7988
2017/7/20 22:40:00,952.7621
2017/7/20 22:50:00,952.7499
2017/7/20 23:00:00,952.7283
2017/7/20 23:10:00,952.6631
2017/7/20 23:20:00,952.632
2017/7/20 23:30:00,952.6943
2017/7/20 23:40:00,952.6984
2017/7/20 23:50:00,952.6591
2017/7/21 0:00:00,952.6022
2017/7/21 0:10:00,952.5831
2017/7/21 0:20:00,952.5615
2017/7/21 0:30:00,952.5181
2017/7/21 0:40:00,952.5167
2017/7/21 0:50:00,952.472
2017/7/21 1:00:00,952.4747
2017/7/21 1:10:00,952.5479
2017/7/21 1:20:00,952.5899
2017/7/21 1:30:00,952.5222
2017/7/21 1:40:00,952.5061
2017/7/21 1:50:00,952.4069
2017/7/21 2:00:00,952.2772
2017/7/21 2:10:00,952.243
2017/7/21 2:20:00,952.2742
2017/7/21 2:30:00,952.2921
2017/7/21 2:40:00,952.2302
2017/7/21 2:50:00,952.0668
2017/7/21 3:00:00,951.8589
2017/7/21 3:10:00,951.7355
2017/7/21 3:20:00,951.5157
2017/7/21 3:30:00,951.2491
2017/7/21 3:40:00,951.0258
2017/7/21 3:50:00,950.9408
2017/7/21 4:00:00,950.9453
2017/7/21 4:10:00,950.8988
2017/7/21 4:20:00,950.9219
2017/7/21 4:30:00,950.8881
2017/7/21 4:40:00,950.8469
2017/7/21 4:50:00,950.8303
2017/7/21 5:00:00,950.8806
2017/7/21 5:10:00,950.7321
2017/7/21 5:20:00,950.7014
2017/7/21 5:30:00,950.6905
2017/7/21 5:40:00,950.5156
2017/7/21 5:50:00,950.4166
2017/7/21 6:00:00,950.3677
2017/7/21 6:10:00,950.4288
2017/7/21 6:20:00,950.4274
2017/7/21 6:30:00,950.4193
2017/7/21 6:40:00,950.4138
2017/7/21 6:50:00,950.2753
2017/7/21 7:00:00,950.2842
2017/7/21 7:10:00,950.3478
2017/7/21 7:20:00,950.3607
2017/7/21 7:30:00,950.4518
2017/7/21 7:40:00,950.5304
2017/7/21 7:50:00,950.6865
2017/7/21 8:00:00,950.8193
2017/7/21 8:10:00,950.8871
2017/7/21 8:20:00,950.8966
2017/7/21 8:30:00,950.8139
2017/7/21 8:40:00,950.803
2017/7/21 8:50:00,950.9034
2017/7/21 9:00:00,950.9034
2017/7/21 9:10:00,950.9197
2017/7/21 9:20:00,950.9427
2017/7/21 9:30:00,950.9645
2017/7/21 9:40:00,950.9753
2017/7/21 9:50:00,951.0172
2017/7/21 10:00:00,951.0219
2017/7/21 10:10:00,951.0449
2017/7/21 10:20:00,951.019
2017/7/21 10:30:00,951.0024
2017/7/21 10:40:00,950.8909
2017/7/21 10:50:00,950.8463
2017/7/21 11:00:00,950.8747
2017/7/21 11:10:00,950.8828
2017/7/21 11:20:00,950.9276
2017/7/21 11:30:00,951.0361
2017/7/21 11:40:00,951.0333
2017/7/21 11:50:00,950.9344
2017/7/21 12:00:00,950.876
2017/7/21 12:10:00,950.8625
2017/7/21 12:20:00,950.83
2017/7/21 12:30:00,950.7527
2017/7/21 12:40:00,950.6645
2017/7/21 12:50:00,950.5831
2017/7/21 13:00:00,950.4937
2017/7/21 13:10:00,950.3106
2017/7/21 13:20:00,950.2008
2017/7/21 13:30:00,950.1194
2017/7/21 13:40:00,950.0056
2017/7/21 13:50:00,949.9255
2017/7/21 14:00:00,949.7927
2017/7/21 14:10:00,949.7289
2017/7/21 14:20:00,949.6272
2017/7/21 14:30:00,949.531
2017/7/21 14:40:00,949.4496
2017/7/21 14:50:00,949.3479
2017/7/21 15:00:00,949.2679
2017/7/21 15:10:00,949.1473
2017/7/21 15:20:00,949.055
2017/7/21 15:30:00,948.9764
2017/7/21 15:40:00,948.9682
2017/7/21 15:50:00,948.8991
2017/7/21 16:00:00,948.8977
2017/7/21 16:10:00,948.8584
2017/7/21 16:20:00,948.8151
2017/7/21 16:30:00,948.8991
2017/7/21 16:40:00,948.9276
2017/7/21 16:50:00,948.9561
2017/7/21 17:00:00,949.0103
2017/7/21 17:10:00,949.0266
2017/7/21 17:20:00,949.0184
2017/7/21 17:30:00,949.0754
2017/7/21 17:40:00,949.0713
2017/7/21 17:50:00,949.0482
2017/7/21 18:00:00,949.0862
2017/7/21 18:10:00,949.0889
2017/7/21 18:20:00,949.1689
2017/7/21 18:30:00,949.211
2017/7/21 18:40:00,949.295
2017/7/21 18:50:00,949.375
2017/7/21 19:00:00,949.455
2017/7/21 19:10:00,949.6151
2017/7/21 19:20:00,949.7316
2017/7/21 19:30:00,949.8672
2017/7/21 19:40:00,949.9283
2017/7/21 19:50:00,949.9309
2017/7/21 20:00:00,949.9933
2017/7/21 20:10:00,950.0286
2017/7/21 20:20:00,950.1506
2017/7/21 20:30:00,950.2699
2017/7/21 20:40:00,950.2387
2017/7/21 20:50:00,950.2455
2017/7/21 21:00:00,950.3541
2017/7/21 21:10:00,950.4557
2017/7/21 21:20:00,950.5234
2017/7/21 21:30:00,950.4605
2017/7/21 21:40:00,950.451
2017/7/21 21:50:00,950.4525
2017/7/21 22:00:00,950.3242
2017/7/21 22:10:00,950.3317
2017/7/21 22:20:00,950.3824
2017/7/21 22:30:00,950.3509
2017/7/21 22:40:00,950.3734
2017/7/21 22:50:00,950.4491
2017/7/21 23:00:00,950.4354
2017/7/21 23:10:00,950.3688
2017/7/21 23:20:00,950.3094
2017/7/21 23:30:00,950.327
2017/7/21 23:40:00,950.2958
2017/7/21 23:50:00,950.2986
2017/7/22 0:00:00,950.426
2017/7/22 0:10:00,950.5644
2017/7/22 0:20:00,950.601
2017/7/22 0:30:00,950.5779
2017/7/22 0:40:00,950.4924
2017/7/22 0:50:00,950.3663
2017/7/22 1:00:00,950.3162
2017/7/22 1:10:00,950.3569
2017/7/22 1:20:00,950.3867
2017/7/22 1:30:00,950.422
2017/7/22 1:40:00,950.5413
2017/7/22 1:50:00,950.6376
2017/7/22 2:00:00,950.7162
2017/7/22 2:10:00,950.7624
2017/7/22 2:20:00,950.8994
2017/7/22 2:30:00,950.9468
2017/7/22 2:40:00,951.0133
2017/7/22 2:50:00,951.0933
2017/7/22 3:00:00,950.8654
2017/7/22 3:10:00,950.7746
2017/7/22 3:20:00,950.7434
2017/7/22 3:30:00,950.7692
2017/7/22 3:40:00,950.6796
2017/7/22 3:50:00,950.6132
2017/7/22 4:00:00,950.7393
2017/7/22 4:10:00,950.9129
2017/7/22 4:20:00,951.1882
2017/7/22 4:30:00,951.3523
2017/7/22 4:40:00,951.3129
2017/7/22 4:50:00,951.3076
2017/7/22 5:00:00,951.2628
2017/7/22 5:10:00,951.1827
2017/7/22 5:20:00,951.2058
2017/7/22 5:30:00,951.1923
2017/7/22 5:40:00,951.2022
2017/7/22 5:50:00,951.2215
2017/7/22 6:00:00,951.1488
2017/7/22 6:10:00,951.0079
2017/7/22 6:20:00,950.9807
2017/7/22 6:30:00,950.9509
2017/7/22 6:40:00,951.0079
2017/7/22 6:50:00,951.0331
2017/7/22 7:00:00,951.0516
2017/7/22 7:10:00,951.2383
2017/7/22 7:20:00,951.3184
2017/7/22 7:30:00,951.4418
2017/7/22 7:40:00,951.5598
2017/7/22 7:50:00,951.6873
2017/7/22 8:00:00,951.6941
2017/7/22 8:10:00,951.8311
2017/7/22 8:20:00,951.903
2017/7/22 8:30:00,951.945
2017/7/22 8:40:00,951.9969
2017/7/22 8:50:00,952.1335
2017/7/22 9:00:00,952.2747
2017/7/22 9:10:00,952.4155
2017/7/22 9:20:00,952.5782
2017/7/22 9:30:00,952.7003
2017/7/22 9:40:00,952.8102
2017/7/22 9:50:00,952.9236
2017/7/22 10:00:00,953.1699
2017/7/22 10:10:00,953.3648
2017/7/22 10:20:00,953.5398
2017/7/22 10:30:00,953.6469
2017/7/22 10:40:00,953.7188
2017/7/22 10:50:00,953.7798
2017/7/22 11:00:00,953.6944
2017/7/22 11:10:00,953.8368
2017/7/22 11:20:00,953.9412
2017/7/22 11:30:00,954.1229
2017/7/22 11:40:00,954.245
2017/7/22 11:50:00,954.3711
2017/7/22 12:00:00,954.4973
2017/7/22 12:10:00,954.6356
2017/7/22 12:20:00,954.7766
2017/7/22 12:30:00,954.8281
2017/7/22 12:40:00,954.9366
2017/7/22 12:50:00,955.0018
2017/7/22 13:00:00,954.9733
2017/7/22 13:10:00,954.9515
2017/7/22 13:20:00,954.8688
2017/7/22 13:30:00,954.7997
2017/7/22 13:40:00,954.7264
2017/7/22 13:50:00,954.6383
2017/7/22 14:00:00,954.5488
2017/7/22 14:10:00,954.4078
2017/7/22 14:20:00,954.2857
2017/7/22 14:30:00,954.2226
2017/7/22 14:40:00,954.1928
2017/7/22 14:50:00,954.1201
2017/7/22 15:00:00,954.1813
2017/7/22 15:10:00,954.2003
2017/7/22 15:20:00,954.1569
2017/7/22 15:30:00,954.0806
2017/7/22 15:40:00,953.9898
2017/7/22 15:50:00,953.925
2017/7/22 16:00:00,953.9832
2017/7/22 16:10:00,953.9933
2017/7/22 16:20:00,953.9218
2017/7/22 16:30:00,953.8311
2017/7/22 16:40:00,953.698
2017/7/22 16:50:00,953.6288
2017/7/22 17:00:00,953.6053
2017/7/22 17:10:00,953.5947
2017/7/22 17:20:00,953.5558
2017/7/22 17:30:00,953.679
2017/7/22 17:40:00,953.7334
2017/7/22 17:50:00,953.7016
2017/7/22 18:00:00,953.6992
2017/7/22 18:10:00,953.7259
2017/7/22 18:20:00,953.7692
2017/7/22 18:30:00,953.7659
2017/7/22 18:40:00,953.8089
2017/7/22 18:50:00,953.8483
2017/7/22 19:00:00,953.8889
2017/7/22 19:10:00,953.9641
2017/7/22 19:20:00,953.9522
2017/7/22 19:30:00,953.9521
2017/7/22 19:40:00,953.9804
2017/7/22 19:50:00,953.976
2017/7/22 20:00:00,953.9362
2017/7/22 20:10:00,953.9116
2017/7/22 20:20:00,953.9881
2017/7/22 20:30:00,954.0322
2017/7/22 20:40:00,954.1089
2017/7/22 20:50:00,954.1417
2017/7/22 21:00:00,954.2327
2017/7/22 21:10:00,954.3831
2017/7/22 21:20:00,954.6261
2017/7/22 21:30:00,954.7916
2017/7/22 21:40:00,954.7789
2017/7/22 21:50:00,954.7427
2017/7/22 22:00:00,954.7047
2017/7/22 22:10:00,954.8013
2017/7/22 22:20:00,954.7032
2017/7/22 22:30:00,954.7998
2017/7/22 22:40:00,954.7858
2017/7/22 22:50:00,954.6869
2017/7/22 23:00:00,954.5668
2017/7/22 23:10:00,954.5496
2017/7/22 23:20:00,954.5402
2017/7/22 23:30:00,954.5369
2017/7/22 23:40:00,954.575
2017/7/22 23:50:00,954.6762
2017/7/23 0:00:00,954.7883
2017/7/23 0:10:00,954.8452
2017/7/23 0:20:00,954.8759
2017/7/23 0:30:00,954.9323
2017/7/23 0:40:00,954.933
2017/7/23 0:50:00,955.0146
2017/7/23 1:00:00,955.1008
2017/7/23 1:10:00,955.0652
2017/7/23 1:20:00,955.0146
2017/7/23 1:30:00,955.1086
2017/7/23 1:40:00,955.1339
2017/7/23 1:50:00,955.2424
2017/7/23 2:00:00,955.2375
2017/7/23 2:10:00,955.2746
2017/7/23 2:20:00,955.4802
2017/7/23 2:30:00,955.5163
2017/7/23 2:40:00,955.559
2017/7/23 2:50:00,955.7585
2017/7/23 3:00:00,955.8439
2017/7/23 3:10:00,955.8547
2017/7/23 3:20:00,955.8668
2017/7/23 3:30:00,955.9156
2017/7/23 3:40:00,955.8074
2017/7/23 3:50:00,955.6332
2017/7/23 4:00:00,955.5742
2017/7/23 4:10:00,955.434
2017/7/23 4:20:00,955.3303
2017/7/23 4:30:00,955.189
2017/7/23 4:40:00,955.0834
2017/7/23 4:50:00,954.9316
2017/7/23 5:00:00,954.9357
2017/7/23 5:10:00,954.8923
2017/7/23 5:20:00,954.8834
2017/7/23 5:30:00,954.8642
2017/7/23 5:40:00,954.8444
2017/7/23 5:50:00,954.7685
2017/7/23 6:00:00,954.7372
2017/7/23 6:10:00,954.7562
2017/7/23 6:20:00,954.7604
2017/7/23 6:30:00,954.6844
2017/7/23 6:40:00,954.6804
2017/7/23 6:50:00,954.6505
2017/7/23 7:00:00,954.6356
2017/7/23 7:10:00,954.6518
2017/7/23 7:20:00,954.6695
2017/7/23 7:30:00,954.8051
2017/7/23 7:40:00,954.816
2017/7/23 7:50:00,954.8946
2017/7/23 8:00:00,954.8851
2017/7/23 8:10:00,954.9014
2017/7/23 8:20:00,955.0533
2017/7/23 8:30:00,955.1509
2017/7/23 8:40:00,955.2567
2017/7/23 8:50:00,955.3245
2017/7/23 9:00:00,955.3787
2017/7/23 9:10:00,955.3991
2017/7/23 9:20:00,955.5374
2017/7/23 9:30:00,955.6147
2017/7/23 9:40:00,955.7354
2017/7/23 9:50:00,955.7924
2017/7/23 10:00:00,955.8073
2017/7/23 10:10:00,955.8114
2017/7/23 10:20:00,955.7838
2017/7/23 10:30:00,955.7875
2017/7/23 10:40:00,955.8313
2017/7/23 10:50:00,955.8591
2017/7/23 11:00:00,955.9095
2017/7/23 11:10:00,956.0667
2017/7/23 11:20:00,956.1646
2017/7/23 11:30:00,956.2626
2017/7/23 11:40:00,956.4214
2017/7/23 11:50:00,956.4833
2017/7/23 12:00:00,956.4716
2017/7/23 12:10:00,956.5082
2017/7/23 12:20:00,956.4029
2017/7/23 12:30:00,956.3682
2017/7/23 12:40:00,956.2955
2017/7/23 12:50:00,956.219
2017/7/23 13:00:00,956.1776
2017/7/23 13:10:00,955.9673
2017/7/23 13:20:00,955.8163
2017/7/23 13:30:00,955.7861
2017/7/23 13:40:00,955.6611
2017/7/23 13:50:00,955.4713
2017/7/23 14:00:00,955.4211
2017/7/23 14:10:00,955.3086
2017/7/23 14:20:00,955.2042
2017/7/23 14:30:00,955.139
2017/7/23 14:40:00,955.0049
2017/7/23 14:50:00,954.91
2017/7/23 15:00:00,954.8883
2017/7/23 15:10:00,954.8069
2017/7/23 15:20:00,954.7879
2017/7/23 15:30:00,954.7324
2017/7/23 15:40:00,954.7716
2017/7/23 15:50:00,954.8748
2017/7/23 16:00:00,954.8259
2017/7/23 16:10:00,954.8951
2017/7/23 16:20:00,954.9574
2017/7/23 16:30:00,954.9872
2017/7/23 16:40:00,954.9859
2017/7/23 16:50:00,954.9072
2017/7/23 17:00:00,954.8937
2017/7/23 17:10:00,954.9439
2017/7/23 17:20:00,954.9113
2017/7/23 17:30:00,955.0212
2017/7/23 17:40:00,955.2028
2017/7/23 17:50:00,955.3737
2017/7/23 18:00:00,955.6964
2017/7/23 18:10:00,955.6286
2017/7/23 18:20:00,955.6246
2017/7/23 18:30:00,955.6191
2017/7/23 18:40:00,955.7465
2017/7/23 18:50:00,955.9092
2017/7/23 19:00:00,955.9229
2017/7/23 19:10:00,956.0801
2017/7/23 19:20:00,956.1696
2017/7/23 19:30:00,956.2767
2017/7/23 19:40:00,956.2686
2017/7/23 19:50:00,956.2822
2017/7/23 20:00:00,956.312
2017/7/23 20:10:00,956.2266
2017/7/23 20:20:00,956.2537
2017/7/23 20:30:00,956.2157
2017/7/23 20:40:00,956.2076
2017/7/23 20:50:00,956.1453
2017/7/23 21:00:00,956.0476
2017/7/23 21:10:00,955.9866
2017/7/23 21:20:00,955.9513
2017/7/23 21:30:00,955.8347
2017/7/23 21:40:00,955.9371
2017/7/23 21:50:00,955.9246
2017/7/23 22:00:00,955.869
2017/7/23 22:10:00,955.9975
2017/7/23 22:20:00,956.097
2017/7/23 22:30:00,956.1861
2017/7/23 22:40:00,956.2299
2017/7/23 22:50:00,956.2864
2017/7/23 23:00:00,956.1915
2017/7/23 23:10:00,956.2494
2017/7/23 23:20:00,956.402
2017/7/23 23:30:00,956.4623
2017/7/23 23:40:00,956.541
2017/7/23 23:50:00,956.5477
2017/7/24 0:00:00,956.6563
2017/7/24 0:10:00,956.6725
2017/7/24 0:20:00,956.6115
2017/7/24 0:30:00,956.6711
2017/7/24 0:40:00,956.7365
2017/7/24 0:50:00,956.7762
2017/7/24 1:00:00,956.8187
2017/7/24 1:10:00,956.802
2017/7/24 1:20:00,956.8206
2017/7/24 1:30:00,956.7143
2017/7/24 1:40:00,956.6129
2017/7/24 1:50:00,956.6535
2017/7/24 2:00:00,956.6061
2017/7/24 2:10:00,956.6603
2017/7/24 2:20:00,956.6725
2017/7/24 2:30:00,956.6902
2017/7/24 2:40:00,956.7851
2017/7/24 2:50:00,956.8149
2017/7/24 3:00:00,956.7634
2017/7/24 3:10:00,956.7838
2017/7/24 3:20:00,956.7404
2017/7/24 3:30:00,956.7662
2017/7/24 3:40:00,956.7281
2017/7/24 3:50:00,956.7404
2017/7/24 4:00:00,956.6251
2017/7/24 4:10:00,956.5684
2017/7/24 4:20:00,956.5056
2017/7/24 4:30:00,956.4403
2017/7/24 4:40:00,956.3525
2017/7/24 4:50:00,956.2521
2017/7/24 5:00:00,956.1871
2017/7/24 5:10:00,956.126
2017/7/24 5:20:00,956.0162
2017/7/24 5:30:00,956.0256
2017/7/24 5:40:00,956.0785
2017/7/24 5:50:00,956.0189
2017/7/24 6:00:00,955.9592
2017/7/24 6:10:00,955.9266
2017/7/24 6:20:00,955.9931
2017/7/24 6:30:00,956.0636
2017/7/24 6:40:00,955.9755
2017/7/24 6:50:00,956.0243
2017/7/24 7:00:00,956.0311
2017/7/24 7:10:00,956.1124
2017/7/24 7:20:00,956.1152
2017/7/24 7:30:00,956.1436
2017/7/24 7:40:00,956.1477
2017/7/24 7:50:00,956.1871
2017/7/24 8:00:00,956.1572
2017/7/24 8:10:00,956.1829
2017/7/24 8:20:00,956.1545
2017/7/24 8:30:00,956.0555
2017/7/24 8:40:00,956.1315
2017/7/24 8:50:00,956.1531
2017/7/24 9:00:00,956.248
2017/7/24 9:10:00,956.305
2017/7/24 9:20:00,956.4365
2017/7/24 9:30:00,956.4867
2017/7/24 9:40:00,956.5396
2017/7/24 9:50:00,956.5491
2017/7/24 10:00:00,956.5735
2017/7/24 10:10:00,956.6711
2017/7/24 10:20:00,956.6386
2017/7/24 10:30:00,956.6264
2017/7/24 10:40:00,956.6661
2017/7/24 10:50:00,956.6281
2017/7/24 11:00:00,956.6512
2017/7/24 11:10:00,956.6696
2017/7/24 11:20:00,956.653
2017/7/24 11:30:00,956.6559
2017/7/24 11:40:00,956.5574
2017/7/24 11:50:00,956.5876
2017/7/24 12:00:00,956.5477
2017/7/24 12:10:00,956.543
2017/7/24 12:20:00,956.5195
2017/7/24 12:30:00,956.4381
2017/7/24 12:40:00,956.2822
2017/7/24 12:50:00,956.1954
2017/7/24 13:00:00,956.072
2017/7/24 13:10:00,955.9174
2017/7/24 13:20:00,955.8564
2017/7/24 13:30:00,955.6869
2017/7/24 13:40:00,955.489
2017/7/24 13:50:00,955.3629
2017/7/24 14:00:00,955.173
2017/7/24 14:10:00,955.0632
2017/7/24 14:20:00,954.8693
2017/7/24 14:30:00,954.7933
2017/7/24 14:40:00,954.7283
2017/7/24 14:50:00,954.514
2017/7/24 15:00:00,954.3716
2017/7/24 15:10:00,954.2971
2017/7/24 15:20:00,954.1452
2017/7/24 15:30:00,954.0421
2017/7/24 15:40:00,954.0069
2017/7/24 15:50:00,953.9662
2017/7/24 16:00:00,954.0245
2017/7/24 16:10:00,953.9703
2017/7/24 16:20:00,953.95
2017/7/24 16:30:00,953.9106
2017/7/24 16:40:00,953.8387
2017/7/24 16:50:00,953.7764
2017/7/24 17:00:00,953.6679
2017/7/24 17:10:00,953.5364
2017/7/24 17:20:00,953.4605
2017/7/24 17:30:00,953.4293
2017/7/24 17:40:00,953.3479
2017/7/24 17:50:00,953.3289
2017/7/24 18:00:00,953.2842
2017/7/24 18:10:00,953.1825
2017/7/24 18:20:00,953.2327
2017/7/24 18:30:00,953.2028
2017/7/24 18:40:00,953.2015
2017/7/24 18:50:00,953.215
2017/7/24 19:00:00,953.2097
2017/7/24 19:10:00,953.2029
2017/7/24 19:20:00,953.2801
2017/7/24 19:30:00,953.3235
2017/7/24 19:40:00,953.3466
2017/7/24 19:50:00,953.3547
2017/7/24 20:00:00,953.2896
2017/7/24 20:10:00,953.329
2017/7/24 20:20:00,953.4529
2017/7/24 20:30:00,953.4423
2017/7/24 20:40:00,953.3471
2017/7/24 20:50:00,953.2961
2017/7/24 21:00:00,953.2906
2017/7/24 21:10:00,953.3297
2017/7/24 21:20:00,953.2327
2017/7/24 21:30:00,953.214
2017/7/24 21:40:00,953.2322
2017/7/24 21:50:00,953.208
2017/7/24 22:00:00,953.182
2017/7/24 22:10:00,953.1696
2017/7/24 22:20:00,953.1004
2017/7/24 22:30:00,952.9811
2017/7/24 22:40:00,952.9042
2017/7/24 22:50:00,952.8583
2017/7/24 23:00:00,952.7464
2017/7/24 23:10:00,952.6203
2017/7/24 23:20:00,952.5335
2017/7/24 23:30:00,952.4359
2017/7/24 23:40:00,952.4128
2017/7/24 23:50:00,952.4223
2017/7/25 0:00:00,952.3938
2017/7/25 0:10:00,952.3844
2017/7/25 0:20:00,952.3002
2017/7/25 0:30:00,952.288
2017/7/25 0:40:00,952.2704
2017/7/25 0:50:00,952.1768
2017/7/25 1:00:00,952.1361
2017/7/25 1:10:00,952.0195
2017/7/25 1:20:00,951.9531
2017/7/25 1:30:00,951.949
2017/7/25 1:40:00,951.8798
2017/7/25 1:50:00,951.77
2017/7/25 2:00:00,951.6466
2017/7/25 2:10:00,951.5883
2017/7/25 2:20:00,951.5964
2017/7/25 2:30:00,951.553
2017/7/25 2:40:00,951.5476
2017/7/25 2:50:00,951.5056
2017/7/25 3:00:00,951.4797
2017/7/25 3:10:00,951.3862
2017/7/25 3:20:00,951.2831
2017/7/25 3:30:00,951.1489
2017/7/25 3:40:00,950.9889
2017/7/25 3:50:00,950.9319
2017/7/25 4:00:00,950.7909
2017/7/25 4:10:00,950.6891
2017/7/25 4:20:00,950.6471
2017/7/25 4:30:00,950.5888
2017/7/25 4:40:00,950.506
2017/7/25 4:50:00,950.4396
2017/7/25 5:00:00,950.3895
2017/7/25 5:10:00,950.2904
2017/7/25 5:20:00,950.2402
2017/7/25 5:30:00,950.1711
2017/7/25 5:40:00,950.1656
2017/7/25 5:50:00,950.2009
2017/7/25 6:00:00,950.0992
2017/7/25 6:10:00,950.0544
2017/7/25 6:20:00,949.9487
2017/7/25 6:30:00,949.9392
2017/7/25 6:40:00,949.8036
2017/7/25 6:50:00,949.6666
2017/7/25 7:00:00,949.6869
2017/7/25 7:10:00,949.6611
2017/7/25 7:20:00,949.6666
2017/7/25 7:30:00,949.7113
2017/7/25 7:40:00,949.8782
2017/7/25 7:50:00,949.8196
2017/7/25 8:00:00,949.9033
2017/7/25 8:10:00,949.8893
2017/7/25 8:20:00,949.9816
2017/7/25 8:30:00,950.0616
2017/7/25 8:40:00,950.0982
2017/7/25 8:50:00,950.1619
2017/7/25 9:00:00,950.1673
2017/7/25 9:10:00,950.2324
2017/7/25 9:20:00,950.2108
2017/7/25 9:30:00,950.3018
2017/7/25 9:40:00,950.4779
2017/7/25 9:50:00,950.6827
2017/7/25 10:00:00,950.7708
2017/7/25 10:10:00,950.821
2017/7/25 10:20:00,950.9634
2017/7/25 10:30:00,951.0434
2017/7/25 10:40:00,951.0963
2017/7/25 10:50:00,951.2875
2017/7/25 11:00:00,951.4258
2017/7/25 11:10:00,951.5682
2017/7/25 11:20:00,951.6006
2017/7/25 11:30:00,951.6618
2017/7/25 11:40:00,951.7186
2017/7/25 11:50:00,951.7615
2017/7/25 12:00:00,951.7465
2017/7/25 12:10:00,951.6666
2017/7/25 12:20:00,951.6503
2017/7/25 12:30:00,951.7181
2017/7/25 12:40:00,951.7927
2017/7/25 12:50:00,951.7601
2017/7/25 13:00:00,951.71
2017/7/25 13:10:00,951.7004
2017/7/25 13:20:00,951.672
2017/7/25 13:30:00,951.6896
2017/7/25 13:40:00,951.7018
2017/7/25 13:50:00,951.8171
2017/7/25 14:00:00,951.7953
2017/7/25 14:10:00,951.7737
2017/7/25 14:20:00,951.8239
2017/7/25 14:30:00,951.8103
2017/7/25 14:40:00,951.8997
2017/7/25 14:50:00,951.9459
2017/7/25 15:00:00,951.9065
2017/7/25 15:10:00,951.996
2017/7/25 15:20:00,952.1669
2017/7/25 15:30:00,952.2293
2017/7/25 15:40:00,952.2605
2017/7/25 15:50:00,952.2591
2017/7/25 16:00:00,952.4598
2017/7/25 16:10:00,952.6672
2017/7/25 16:20:00,952.8218
2017/7/25 16:30:00,952.8069
2017/7/25 16:40:00,952.8951
2017/7/25 16:50:00,953.1161
2017/7/25 17:00:00,953.2611
2017/7/25 17:10:00,953.6178
2017/7/25 17:20:00,953.8455
2017/7/25 17:30:00,954.0557
2017/7/25 17:40:00,954.255
2017/7/25 17:50:00,954.5398
2017/7/25 18:00:00,954.6116
2017/7/25 18:10:00,954.5642
2017/7/25 18:20:00,954.5737
2017/7/25 18:30:00,954.632
2017/7/25 18:40:00,954.5642
2017/7/25 18:50:00,954.6645
2017/7/25 19:00:00,954.7811
2017/7/25 19:10:00,954.8463
2017/7/25 19:20:00,954.9913
2017/7/25 19:30:00,955.135
2017/7/25 19:40:00,955.1432
2017/7/25 19:50:00,955.1594
2017/7/25 20:00:00,955.1241
2017/7/25 20:10:00,955.1608
2017/7/25 20:20:00,955.3344
2017/7/25 20:30:00,955.465
2017/7/25 20:40:00,955.6071
2017/7/25 20:50:00,955.7723
2017/7/25 21:00:00,955.8981
2017/7/25 21:10:00,955.9865
2017/7/25 21:20:00,956.0103
2017/7/25 21:30:00,955.9402
2017/7/25 21:40:00,955.9713
2017/7/25 21:50:00,956.1776
2017/7/25 22:00:00,956.1124
2017/7/25 22:10:00,956.0961
2017/7/25 22:20:00,956.0921
2017/7/25 22:30:00,955.9755
2017/7/25 22:40:00,955.8792
2017/7/25 22:50:00,955.8385
2017/7/25 23:00:00,955.7951
2017/7/25 23:10:00,955.7341
2017/7/25 23:20:00,955.7164
2017/7/25 23:30:00,955.7164
2017/7/25 23:40:00,955.7286
2017/7/25 23:50:00,955.65
2017/7/26 0:00:00,955.5957
2017/7/26 0:10:00,955.4669
2017/7/26 0:20:00,955.4968
2017/7/26 0:30:00,955.334
2017/7/26 0:40:00,955.2526
2017/7/26 0:50:00,955.178
2017/7/26 1:00:00,954.9773
2017/7/26 1:10:00,954.8621
2017/7/26 1:20:00,954.7902
2017/7/26 1:30:00,954.6722
2017/7/26 1:40:00,954.5976
2017/7/26 1:50:00,954.6437
2017/7/26 2:00:00,954.5677
2017/7/26 2:10:00,954.5271
2017/7/26 2:20:00,954.6248
2017/7/26 2:30:00,954.6871
2017/7/26 2:40:00,954.7441
2017/7/26 2:50:00,954.7048
2017/7/26 3:00:00,954.5176
2017/7/26 3:10:00,954.283
2017/7/26 3:20:00,954.1379
2017/7/26 3:30:00,954.0457
2017/7/26 3:40:00,953.9914
2017/7/26 3:50:00,953.9073
2017/7/26 4:00:00,953.8043
