Record;Global;Difusa;Directa;
105551;-0.8025981;-1.048431;-4.113647;
105552;-0.8025991;-1.048433;-4.042726;
105553;-0.8026004;-1.048434;-4.184579;
105554;-0.8026015;-1.048436;-4.042733;
105555;-0.8026025;-1.048437;-4.255511;
105556;-0.8026024;-1.048437;-4.11363;
105557;-1.043383;-1.048437;-4.113609;
105558;-1.203904;-1.048437;-4.113619;
105559;-1.203904;-1.048437;-3.546228;
105560;-1.203905;-1.048438;-2.836988;
105561;-1.504881;-1.461989;-2.97884;
105562;-1.605205;-1.747395;-2.127726;
105563;-1.605204;-1.747394;-1.985871;
105564;-1.605204;-1.747394;-2.269577;
105565;-1.605204;-1.514408;-3.333442;
105566;-1.391177;-1.159105;-3.475303;
105567;-1.203903;-1.048437;-3.688077;
105568;-1.203905;-1.048438;-3.829938;
105569;-1.203905;-1.048438;-3.546239;
105570;-1.210594;-1.316373;-3.617172;
105571;-1.250724;-1.397919;-3.617167;
105572;-1.203905;-1.129983;-3.546205;
105573;-1.203904;-1.048437;-3.617124;
105574;-1.203901;-1.048435;-3.829865;
105575;-1.203899;-1.048433;-2.978771;
105576;-1.203893;-1.048428;-3.546096;
105577;-1.203892;-1.048426;-3.617032;
105578;-1.096877;-1.048424;-4.25536;
105579;-0.9764874;-1.048424;-3.829837;
105580;-1.090187;-1.048423;-3.900779;
105581;-1.203887;-1.048422;-3.475229;
105582;-1.203885;-1.048421;-2.695064;
105583;-1.244015;-1.106666;-2.34046;
105584;-1.518233;-1.368772;-2.1277;
105585;-1.558364;-1.479439;-2.19863;
105586;-1.598494;-1.677475;-1.489399;
105587;-1.598496;-1.648355;-1.347556;
105588;-1.558367;-1.566812;-2.198648;
105589;-1.203891;-1.0659;-3.120672;
105590;-1.183827;-1.048427;-3.120675;
105591;-0.8226611;-1.048429;-3.404381;
105592;-0.8025967;-1.048429;-3.688082;
105593;-0.8025984;-0.7979729;-2.978842;
105594;-0.6554556;-0.6989547;-2.978844;
105595;-0.4013003;-0.6989564;-3.54625;
105596;-0.3277287;-0.6989565;-3.54625;
105597;0.08694863;-0.2038628;-3.475331;
105598;0.4013014;0;-3.900882;
105599;0.7357207;0.1106686;-3.617186;
105600;0.8026046;0.6873105;-3.475336;
105601;1.11696;0.6989611;-3.688116;
105602;1.545016;0.9319479;-3.829956;
105603;1.866057;1.048441;-3.688068;
105604;2.3008;1.2989;-4.042678;
105605;2.588394;1.747396;-3.900801;
105606;2.842548;1.747393;-3.617096;
105607;3.20371;1.9629;-3.688;
105608;3.618384;2.446343;-3.262471;
105609;4.099939;2.638552;-3.617103;
105610;4.614933;3.14529;-3.191548;
105611;5.210185;3.553007;-2.127691;
105612;5.805432;3.855879;-3.26245;
105613;6.440809;4.537348;-2.695057;
105614;7.056125;5.02661;-3.120611;
105615;7.805207;5.521697;-3.546158;
105616;8.46066;5.941067;-4.184486;
105617;9.002411;6.593421;-3.900801;
105618;9.644495;6.91378;-3.617121;
105619;10.26651;7.338976;-3.475278;
105620;10.86847;7.991343;-2.836972;
105621;11.45036;8.428191;-3.404369;
105622;12.09243;8.742717;-3.688035;
105623;12.69437;9.412543;-3.9008;
105624;13.4301;9.925115;-4.113592;
105625;14.33302;10.57747;-2.907885;
105626;15.51018;11.5036;-2.624201;
105627;17.14212;12.71512;-1.418485;
105628;19.09509;14.24698;-0.9220072;
105629;21.31561;15.92446;1.205704;
105630;23.73679;17.82329;3.333429;
105631;26.23153;19.72212;4.255445;
105632;30.88662;21.64426;18.79495;
105633;39.22697;23.43243;65.0377;
105634;47.1393;24.95851;110.7842;
105635;51.17239;26.29819;124.9693;
105636;54.50994;27.56799;132.3457;
105637;57.78727;28.75624;139.0837;
105638;61.23853;29.96198;148.375;
105639;64.54932;30.88813;155.8932;
105640;67.9337;31.94242;164.759;
105641;71.51152;32.84504;173.412;
105642;74.54762;33.7069;178.7315;
105643;77.54404;34.72041;184.9006;
105644;79.9452;35.54753;187.2402;
105645;82.56043;36.42126;187.2406;
105646;85.22243;37.21926;191.4254;
105647;87.89122;38.0639;195.7522;
105648;91.1418;38.97256;199.7951;
105649;95.30106;39.88084;209.7249;
105650;99.28036;40.99324;216.9594;
105651;103.8945;42.08212;226.3219;
105652;107.205;43.24115;229.7972;
105653;109.9666;44.02136;229.7976;
105654;112.9427;44.95326;234.7624;
105655;115.8976;45.7332;238.301;
105656;118.994;46.39713;240.499;
105657;122.7306;47.11278;246.8022;
105658;126.1077;47.90474;252.7579;
105659;129.2819;48.87643;255.301;
105660;132.9863;49.80807;258.8457;
105661;137.4045;50.84967;265.7908;
105662;141.8376;51.71716;273.0229;
105663;146.3828;52.52586;280.8199;
105664;150.2338;53.24767;289.1864;
105665;152.8599;53.9458;288.3327;
105666;156.7167;54.74302;290.3186;
105667;160.2515;55.41178;297.5523;
105668;163.5468;55.98782;319.1842;
105669;167.136;56.34248;369.7499;
105670;171.9037;57.00047;400.1719;
105671;176.2435;57.85065;409.3195;
105672;180.9291;58.64199;416.9745;
105673;185.0803;59.45684;423.9923;
105674;187.8198;60.04432;425.478;
105675;190.2126;60.49819;425.4763;
105676;193.4334;61.10311;426.466;
105677;197.8191;61.66188;433.9815;
105678;200.7059;62.40668;433.9836;
105679;203.2999;63.07038;433.9841;
105680;206.4205;63.50069;436.6754;
105681;209.7033;63.94897;442.4896;
105682;213.74;64.43168;446.4576;
105683;219.0088;65.02559;455.9595;
105684;223.4933;65.83437;461.3461;
105685;228.1469;66.56803;468.0116;
105686;232.0032;67.25461;471.0587;
105687;236.6566;67.8543;476.8731;
105688;242.051;68.34299;486.87;
105689;248.4026;69.04163;497.648;
105690;254.6263;69.65267;508.7089;
105691;259.0789;70.19991;513.6722;
105692;263.5375;70.61887;519.0605;
105693;268.0637;70.939;525.0875;
105694;273.0106;71.36964;532.1778;
105695;278.0515;71.70142;539.7648;
105696;282.7043;72.20781;544.7989;
105697;286.8292;72.47554;550.2586;
105698;289.2958;72.9645;549.1237;
105699;293.4675;73.46513;553.0944;
105700;298.2677;74.07641;559.3341;
105701;302.6533;74.83907;561.6029;
105702;305.8221;75.65416;561.6027;
105703;309.5325;76.34695;561.9571;
105704;312.8954;76.5798;564.7225;
105705;316.5321;77.03385;570.1114;
105706;320.0756;77.2085;570.1113;
105707;323.5252;77.74991;571.4586;
105708;327.617;77.99444;578.4077;
105709;331.7686;78.47181;578.6202;
105710;335.7;78.83279;582.9456;
105711;339.3927;78.99476;587.1293;
105712;342.8156;78.97139;588.4766;
105713;348.0157;79.08746;595.6896;
105714;351.8394;79.0524;599.7302;
105715;354.8674;79.21376;602.9061;
105716;357.895;79.68513;602.6917;
105717;360.8163;80.08533;602.4679;
105718;364.084;80.51;602.8912;
105719;368.4367;80.69495;606.1445;
105720;372.553;81.09042;609.4747;
105721;376.6591;81.39198;612.5883;
105722;381.6842;81.44389;619.9599;
105723;385.9581;81.66416;622.6497;
105724;390.1318;82.07654;626.7597;
105725;395.1587;82.52335;629.7343;
105726;398.9845;83.11037;631.6465;
105727;401.3055;83.86607;629.588;
105728;402.2167;84.68013;624.6232;
105729;404.4254;85.13918;622.0693;
105730;407.1952;85.70877;622.7766;
105731;408.937;86.21461;621.0739;
105732;413.2377;86.73767;623.7665;
105733;418.0016;87.26115;628.516;
105734;418.586;87.59798;622.4174;
105735;420.4229;88.15652;621.0699;
105736;424.2695;88.37117;623.1957;
105737;428.7471;88.49905;628.7255;
105738;431.6048;88.37613;629.5754;
105739;434.1175;88.28288;629.5752;
105740;438.105;88.28811;634.0411;
105741;442.6434;88.32882;638.1531;
105742;446.4575;88.36321;640.8467;
105743;450.5681;88.65423;643.4698;
105744;454.757;88.87502;646.5888;
105745;457.9785;89.09035;646.5887;
105746;460.0757;89.54989;646.5884;
105747;462.9028;90.05625;646.5884;
105748;466.8853;90.28304;647.2264;
105749;468.8693;90.77177;646.5826;
105750;473.1505;91.32996;648.8353;
105751;479.1986;91.89439;655.0046;
105752;482.5854;92.3946;655.0782;
105753;485.7917;92.20794;657.1978;
105754;490.688;92.21317;663.071;
105755;494.2758;92.20708;664.9177;
105756;498.084;92.5211;667.4029;
105757;502.3942;92.88766;670.6672;
105758;507.4865;92.83513;674.5692;
105759;513.2101;92.83431;681.1653;
105760;517.6317;92.72899;686.2008;
105761;521.636;93.10043;688.8113;
105762;523.4709;93.64702;685.6856;
105763;524.667;94.72256;681.421;
105764;526.6829;95.44384;679.2902;
105765;526.7286;96.2864;673.4675;
105766;530.0083;96.90883;673.9614;
105767;534.1306;97.16929;677.923;
105768;537.4711;97.50082;679.694;
105769;541.8204;97.79617;680.6084;
105770;546.7119;98.17439;685.3575;
105771;551.3419;98.42902;689.0375;
105772;556.9619;98.48714;694.1412;
105773;563.7784;98.84093;700.9418;
105774;568.3955;99.05612;705.7617;
105775;569.9335;99.34031;702.2139;
105776;574.6705;99.49724;706.1829;
105777;582.3377;99.51388;714.545;
105778;587.2615;99.4438;719.2228;
105779;591.6951;99.16961;723.4033;
105780;594.0058;99.16935;723.5443;
105781;596.5287;98.94769;724.0391;
105782;600.8776;98.57496;728.7879;
105783;607.765;98.50473;735.0959;
105784;613.8522;98.46967;742.6141;
105785;621.4561;98.46951;749.1405;
105786;626.6208;98.91165;753.5339;
105787;631.0772;99.34799;756.4388;
105788;635.6269;99.78428;758.4222;
105789;637.4304;99.85399;758.1378;
105790;643.418;100.0809;763.6017;
105791;647.8217;100.82;764.8806;
105792;650.3405;101.6638;764.027;
105793;652.9265;102.141;762.6082;
105794;656.4873;102.5656;764.9451;
105795;658.7993;103.0428;763.4559;
105796;662.9413;103.6071;765.5096;
105797;668.0667;104.2007;767.7776;
105798;672.9369;104.6127;771.3302;
105799;675.5626;104.8686;771.0472;
105800;678.6623;105.4087;771.8234;
105801;681.2281;105.816;771.8947;
105802;685.4268;106.1237;774.0995;
105803;689.5693;106.1469;777.5015;
105804;694.5035;106.1463;781.4674;
105805;699.4542;105.9134;785.8617;
105806;702.5513;105.6568;786.8513;
105807;703.2323;105.7323;784.0178;
105808;704.38;106.0289;782.6058;
105809;709.0768;106.0578;785.9361;
105810;715.6371;106.1449;791.1078;
105811;718.222;106.2146;791.5318;
105812;721.575;106.5751;794.0816;
105813;723.3043;106.8426;793.0878;
105814;722.3607;106.9995;788.5496;
105815;724.6847;107.1739;789.1863;
105816;728.753;107.2086;791.0992;
105817;730.8898;107.5401;791.1689;
105818;734.9249;107.7495;792.9404;
105819;739.8829;108.2383;797.0582;
105820;740.4641;108.3954;794.5093;
105821;742.4014;108.9597;792.8055;
105822;747.7135;109.4835;797.4123;
105823;752.8538;109.8959;799.7282;
105824;756.2269;110.7802;800.7856;
105825;760.8468;111.0929;803.8463;
105826;766.7386;111.5582;807.4633;
105827;771.1346;111.784;810.4512;
105828;772.9916;111.9643;811.09;
105829;773.241;112.0451;808.1223;
105830;774.4363;112.1847;808.1202;
105831;776.4854;112.5558;808.0209;
105832;777.1595;113.1085;804.0532;
105833;776.9147;113.2824;801.1584;
105834;777.0613;113.8061;799.2467;
105835;779.4719;113.7942;799.1135;
105836;782.043;114.0675;798.967;
105837;781.3644;114.515;795.0551;
105838;783.8143;114.5147;796.6098;
105839;789.0882;114.514;801.1369;
105840;793.621;114.7171;803.8215;
105841;794.0025;115.2923;800.7599;
105842;794.105;115.8619;797.567;
105843;794.3138;116.315;795.366;
105844;797.71;116.5703;797.3478;
105845;807.6747;117.0061;806.2764;
105846;811.2645;117.5059;807.762;
105847;807.9274;117.9243;801.6644;
105848;807.2478;118.104;798.6851;
105849;810.9335;118.0397;801.3065;
105850;816.461;118.2775;805.2028;
105851;822.2653;118.7137;808.2499;
105852;824.2451;118.7538;809.0276;
105853;821.7319;118.7478;803.9948;
105854;824.8144;118.8752;806.1195;
105855;823.0299;119.3813;801.6539;
105856;818.4828;119.3167;795.1316;
105857;826.5534;119.3982;802.4321;
105858;831.1708;119.6359;804.8298;
105859;833.7762;120.0431;805.5386;
105860;836.1972;120.0658;807.5244;
105861;835.8089;119.7282;804.4753;
105862;836.2517;119.169;804.2538;
105863;839.0703;118.6918;807.9401;
105864;846.6166;118.6797;815.0303;
105865;848.1853;118.3479;814.8154;
105866;849.4376;118.5975;815.4468;
105867;851.1002;118.6439;815.023;
105868;852.6881;118.5796;815.0258;
105869;858.1857;118.6901;818.9963;
105870;864.7586;119.0274;825.3773;
105871;866.4351;119.6033;824.3155;
105872;859.4398;120.22;813.4726;
105873;857.0479;121.0228;807.3073;
105874;856.1525;121.4708;804.8984;
105875;863.8489;121.7966;811.3494;
105876;863.5082;122.1748;808.9402;
105877;870.8575;122.1807;815.5329;
105878;876.543;122.1807;820.5657;
105879;878.1135;122.1808;820.7792;
105880;876.3098;122.1866;818.3696;
105881;872.3085;122.1169;812.2747;
105882;870.2776;121.9249;808.5892;
105883;873.3582;122.1752;811.0706;
105884;875.4092;123.3679;809.3696;
105885;873.5124;124.1069;803.9124;
105886;877.5677;124.1767;808.4488;
105887;882.9733;124.427;812.9146;
105888;887.5896;124.7062;816.5286;
105889;890.9617;124.9736;819.0701;
105890;891.85;124.543;818.0781;
105891;893.4393;124.2753;820.3485;
105892;894.889;125.0782;818.506;
105893;885.7092;124.9851;807.805;
105894;883.2841;124.2752;804.2615;
105895;889.4506;124.2927;810.2874;
105896;895.6105;124.9095;816.3126;
105897;899.4388;125.3459;818.0853;
105898;908.3246;125.8579;825.1028;
105899;906.6148;126.3641;821.7012;
105900;903.9827;126.6609;817.0236;
105901;907.1699;127.0682;819.363;
105902;905.6871;127.138;815.7485;
105903;903.5695;127.0683;812.4175;
105904;910.3577;127.3941;818.8679;
105905;913.9523;127.9469;821.4906;
105906;923.3793;128.7731;829.9255;
105907;912.8304;129.5993;815.6081;
105908;904.0504;130.9722;803.3381;
105909;903.1613;132.2172;800.6418;
105910;906.9131;133.7005;800.2806;
105911;911.1347;133.1011;805.5947;
105912;914.4246;132.0475;809.6288;
105913;904.8237;132.0066;799.0672;
105914;903.2383;133.2339;795.245;
105915;901.0802;133.3678;791.347;
105916;909.0363;133.3444;800.0694;
105917;916.806;132.5124;808.4332;
105918;917.1404;131.9539;808.8617;
105919;927.5224;132.2215;818.5016;
105920;918.5641;133.0769;806.6675;
105921;921.6776;133.5598;807.9438;
105922;920.663;134.3105;806.528;
105923;920.7636;134.3338;804.6857;
105924;920.7178;135.195;803.3402;
105925;929.5762;135.2124;811.1337;
105926;934.7731;134.6596;817.3644;
105927;933.1697;134.0487;816.09;
105928;929.1945;134.0603;811.6976;
105929;920.9907;134.1825;802.0594;
105930;922.4675;134.5026;802.5571;
105931;928.8615;135.067;807.6615;
105932;937.5604;136.7368;814.6795;
105933;941.3691;137.5922;816.3817;
105934;933.4863;137.9355;807.1681;
105935;920.1922;137.0746;793.7729;
105936;915.035;136.1496;788.2448;
105937;907.5733;135.4457;782.2208;
105938;907.0792;135.2072;780.7327;
105939;907.9019;134.7477;782.7889;
105940;912.3984;134.1485;787.467;
105941;921.4344;133.35;797.6034;
105942;930.2581;133.2683;806.0381;
105943;930.0276;132.943;805.8969;
105944;932.3863;132.9255;808.5903;
105945;926.0157;132.6874;801.4319;
105946;930.1379;132.9842;805.4012;
105947;937.8765;132.6528;814.0488;
105948;940.4005;131.8439;816.7423;
105949;939.2554;131.255;816.1755;
105950;939.2604;131.2548;816.0338;
105951;941.6719;131.2538;818.9401;
105952;948.6515;131.2536;827.3038;
105953;946.923;131.2238;824.8232;
105954;947.8054;130.647;826.2409;
105955;945.4082;130.5522;822.697;
105956;944.2986;130.6277;821.1377;
105957;954.305;131.2443;831.4153;
105958;949.8224;130.9816;826.3829;
105959;936.7078;130.55;812.9867;
105960;929.6674;130.8526;805.4028;
105961;936.9098;129.4216;814.9716;
105962;946.9568;127.7975;828.2263;
105963;949.3572;126.6624;833.5423;
105964;952.8868;125.7901;837.7244;
105965;952.8212;125.0223;838.1498;
105966;958.1782;124.329;844.3873;
105967;961.6493;124.2531;850.4121;
105968;961.5397;123.5904;850.5538;
105969;961.7745;123.3403;850.5537;
105970;952.9955;122.5714;842.4734;
105971;953.983;121.8266;844.2454;
105972;959.7413;120.86;852.3259;
105973;967.4365;120.7727;859.5555;
105974;968.3258;121.2839;860.406;
105975;963.3754;121.3886;854.8066;
105976;962.0886;120.7714;855.3032;
105977;970.4516;120.3816;864.3757;
105978;966.4537;119.7296;861.3988;
105979;957.4349;119.3747;853.1059;
105980;938.1806;118.7752;833.7558;
105981;943.1099;118.5599;840.3476;
105982;958.4991;118.1117;856.2246;
105983;953.2213;117.687;852.1844;
105984;943.6542;117.3785;842.6866;
105985;934.5353;117.9776;832.2673;
105986;956.3181;119.0421;854.8779;
105987;967.8807;120.1241;865.9351;
105988;967.7131;120.6999;865.1554;
105989;950.4847;121.1885;847.0811;
105990;948.8076;121.4619;846.0179;
105991;953.1091;121.4676;850.5543;
105992;955.9478;121.6945;853.2477;
105993;955.1125;122.1307;852.6807;
105994;949.1671;122.1656;846.9394;
105995;942.2529;121.898;838.5047;
105996;942.894;121.3918;841.6943;
105997;938.6653;120.6472;838.4341;
105998;930.0345;119.6408;830.4957;
105999;926.5941;118.4482;829.2908;
106000;927.3757;117.5523;831.5589;
106001;937.1418;116.9124;844.459;
106002;947.1953;116.1096;857.0755;
106003;956.5204;114.9286;869.6212;
106004;949.0388;113.6488;864.0927;
106005;944.5363;112.5144;861.541;
106006;937.0012;111.7348;854.9492;
106007;937.9431;111.6825;856.0832;
106008;944.2824;112.206;863.3839;
106009;947.3151;113.1484;866.9281;
106010;950.074;113.7884;869.7634;
106011;951.3164;114.4806;871.1103;
106012;950.1674;114.8471;870.2596;
106013;938.1969;115.1845;858.21;
106014;931.3298;115.1845;850.8385;
106015;930.114;115.1845;850.6258;
106016;932.0245;115.1845;853.532;
106017;941.0893;115.1845;863.8806;
106018;928.4974;115.6558;850.9805;
106019;920.4013;115.8943;841.2702;
106020;918.257;115.8826;840.6324;
106021;916.861;115.8826;841.1995;
106022;921.203;116.2433;846.09;
106023;923.4342;116.796;850.0593;
106024;906.2131;117.6162;830.1422;
106025;887.322;117.2788;811.0047;
106026;871.8645;117.2788;794.7736;
106027;868.952;117.1043;792.7891;
106028;857.0396;117.2786;780.872;
106029;850.3125;117.7032;773.2157;
106030;855.6486;118.6105;777.683;
106031;862.5957;119.6809;785.1254;
106032;862.8957;120.0706;785.9778;
106033;859.5757;120.6058;783.8515;
106034;856.977;121.0304;780.6633;
106035;857.8117;121.234;782.5048;
106036;846.0797;120.2448;772.7153;
106037;830.2145;118.93;757.4061;
106038;820.6679;118.1097;748.5487;
106039;824.9163;116.3412;756.8421;
106040;844.0207;115.038;782.3602;
106041;861.7286;113.9326;804.9675;
106042;881.5999;112.5886;831.1863;
106043;881.7923;110.9364;836.2157;
106044;885.1235;109.4236;841.8814;
106045;888.8768;108.0564;850.531;
106046;890.92;106.6253;855.8497;
106047;886.1959;105.5256;854.1448;
106048;888.0048;103.6872;860.4495;
106049;882.926;102.1279;856.4061;
106050;881.3815;100.8712;859.0262;
106051;876.7515;100.5163;855.9123;
106052;881.1331;100.4988;862.7189;
106053;889.0021;101.1445;873.3547;
106054;899.4094;102.3371;885.0511;
106055;889.3303;103.4541;873.4308;
106056;872.5775;104.7455;852.7354;
106057;867.0192;106.2114;845.8533;
106058;869.5106;107.1829;849.9631;
106059;870.3704;107.8167;850.8076;
106060;866.142;108.5613;848.3264;
106061;860.3079;109.3521;840.6667;
106062;854.5363;109.9746;834.571;
106063;847.2325;110.8526;827.6923;
106064;844.9346;111.8415;824.8583;
106065;840.2048;112.7198;820.7543;
106066;837.6667;113.0863;816.7866;
106067;831.8492;113.4645;811.2632;
106068;827.461;113.7962;807.8625;
106069;827.3821;114.3955;808.575;
106070;821.7177;114.5293;803.6112;
106071;821.4971;115.175;803.7483;
106072;818.3112;115.1809;801.6951;
106073;814.7581;115.1926;799.0049;
106074;811.7587;115.1809;796.1668;
106075;807.804;115.1402;795.2419;
106076;807.4169;114.5934;796.5206;
106077;807.0833;114.4829;799.2166;
106078;800.5579;114.5994;793.4073;
106079;792.329;115.1405;784.3367;
106080;790.1192;114.5939;785.0478;
106081;789.158;114.274;785.4742;
106082;805.4383;113.1108;809.6459;
106083;799.8344;111.0806;808.1583;
106084;794.8645;109.2365;806.3793;
106085;795.7396;107.4274;813.0401;
106086;798.1583;105.9382;821.0529;
106087;801.7589;104.3734;829.2044;
106088;796.3005;100.1965;784.048;
106089;801.13;102.919;836.426;
106090;795.5637;102.6162;832.0251;
106091;778.5702;102.1392;813.1722;
106092;776.125;100.9408;814.8082;
106093;769.7592;99.30617;811.1232;
106094;767.9161;96.38017;816.0889;
106095;778.1432;94.41978;835.7228;
106096;769.3802;93.40189;828.6383;
106097;761.5118;92.63988;821.4095;
106098;755.7883;92.2968;817.5135;
106099;752.1409;92.19789;815.2426;
106100;749.9431;92.14551;815.2368;
106101;760.3572;92.14554;831.5403;
106102;767.2579;92.19212;842.8126;
106103;768.1801;92.74482;846.9252;
106104;762.3091;93.33825;839.5557;
106105;757.0261;94.72285;833.2489;
106106;752.6046;95.7235;829.2809;
106107;751.6769;96.54385;828.3607;
106108;743.194;97.03838;818.9345;
106109;731.0775;97.69587;805.5394;
106110;724.231;97.84718;798.1686;
106111;721.747;98.42904;795.8304;
106112;721.3132;98.4349;799.233;
106113;719.1031;99.06912;797.6747;
106114;714.374;99.14478;793.3513;
106115;706.4258;99.70921;786.0513;
106116;700.6277;99.82557;780.0975;
106117;700.7957;100.1747;782.5082;
106118;700.6422;100.5238;784.493;
106119;699.2536;100.5239;785.5568;
106120;692.754;100.1633;780.5244;
