Fechas,Global_Avg,Difusa_Avg,Directa_Avg,PTemp_Avg,Temp_Avg,Temp_Max,Temp_Min,RH_Avg,RH_Max,RH_Min,Pressure_Avg,Pressure_Max,Pressure_Min,Rain_Avg,Rain_Max,Rain_Min,WindDir_Avg,WindDir_Max,WindDir_Min
2017-08-29 16:00:00,852.0,59.899999999999999,-3378.0,19.5,12.405000000000001,13.460000000000001,11.640000000000001,53.87166666666667,56.310000000000002,48.880000000000003,956.82746666666674,956.9221,956.78390000000002,0.0,0.0,0.0,2.3769999999999998,2.6480000000000001,2.1989999999999998
2017-08-29 17:00:00,872.0,67.790000000000006,914.0,15.77,10.891666666666667,11.32,10.449999999999999,59.090000000000003,61.149999999999999,57.289999999999999,956.5300666666667,956.71879999999999,956.40689999999995,0.0,0.0,0.0,1.7246666666666668,2.4670000000000001,1.1240000000000001
2017-08-29 18:00:00,853.0,65.219999999999999,916.0,19.25,10.003333333333334,10.24,9.7100000000000009,62.550000000000004,63.740000000000002,61.259999999999998,956.33545000000004,956.41489999999999,956.24149999999997,0.0,0.0,0.0,1.4164999999999999,1.851,0.99199999999999999
2017-08-29 19:00:00,753.5,66.140000000000001,877.0,21.32,9.6183333333333341,9.8000000000000007,9.3300000000000001,64.546666666666667,66.109999999999999,63.539999999999999,956.09836666666661,956.22929999999997,955.90769999999998,0.0,0.0,0.0,0.91800000000000015,1.087,0.69099999999999995
2017-08-29 20:00:00,600.10000000000002,55.899999999999999,847.0,20.609999999999999,9.0033333333333321,9.1999999999999993,8.8300000000000001,68.271666666666661,69.670000000000002,67.129999999999995,955.71958333333339,955.87099999999998,955.55499999999995,0.0,0.0,0.0,0.9923333333333334,1.2250000000000001,0.79100000000000004
2017-08-29 21:00:00,397.60000000000002,42.399999999999999,782.89999999999998,19.879999999999999,8.5749999999999993,8.7300000000000004,8.2899999999999991,71.456666666666663,72.280000000000001,70.079999999999998,955.38168333333317,955.49540000000002,955.25120000000004,0.0,0.0,0.0,1.151,1.458,0.64900000000000002
2017-08-29 22:00:00,159.5,28.170000000000002,551.20000000000005,19.390000000000001,8.2183333333333319,8.2699999999999996,8.1199999999999992,72.775000000000006,73.439999999999998,72.420000000000002,955.06796666666662,955.23630000000003,954.88919999999996,0.0,0.0,0.0,0.69616666666666671,1.0580000000000001,0.11799999999999999
2017-08-29 23:00:00,6.3330000000000002,1.901,49.159999999999997,16.460000000000001,7.5339999999999989,7.8570000000000002,7.202,75.481666666666669,77.299999999999997,72.620000000000005,954.6809833333333,954.80370000000005,954.51350000000002,0.0,0.0,0.0,0.93800000000000006,1.204,0.48899999999999999
2017-08-30 00:00:00,-2.8620000000000001,-2.379,-1.573,13.779999999999999,7.4455,8.0700000000000003,6.8570000000000002,73.075000000000003,74.859999999999999,72.049999999999997,954.21244999999999,954.39829999999995,954.03610000000003,0.0,0.0,0.0,1.0171666666666666,1.2969999999999999,0.68700000000000006
2017-08-30 01:00:00,-2.3319999999999999,-1.944,-2.6400000000000001,12.6,6.9121666666666668,7.7599999999999998,6.2329999999999997,73.980000000000004,77.129999999999995,71.200000000000003,953.78073333333339,953.92219999999998,953.67679999999996,0.0,0.0,0.0,0.7051666666666665,1.198,0.124
2017-08-30 02:00:00,-1.9610000000000001,-1.7,-4.2290000000000001,11.98,6.4959999999999996,6.7869999999999999,6.1859999999999999,74.464999999999989,76.349999999999994,73.269999999999996,953.6475999999999,953.80690000000004,953.57100000000003,0.0,0.0,0.0,0.4916666666666667,0.81699999999999995,0.26300000000000001
2017-08-30 03:00:00,-1.823,-1.6399999999999999,-4.2320000000000002,11.43,6.1258333333333335,6.7789999999999999,5.7549999999999999,76.921666666666667,79.5,74.590000000000003,953.87044999999989,953.89779999999996,953.84630000000004,0.0,0.0,0.0,0.55700000000000005,0.753,0.34999999999999998
2017-08-30 04:00:00,-1.6639999999999999,-1.2450000000000001,-4.1900000000000004,10.960000000000001,5.8986666666666663,6.585,5.4059999999999997,78.49166666666666,80.200000000000003,74.590000000000003,954.04888333333338,954.23770000000002,953.87649999999996,0.0,0.0,0.0,0.58616666666666672,0.91300000000000003,0.35299999999999998
2017-08-30 05:00:00,-1.7250000000000001,-1.3380000000000001,-4.2060000000000004,10.550000000000001,5.6878333333333337,6.5510000000000002,5.1870000000000003,79.378333333333345,83.599999999999994,74.900000000000006,954.29371666666657,954.40840000000003,954.15779999999995,0.0,0.0,0.0,0.72816666666666674,1.1120000000000001,0.53100000000000003
2017-08-30 06:00:00,-1.194,-1.228,-3.9990000000000001,10.27,6.4336666666666664,7.1989999999999998,5.6369999999999996,76.530000000000001,80.099999999999994,73.540000000000006,954.62316666666663,954.97360000000003,954.1105,0.0,0.0,0.0,1.083,1.4510000000000001,0.32800000000000001
2017-08-30 07:00:00,-1.2090000000000001,-1.1779999999999999,-4.1970000000000001,9.9700000000000006,9.1370000000000022,9.9600000000000009,7.7320000000000002,65.698333333333323,68.549999999999997,62.030000000000001,954.6950833333334,954.9153,954.42880000000002,0.0,0.0,0.0,0.71166666666666656,1.095,0.41599999999999998
2017-08-30 08:00:00,-1.3979999999999999,-1.329,-4.1449999999999996,9.5399999999999991,11.085000000000001,11.73,10.31,58.226666666666667,62.850000000000001,55.119999999999997,954.37120000000004,954.44619999999998,954.274,0.0,0.0,0.0,1.2603333333333333,1.744,0.76000000000000001
2017-08-30 09:00:00,-1.022,-1.0700000000000001,-4.141,9.0399999999999991,13.026666666666666,14.44,12.01,53.259999999999991,57.25,49.969999999999999,954.33028333333334,954.53160000000003,954.01369999999997,0.0,0.0,0.0,1.2990000000000002,1.641,0.65500000000000003
2017-08-30 10:00:00,-1.3660000000000001,-1.1679999999999999,-4.1639999999999997,8.8100000000000005,15.178333333333333,16.039999999999999,13.99,42.626666666666665,50.100000000000001,39.659999999999997,953.51899999999989,953.92150000000004,953.15809999999999,0.0,0.0,0.0,1.3228333333333333,1.766,1.167
2017-08-30 11:00:00,-1.1499999999999999,-1.0369999999999999,-4.2039999999999997,8.2400000000000002,17.046666666666667,17.75,16.379999999999999,35.611666666666665,38.780000000000001,30.850000000000001,952.61616666666669,952.96690000000001,952.31470000000002,0.0,0.0,0.0,1.6198333333333332,1.992,1.3520000000000001
